round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,1,0.1,2,0.0093
2,gaussian,1,0.1,2,0.0167
3,gaussian,1,0.1,2,0.0287
4,gaussian,1,0.1,2,0.0421
5,gaussian,1,0.1,2,0.0588
6,gaussian,1,0.1,2,0.0124
7,gaussian,1,0.1,2,0.0138
8,gaussian,1,0.1,2,0.0165
9,gaussian,1,0.1,2,0.0181
10,gaussian,1,0.1,2,0.0162
11,gaussian,1,0.1,2,0.0162
12,gaussian,1,0.1,2,0.0187
13,gaussian,1,0.1,2,0.0188
14,gaussian,1,0.1,2,0.0203
15,gaussian,1,0.1,2,0.0222
16,gaussian,1,0.1,2,0.0206
17,gaussian,1,0.1,2,0.0199
18,gaussian,1,0.1,2,0.0243
19,gaussian,1,0.1,2,0.0252
20,gaussian,1,0.1,2,0.03
21,gaussian,1,0.1,2,0.0349
22,gaussian,1,0.1,2,0.0328
23,gaussian,1,0.1,2,0.0339
24,gaussian,1,0.1,2,0.0379
25,gaussian,1,0.1,2,0.0359
26,gaussian,1,0.1,2,0.0281
27,gaussian,1,0.1,2,0.0369
28,gaussian,1,0.1,2,0.0345
29,gaussian,1,0.1,2,0.0381
30,gaussian,1,0.1,2,0.038
31,gaussian,1,0.1,2,0.0439
32,gaussian,1,0.1,2,0.0398
33,gaussian,1,0.1,2,0.0423
34,gaussian,1,0.1,2,0.0389
35,gaussian,1,0.1,2,0.0425
36,gaussian,1,0.1,2,0.0469
37,gaussian,1,0.1,2,0.043
38,gaussian,1,0.1,2,0.0494
39,gaussian,1,0.1,2,0.0505
40,gaussian,1,0.1,2,0.0531
41,gaussian,1,0.1,2,0.0498
42,gaussian,1,0.1,2,0.0491
43,gaussian,1,0.1,2,0.0522
44,gaussian,1,0.1,2,0.0523
45,gaussian,1,0.1,2,0.0501
46,gaussian,1,0.1,2,0.0493
47,gaussian,1,0.1,2,0.0547
48,gaussian,1,0.1,2,0.0477
49,gaussian,1,0.1,2,0.0509
50,gaussian,1,0.1,2,0.0591
51,gaussian,1,0.1,2,0.0551
52,gaussian,1,0.1,2,0.0556
53,gaussian,1,0.1,2,0.0607
54,gaussian,1,0.1,2,0.0539
55,gaussian,1,0.1,2,0.0551
56,gaussian,1,0.1,2,0.0656
57,gaussian,1,0.1,2,0.0604
58,gaussian,1,0.1,2,0.0573
59,gaussian,1,0.1,2,0.0541
60,gaussian,1,0.1,2,0.0538
61,gaussian,1,0.1,2,0.0527
62,gaussian,1,0.1,2,0.0584
63,gaussian,1,0.1,2,0.0584
64,gaussian,1,0.1,2,0.0541
65,gaussian,1,0.1,2,0.0524
66,gaussian,1,0.1,2,0.0528
67,gaussian,1,0.1,2,0.0542
68,gaussian,1,0.1,2,0.0595
69,gaussian,1,0.1,2,0.0566
70,gaussian,1,0.1,2,0.0541
71,gaussian,1,0.1,2,0.0643
72,gaussian,1,0.1,2,0.0594
73,gaussian,1,0.1,2,0.058
74,gaussian,1,0.1,2,0.0565
75,gaussian,1,0.1,2,0.0517
76,gaussian,1,0.1,2,0.0547
77,gaussian,1,0.1,2,0.0636
78,gaussian,1,0.1,2,0.0625
79,gaussian,1,0.1,2,0.0562
80,gaussian,1,0.1,2,0.0644
81,gaussian,1,0.1,2,0.0626
82,gaussian,1,0.1,2,0.0675
83,gaussian,1,0.1,2,0.0579
84,gaussian,1,0.1,2,0.061
85,gaussian,1,0.1,2,0.0532
86,gaussian,1,0.1,2,0.0585
87,gaussian,1,0.1,2,0.0557
88,gaussian,1,0.1,2,0.0626
89,gaussian,1,0.1,2,0.065
90,gaussian,1,0.1,2,0.0577
91,gaussian,1,0.1,2,0.0585
92,gaussian,1,0.1,2,0.0638
93,gaussian,1,0.1,2,0.061
94,gaussian,1,0.1,2,0.0619
95,gaussian,1,0.1,2,0.0643
96,gaussian,1,0.1,2,0.0535
97,gaussian,1,0.1,2,0.0558
98,gaussian,1,0.1,2,0.0596
99,gaussian,1,0.1,2,0.0621
100,gaussian,1,0.1,2,0.0577
