round,client,attack,seed,alpha,num_byzantine,raw_score,softmax_weight,update_norm
1,0,gaussian,1,0.1,2,0.2939906716346741,0.0992572158575058,0.7043854594230652
1,1,gaussian,1,0.1,2,0.29630106687545776,0.0994868054986,0.7780498266220093
1,2,gaussian,1,0.1,2,0.2669186592102051,0.09660617262125015,0.7055118680000305
1,3,gaussian,1,0.1,2,0.3008197546005249,0.09993737190961838,0.702099084854126
1,4,gaussian,1,0.1,2,0.33999496698379517,0.10393014550209045,0.7465484738349915
1,5,gaussian,1,0.1,2,0.28583824634552,0.09845132380723953,0.7049868106842041
1,6,gaussian,1,0.1,2,0.3042014241218567,0.1002759039402008,0.7342849969863892
1,7,gaussian,1,0.1,2,0.35475921630859375,0.10547597706317902,0.7126306891441345
1,8,gaussian,1,0.1,2,0.3501002788543701,0.10498571395874023,0.7583013772964478
1,9,gaussian,1,0.1,2,0.21363508701324463,0.09159338474273682,0.7282534241676331
2,0,gaussian,1,0.1,2,0.25425082445144653,0.10193541646003723,0.7494130730628967
2,1,gaussian,1,0.1,2,0.2344592809677124,0.0999377965927124,0.7948725819587708
2,2,gaussian,1,0.1,2,0.23734641075134277,0.1002267450094223,0.7420337200164795
2,3,gaussian,1,0.1,2,0.2380020022392273,0.10029247403144836,0.7312982082366943
2,4,gaussian,1,0.1,2,0.18972891569137573,0.0955660492181778,0.7615088820457458
2,5,gaussian,1,0.1,2,0.22811132669448853,0.0993054062128067,0.7365565896034241
2,6,gaussian,1,0.1,2,0.26760077476501465,0.1033053770661354,0.7777161002159119
2,7,gaussian,1,0.1,2,0.24788230657577515,0.10128830373287201,0.7331387400627136
2,8,gaussian,1,0.1,2,0.2670983076095581,0.10325348377227783,0.7709633111953735
2,9,gaussian,1,0.1,2,0.1826198697090149,0.0948890671133995,0.777862548828125
3,0,gaussian,1,0.1,2,0.24614328145980835,0.10245046764612198,0.7266836762428284
3,1,gaussian,1,0.1,2,0.2471681833267212,0.1025555208325386,0.7926501631736755
3,2,gaussian,1,0.1,2,0.16202181577682495,0.09418471902608871,0.7233030796051025
3,3,gaussian,1,0.1,2,0.19737952947616577,0.09757445007562637,0.7069332599639893
3,4,gaussian,1,0.1,2,0.1956627368927002,0.09740708023309708,0.7582927346229553
3,5,gaussian,1,0.1,2,0.26194578409194946,0.10408230125904083,0.7304276823997498
3,6,gaussian,1,0.1,2,0.2158123254776001,0.0993897020816803,0.7543805241584778
3,7,gaussian,1,0.1,2,0.2292633056640625,0.1007356196641922,0.7256857752799988
3,8,gaussian,1,0.1,2,0.22097128629684448,0.09990376979112625,0.7445215582847595
3,9,gaussian,1,0.1,2,0.23895174264907837,0.10171633213758469,0.7853525280952454
4,0,gaussian,1,0.1,2,0.1952008605003357,0.09770508855581284,0.7212007641792297
4,1,gaussian,1,0.1,2,0.19481045007705688,0.09766695648431778,0.7713830471038818
4,2,gaussian,1,0.1,2,0.1902998685836792,0.09722740948200226,0.7152014970779419
4,3,gaussian,1,0.1,2,0.2294255495071411,0.10110689699649811,0.7094148397445679
4,4,gaussian,1,0.1,2,0.219304621219635,0.10008876025676727,0.7435731291770935
4,5,gaussian,1,0.1,2,0.20443391799926758,0.09861138463020325,0.7073493599891663
4,6,gaussian,1,0.1,2,0.25727665424346924,0.10396241396665573,0.7574231028556824
4,7,gaussian,1,0.1,2,0.20780092477798462,0.09894397109746933,0.7195062041282654
4,8,gaussian,1,0.1,2,0.21735703945159912,0.09989401698112488,0.7333017587661743
4,9,gaussian,1,0.1,2,0.26523494720458984,0.10479307919740677,0.7617083191871643
5,0,gaussian,1,0.1,2,0.26424866914749146,0.1053626760840416,0.7127001285552979
5,1,gaussian,1,0.1,2,0.23748493194580078,0.10258017480373383,0.7750304341316223
5,2,gaussian,1,0.1,2,0.21651124954223633,0.10045109689235687,0.7191612720489502
5,3,gaussian,1,0.1,2,0.13953626155853271,0.09300898015499115,0.681426465511322
5,4,gaussian,1,0.1,2,0.19081401824951172,0.09790266305208206,0.727027177810669
5,5,gaussian,1,0.1,2,0.24103635549545288,0.10294513404369354,0.7064300179481506
5,6,gaussian,1,0.1,2,0.18272054195404053,0.09711349755525589,0.7410370707511902
5,7,gaussian,1,0.1,2,0.23723143339157104,0.10255417227745056,0.707869291305542
5,8,gaussian,1,0.1,2,0.1632336974143982,0.09523937851190567,0.7231748700141907
5,9,gaussian,1,0.1,2,0.2400357723236084,0.10284218192100525,0.7537689208984375
6,0,gaussian,1,0.1,2,0.7043343186378479,0.166781485080719,22.626358032226562
6,1,gaussian,1,0.1,2,0.7068243026733398,0.16719728708267212,22.71073341369629
6,2,gaussian,1,0.1,2,0.014770448207855225,0.0836900919675827,0.7062116265296936
6,3,gaussian,1,0.1,2,0.010228931903839111,0.08331087976694107,0.7003415822982788
6,4,gaussian,1,0.1,2,0.00164794921875,0.08259904384613037,0.7214071750640869
6,5,gaussian,1,0.1,2,0.012172937393188477,0.08347298949956894,0.6978493332862854
6,6,gaussian,1,0.1,2,0.004849791526794434,0.0828639417886734,0.7267019152641296
6,7,gaussian,1,0.1,2,0.01017218828201294,0.08330614864826202,0.6809699535369873
6,8,gaussian,1,0.1,2,0.01931828260421753,0.0840715691447258,0.7196547985076904
6,9,gaussian,1,0.1,2,0.002949237823486328,0.08270660042762756,0.7461068630218506
7,0,gaussian,1,0.1,2,0.6950791478157043,0.1596965342760086,22.6719913482666
7,1,gaussian,1,0.1,2,0.6955960988998413,0.1597791165113449,22.718955993652344
7,2,gaussian,1,0.1,2,0.06428033113479614,0.08498515188694,0.9430374503135681
7,3,gaussian,1,0.1,2,0.06346148252487183,0.08491558581590652,0.9345528483390808
7,4,gaussian,1,0.1,2,0.05939316749572754,0.08457083255052567,0.9911229014396667
7,5,gaussian,1,0.1,2,0.06630992889404297,0.08515781164169312,0.9244063496589661
7,6,gaussian,1,0.1,2,0.068073570728302,0.08530813455581665,0.9899398684501648
7,7,gaussian,1,0.1,2,0.07224076986312866,0.08566436916589737,0.9237936735153198
7,8,gaussian,1,0.1,2,0.05664175748825073,0.08433845639228821,0.968970000743866
7,9,gaussian,1,0.1,2,0.07130324840545654,0.08558409661054611,0.992223858833313
8,0,gaussian,1,0.1,2,0.6940690279006958,0.16038575768470764,22.713050842285156
8,1,gaussian,1,0.1,2,0.6964930295944214,0.16077500581741333,22.80850601196289
8,2,gaussian,1,0.1,2,0.05973297357559204,0.0850505605340004,0.9532164931297302
8,3,gaussian,1,0.1,2,0.05711895227432251,0.08482852578163147,0.9422550201416016
8,4,gaussian,1,0.1,2,0.0548175573348999,0.08463352173566818,1.0071977376937866
8,5,gaussian,1,0.1,2,0.061471760272979736,0.08519856631755829,0.9125011563301086
8,6,gaussian,1,0.1,2,0.05690044164657593,0.08480998873710632,1.0051559209823608
8,7,gaussian,1,0.1,2,0.05162787437438965,0.08436399698257446,0.9101211428642273
8,8,gaussian,1,0.1,2,0.057305216789245605,0.08484432846307755,1.0005543231964111
8,9,gaussian,1,0.1,2,0.06042897701263428,0.08510977029800415,1.004520297050476
9,0,gaussian,1,0.1,2,0.6990116834640503,0.16060680150985718,22.75619888305664
9,1,gaussian,1,0.1,2,0.6925525665283203,0.1595727652311325,22.53973960876465
9,2,gaussian,1,0.1,2,0.05839800834655762,0.08463479578495026,0.9543567299842834
9,3,gaussian,1,0.1,2,0.05678611993789673,0.08449847996234894,0.946068525314331
