round,attack,seed,alpha,num_byzantine,test_accuracy
1,lie,1,0.5,3,0.01
2,lie,1,0.5,3,0.0179
3,lie,1,0.5,3,0.038
4,lie,1,0.5,3,0.0606
5,lie,1,0.5,3,0.081
6,lie,1,0.5,3,0.0289
7,lie,1,0.5,3,0.05
8,lie,1,0.5,3,0.0672
9,lie,1,0.5,3,0.0821
10,lie,1,0.5,3,0.0836
11,lie,1,0.5,3,0.0881
12,lie,1,0.5,3,0.1004
13,lie,1,0.5,3,0.1184
14,lie,1,0.5,3,0.1226
15,lie,1,0.5,3,0.12
16,lie,1,0.5,3,0.1351
17,lie,1,0.5,3,0.1394
18,lie,1,0.5,3,0.1419
19,lie,1,0.5,3,0.1524
20,lie,1,0.5,3,0.1478
21,lie,1,0.5,3,0.161
22,lie,1,0.5,3,0.1643
23,lie,1,0.5,3,0.179
24,lie,1,0.5,3,0.1817
25,lie,1,0.5,3,0.1908
26,lie,1,0.5,3,0.1765
27,lie,1,0.5,3,0.1909
28,lie,1,0.5,3,0.2026
29,lie,1,0.5,3,0.2053
30,lie,1,0.5,3,0.2103
31,lie,1,0.5,3,0.2094
32,lie,1,0.5,3,0.2039
33,lie,1,0.5,3,0.2125
34,lie,1,0.5,3,0.2157
35,lie,1,0.5,3,0.2217
36,lie,1,0.5,3,0.227
37,lie,1,0.5,3,0.2288
38,lie,1,0.5,3,0.2308
39,lie,1,0.5,3,0.2333
40,lie,1,0.5,3,0.2368
41,lie,1,0.5,3,0.2479
42,lie,1,0.5,3,0.2394
43,lie,1,0.5,3,0.2362
44,lie,1,0.5,3,0.2347
45,lie,1,0.5,3,0.2407
46,lie,1,0.5,3,0.2525
47,lie,1,0.5,3,0.2575
48,lie,1,0.5,3,0.2631
49,lie,1,0.5,3,0.2546
50,lie,1,0.5,3,0.2522
51,lie,1,0.5,3,0.2579
52,lie,1,0.5,3,0.2575
53,lie,1,0.5,3,0.2604
54,lie,1,0.5,3,0.2659
55,lie,1,0.5,3,0.2702
56,lie,1,0.5,3,0.2649
57,lie,1,0.5,3,0.2651
58,lie,1,0.5,3,0.2772
59,lie,1,0.5,3,0.2696
60,lie,1,0.5,3,0.2788
61,lie,1,0.5,3,0.2807
62,lie,1,0.5,3,0.2871
63,lie,1,0.5,3,0.284
64,lie,1,0.5,3,0.2818
65,lie,1,0.5,3,0.2884
66,lie,1,0.5,3,0.2909
67,lie,1,0.5,3,0.2882
68,lie,1,0.5,3,0.2903
69,lie,1,0.5,3,0.296
70,lie,1,0.5,3,0.2894
71,lie,1,0.5,3,0.2912
72,lie,1,0.5,3,0.2966
73,lie,1,0.5,3,0.296
74,lie,1,0.5,3,0.299
75,lie,1,0.5,3,0.3037
76,lie,1,0.5,3,0.2994
77,lie,1,0.5,3,0.3021
78,lie,1,0.5,3,0.3033
79,lie,1,0.5,3,0.2967
80,lie,1,0.5,3,0.2959
81,lie,1,0.5,3,0.3034
82,lie,1,0.5,3,0.2971
83,lie,1,0.5,3,0.3013
84,lie,1,0.5,3,0.3168
85,lie,1,0.5,3,0.3047
86,lie,1,0.5,3,0.3092
87,lie,1,0.5,3,0.3088
88,lie,1,0.5,3,0.3152
89,lie,1,0.5,3,0.3263
90,lie,1,0.5,3,0.3178
91,lie,1,0.5,3,0.3185
92,lie,1,0.5,3,0.3207
93,lie,1,0.5,3,0.3165
94,lie,1,0.5,3,0.3181
95,lie,1,0.5,3,0.3285
96,lie,1,0.5,3,0.3235
97,lie,1,0.5,3,0.3244
98,lie,1,0.5,3,0.3217
99,lie,1,0.5,3,0.3253
100,lie,1,0.5,3,0.3316
