round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,1,0.1,3,0.0093
2,gaussian,1,0.1,3,0.0167
3,gaussian,1,0.1,3,0.0287
4,gaussian,1,0.1,3,0.0421
5,gaussian,1,0.1,3,0.0587
6,gaussian,1,0.1,3,0.0116
7,gaussian,1,0.1,3,0.0128
8,gaussian,1,0.1,3,0.0146
9,gaussian,1,0.1,3,0.0146
10,gaussian,1,0.1,3,0.0123
11,gaussian,1,0.1,3,0.0118
12,gaussian,1,0.1,3,0.0177
13,gaussian,1,0.1,3,0.0165
14,gaussian,1,0.1,3,0.0171
15,gaussian,1,0.1,3,0.0172
16,gaussian,1,0.1,3,0.0228
17,gaussian,1,0.1,3,0.0296
18,gaussian,1,0.1,3,0.0206
19,gaussian,1,0.1,3,0.0235
20,gaussian,1,0.1,3,0.0266
21,gaussian,1,0.1,3,0.0282
22,gaussian,1,0.1,3,0.0314
23,gaussian,1,0.1,3,0.0261
24,gaussian,1,0.1,3,0.0283
25,gaussian,1,0.1,3,0.0305
26,gaussian,1,0.1,3,0.0364
27,gaussian,1,0.1,3,0.0294
28,gaussian,1,0.1,3,0.031
29,gaussian,1,0.1,3,0.0339
30,gaussian,1,0.1,3,0.0367
31,gaussian,1,0.1,3,0.0335
32,gaussian,1,0.1,3,0.0347
33,gaussian,1,0.1,3,0.0295
34,gaussian,1,0.1,3,0.0374
35,gaussian,1,0.1,3,0.0465
36,gaussian,1,0.1,3,0.0391
37,gaussian,1,0.1,3,0.0421
38,gaussian,1,0.1,3,0.0439
39,gaussian,1,0.1,3,0.0532
40,gaussian,1,0.1,3,0.0506
41,gaussian,1,0.1,3,0.0484
42,gaussian,1,0.1,3,0.0341
43,gaussian,1,0.1,3,0.0388
44,gaussian,1,0.1,3,0.0377
45,gaussian,1,0.1,3,0.0401
46,gaussian,1,0.1,3,0.0423
47,gaussian,1,0.1,3,0.0458
48,gaussian,1,0.1,3,0.0461
49,gaussian,1,0.1,3,0.0478
50,gaussian,1,0.1,3,0.0416
51,gaussian,1,0.1,3,0.0404
52,gaussian,1,0.1,3,0.0425
53,gaussian,1,0.1,3,0.0435
54,gaussian,1,0.1,3,0.045
55,gaussian,1,0.1,3,0.0511
56,gaussian,1,0.1,3,0.0568
57,gaussian,1,0.1,3,0.0452
58,gaussian,1,0.1,3,0.0593
59,gaussian,1,0.1,3,0.0446
60,gaussian,1,0.1,3,0.0509
61,gaussian,1,0.1,3,0.0496
62,gaussian,1,0.1,3,0.0475
63,gaussian,1,0.1,3,0.0558
64,gaussian,1,0.1,3,0.056
65,gaussian,1,0.1,3,0.0503
66,gaussian,1,0.1,3,0.0455
67,gaussian,1,0.1,3,0.0555
68,gaussian,1,0.1,3,0.052
69,gaussian,1,0.1,3,0.0575
70,gaussian,1,0.1,3,0.0543
71,gaussian,1,0.1,3,0.0557
72,gaussian,1,0.1,3,0.0487
73,gaussian,1,0.1,3,0.0475
74,gaussian,1,0.1,3,0.0582
75,gaussian,1,0.1,3,0.0489
76,gaussian,1,0.1,3,0.0523
77,gaussian,1,0.1,3,0.0599
78,gaussian,1,0.1,3,0.0512
79,gaussian,1,0.1,3,0.047
80,gaussian,1,0.1,3,0.047
81,gaussian,1,0.1,3,0.0585
82,gaussian,1,0.1,3,0.0626
83,gaussian,1,0.1,3,0.0498
84,gaussian,1,0.1,3,0.0526
85,gaussian,1,0.1,3,0.0606
86,gaussian,1,0.1,3,0.054
87,gaussian,1,0.1,3,0.045
88,gaussian,1,0.1,3,0.0519
89,gaussian,1,0.1,3,0.0541
90,gaussian,1,0.1,3,0.0551
91,gaussian,1,0.1,3,0.0606
92,gaussian,1,0.1,3,0.0521
93,gaussian,1,0.1,3,0.0534
94,gaussian,1,0.1,3,0.0549
95,gaussian,1,0.1,3,0.0595
96,gaussian,1,0.1,3,0.049
97,gaussian,1,0.1,3,0.0554
98,gaussian,1,0.1,3,0.0545
99,gaussian,1,0.1,3,0.0536
100,gaussian,1,0.1,3,0.0506
