round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,1,1,2,0.012
2,gaussian,1,1,2,0.0188
3,gaussian,1,1,2,0.0354
4,gaussian,1,1,2,0.0591
5,gaussian,1,1,2,0.0774
6,gaussian,1,1,2,0.0166
7,gaussian,1,1,2,0.0186
8,gaussian,1,1,2,0.0209
9,gaussian,1,1,2,0.0229
10,gaussian,1,1,2,0.0204
11,gaussian,1,1,2,0.0313
12,gaussian,1,1,2,0.0295
13,gaussian,1,1,2,0.0304
14,gaussian,1,1,2,0.0355
15,gaussian,1,1,2,0.0396
16,gaussian,1,1,2,0.0437
17,gaussian,1,1,2,0.0429
18,gaussian,1,1,2,0.0393
19,gaussian,1,1,2,0.0511
20,gaussian,1,1,2,0.0505
21,gaussian,1,1,2,0.0525
22,gaussian,1,1,2,0.0472
23,gaussian,1,1,2,0.0551
24,gaussian,1,1,2,0.0521
25,gaussian,1,1,2,0.0544
26,gaussian,1,1,2,0.0522
27,gaussian,1,1,2,0.0557
28,gaussian,1,1,2,0.0605
29,gaussian,1,1,2,0.0613
30,gaussian,1,1,2,0.0576
31,gaussian,1,1,2,0.0617
32,gaussian,1,1,2,0.0614
33,gaussian,1,1,2,0.0672
34,gaussian,1,1,2,0.0622
35,gaussian,1,1,2,0.0641
36,gaussian,1,1,2,0.0529
37,gaussian,1,1,2,0.0707
38,gaussian,1,1,2,0.0692
39,gaussian,1,1,2,0.0648
40,gaussian,1,1,2,0.0689
41,gaussian,1,1,2,0.0733
42,gaussian,1,1,2,0.0717
43,gaussian,1,1,2,0.0738
44,gaussian,1,1,2,0.068
45,gaussian,1,1,2,0.0705
46,gaussian,1,1,2,0.0703
47,gaussian,1,1,2,0.0828
48,gaussian,1,1,2,0.0803
49,gaussian,1,1,2,0.074
50,gaussian,1,1,2,0.078
51,gaussian,1,1,2,0.0693
52,gaussian,1,1,2,0.0757
53,gaussian,1,1,2,0.0739
54,gaussian,1,1,2,0.0767
55,gaussian,1,1,2,0.0877
56,gaussian,1,1,2,0.0839
57,gaussian,1,1,2,0.0799
58,gaussian,1,1,2,0.0838
59,gaussian,1,1,2,0.0749
60,gaussian,1,1,2,0.0867
61,gaussian,1,1,2,0.0792
62,gaussian,1,1,2,0.0817
63,gaussian,1,1,2,0.084
64,gaussian,1,1,2,0.0761
65,gaussian,1,1,2,0.0831
66,gaussian,1,1,2,0.0855
67,gaussian,1,1,2,0.0858
68,gaussian,1,1,2,0.0776
69,gaussian,1,1,2,0.0792
70,gaussian,1,1,2,0.0795
71,gaussian,1,1,2,0.0827
72,gaussian,1,1,2,0.0878
73,gaussian,1,1,2,0.0777
74,gaussian,1,1,2,0.0805
75,gaussian,1,1,2,0.0735
76,gaussian,1,1,2,0.0763
77,gaussian,1,1,2,0.0848
78,gaussian,1,1,2,0.0857
79,gaussian,1,1,2,0.0815
80,gaussian,1,1,2,0.0913
81,gaussian,1,1,2,0.0906
82,gaussian,1,1,2,0.0902
83,gaussian,1,1,2,0.0811
84,gaussian,1,1,2,0.0816
85,gaussian,1,1,2,0.0784
86,gaussian,1,1,2,0.071
87,gaussian,1,1,2,0.0857
88,gaussian,1,1,2,0.0897
89,gaussian,1,1,2,0.0808
90,gaussian,1,1,2,0.0898
91,gaussian,1,1,2,0.0834
92,gaussian,1,1,2,0.0867
93,gaussian,1,1,2,0.0841
94,gaussian,1,1,2,0.0879
95,gaussian,1,1,2,0.0876
96,gaussian,1,1,2,0.086
97,gaussian,1,1,2,0.0902
98,gaussian,1,1,2,0.0943
99,gaussian,1,1,2,0.0914
100,gaussian,1,1,2,0.0848
