round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,2,10,2,0.0126
2,signflip,2,10,2,0.0221
3,signflip,2,10,2,0.044
4,signflip,2,10,2,0.063
5,signflip,2,10,2,0.0851
6,signflip,2,10,2,0.0908
7,signflip,2,10,2,0.108
8,signflip,2,10,2,0.1184
9,signflip,2,10,2,0.1293
10,signflip,2,10,2,0.1344
11,signflip,2,10,2,0.1355
12,signflip,2,10,2,0.1476
13,signflip,2,10,2,0.1563
14,signflip,2,10,2,0.1686
15,signflip,2,10,2,0.171
16,signflip,2,10,2,0.1706
17,signflip,2,10,2,0.1766
18,signflip,2,10,2,0.1779
19,signflip,2,10,2,0.1896
20,signflip,2,10,2,0.1949
21,signflip,2,10,2,0.1988
22,signflip,2,10,2,0.2068
23,signflip,2,10,2,0.2068
24,signflip,2,10,2,0.2121
25,signflip,2,10,2,0.2152
26,signflip,2,10,2,0.2146
27,signflip,2,10,2,0.2205
28,signflip,2,10,2,0.2213
29,signflip,2,10,2,0.2232
30,signflip,2,10,2,0.227
31,signflip,2,10,2,0.2289
32,signflip,2,10,2,0.2315
33,signflip,2,10,2,0.235
34,signflip,2,10,2,0.2392
35,signflip,2,10,2,0.2355
36,signflip,2,10,2,0.239
37,signflip,2,10,2,0.2406
38,signflip,2,10,2,0.2431
39,signflip,2,10,2,0.251
40,signflip,2,10,2,0.2539
41,signflip,2,10,2,0.2525
42,signflip,2,10,2,0.2626
43,signflip,2,10,2,0.2628
44,signflip,2,10,2,0.267
45,signflip,2,10,2,0.2671
46,signflip,2,10,2,0.2646
47,signflip,2,10,2,0.2669
48,signflip,2,10,2,0.2733
49,signflip,2,10,2,0.2783
50,signflip,2,10,2,0.2771
51,signflip,2,10,2,0.2799
52,signflip,2,10,2,0.2827
53,signflip,2,10,2,0.2842
54,signflip,2,10,2,0.2836
55,signflip,2,10,2,0.2874
56,signflip,2,10,2,0.2869
57,signflip,2,10,2,0.2873
58,signflip,2,10,2,0.2893
59,signflip,2,10,2,0.2957
60,signflip,2,10,2,0.3
61,signflip,2,10,2,0.2989
62,signflip,2,10,2,0.3024
63,signflip,2,10,2,0.3041
64,signflip,2,10,2,0.2999
65,signflip,2,10,2,0.3093
66,signflip,2,10,2,0.3002
67,signflip,2,10,2,0.3099
68,signflip,2,10,2,0.3089
69,signflip,2,10,2,0.3105
70,signflip,2,10,2,0.3186
71,signflip,2,10,2,0.3211
72,signflip,2,10,2,0.318
73,signflip,2,10,2,0.3217
74,signflip,2,10,2,0.3229
75,signflip,2,10,2,0.3239
76,signflip,2,10,2,0.3264
77,signflip,2,10,2,0.3245
78,signflip,2,10,2,0.3293
79,signflip,2,10,2,0.3318
80,signflip,2,10,2,0.3339
81,signflip,2,10,2,0.3265
82,signflip,2,10,2,0.3325
83,signflip,2,10,2,0.3332
84,signflip,2,10,2,0.3368
85,signflip,2,10,2,0.3411
86,signflip,2,10,2,0.335
87,signflip,2,10,2,0.3384
88,signflip,2,10,2,0.3373
89,signflip,2,10,2,0.3375
90,signflip,2,10,2,0.3443
91,signflip,2,10,2,0.3438
92,signflip,2,10,2,0.3437
93,signflip,2,10,2,0.3461
94,signflip,2,10,2,0.3489
95,signflip,2,10,2,0.3528
96,signflip,2,10,2,0.3536
97,signflip,2,10,2,0.3475
98,signflip,2,10,2,0.3452
99,signflip,2,10,2,0.3428
100,signflip,2,10,2,0.3391
