round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,2,0.1,3,0.0124
2,gaussian,2,0.1,3,0.0187
3,gaussian,2,0.1,3,0.0337
4,gaussian,2,0.1,3,0.044
5,gaussian,2,0.1,3,0.0604
6,gaussian,2,0.1,3,0.0132
7,gaussian,2,0.1,3,0.0142
8,gaussian,2,0.1,3,0.0143
9,gaussian,2,0.1,3,0.0152
10,gaussian,2,0.1,3,0.017
11,gaussian,2,0.1,3,0.0131
12,gaussian,2,0.1,3,0.0188
13,gaussian,2,0.1,3,0.0174
14,gaussian,2,0.1,3,0.0237
15,gaussian,2,0.1,3,0.0231
16,gaussian,2,0.1,3,0.0193
17,gaussian,2,0.1,3,0.0207
18,gaussian,2,0.1,3,0.0225
19,gaussian,2,0.1,3,0.02
20,gaussian,2,0.1,3,0.028
21,gaussian,2,0.1,3,0.0232
22,gaussian,2,0.1,3,0.0225
23,gaussian,2,0.1,3,0.031
24,gaussian,2,0.1,3,0.0299
25,gaussian,2,0.1,3,0.0295
26,gaussian,2,0.1,3,0.0301
27,gaussian,2,0.1,3,0.0333
28,gaussian,2,0.1,3,0.0341
29,gaussian,2,0.1,3,0.0352
30,gaussian,2,0.1,3,0.0338
31,gaussian,2,0.1,3,0.0371
32,gaussian,2,0.1,3,0.0322
33,gaussian,2,0.1,3,0.038
34,gaussian,2,0.1,3,0.0385
35,gaussian,2,0.1,3,0.0397
36,gaussian,2,0.1,3,0.0448
37,gaussian,2,0.1,3,0.0329
38,gaussian,2,0.1,3,0.0463
39,gaussian,2,0.1,3,0.0426
40,gaussian,2,0.1,3,0.0378
41,gaussian,2,0.1,3,0.0377
42,gaussian,2,0.1,3,0.038
43,gaussian,2,0.1,3,0.0449
44,gaussian,2,0.1,3,0.045
45,gaussian,2,0.1,3,0.0426
46,gaussian,2,0.1,3,0.0445
47,gaussian,2,0.1,3,0.045
48,gaussian,2,0.1,3,0.0391
49,gaussian,2,0.1,3,0.0523
50,gaussian,2,0.1,3,0.0473
51,gaussian,2,0.1,3,0.0454
52,gaussian,2,0.1,3,0.0494
53,gaussian,2,0.1,3,0.0504
54,gaussian,2,0.1,3,0.0516
55,gaussian,2,0.1,3,0.0484
56,gaussian,2,0.1,3,0.05
57,gaussian,2,0.1,3,0.0488
58,gaussian,2,0.1,3,0.0567
59,gaussian,2,0.1,3,0.0521
60,gaussian,2,0.1,3,0.0506
61,gaussian,2,0.1,3,0.0462
62,gaussian,2,0.1,3,0.0531
63,gaussian,2,0.1,3,0.052
64,gaussian,2,0.1,3,0.0484
65,gaussian,2,0.1,3,0.0517
66,gaussian,2,0.1,3,0.0446
67,gaussian,2,0.1,3,0.0512
68,gaussian,2,0.1,3,0.041
69,gaussian,2,0.1,3,0.0523
70,gaussian,2,0.1,3,0.048
71,gaussian,2,0.1,3,0.0611
72,gaussian,2,0.1,3,0.0419
73,gaussian,2,0.1,3,0.0501
74,gaussian,2,0.1,3,0.0522
75,gaussian,2,0.1,3,0.0527
76,gaussian,2,0.1,3,0.0619
77,gaussian,2,0.1,3,0.0608
78,gaussian,2,0.1,3,0.0565
79,gaussian,2,0.1,3,0.0529
80,gaussian,2,0.1,3,0.0522
81,gaussian,2,0.1,3,0.0479
82,gaussian,2,0.1,3,0.0472
83,gaussian,2,0.1,3,0.0552
84,gaussian,2,0.1,3,0.0515
85,gaussian,2,0.1,3,0.0671
86,gaussian,2,0.1,3,0.0617
87,gaussian,2,0.1,3,0.0627
88,gaussian,2,0.1,3,0.0507
89,gaussian,2,0.1,3,0.0551
90,gaussian,2,0.1,3,0.0561
91,gaussian,2,0.1,3,0.0534
92,gaussian,2,0.1,3,0.0548
93,gaussian,2,0.1,3,0.0523
94,gaussian,2,0.1,3,0.0641
95,gaussian,2,0.1,3,0.0557
96,gaussian,2,0.1,3,0.0606
97,gaussian,2,0.1,3,0.0563
98,gaussian,2,0.1,3,0.0564
99,gaussian,2,0.1,3,0.0484
100,gaussian,2,0.1,3,0.0562
