round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_sum,1,0.5,3,0.0105
2,min_sum,1,0.5,3,0.0196
3,min_sum,1,0.5,3,0.0347
4,min_sum,1,0.5,3,0.0556
5,min_sum,1,0.5,3,0.0768
6,min_sum,1,0.5,3,0.066
7,min_sum,1,0.5,3,0.0756
8,min_sum,1,0.5,3,0.0842
9,min_sum,1,0.5,3,0.0962
10,min_sum,1,0.5,3,0.1017
11,min_sum,1,0.5,3,0.1057
12,min_sum,1,0.5,3,0.1027
13,min_sum,1,0.5,3,0.108
14,min_sum,1,0.5,3,0.1199
15,min_sum,1,0.5,3,0.1219
16,min_sum,1,0.5,3,0.1178
17,min_sum,1,0.5,3,0.1329
18,min_sum,1,0.5,3,0.1352
19,min_sum,1,0.5,3,0.1305
20,min_sum,1,0.5,3,0.1351
21,min_sum,1,0.5,3,0.1391
22,min_sum,1,0.5,3,0.147
23,min_sum,1,0.5,3,0.1478
24,min_sum,1,0.5,3,0.1622
25,min_sum,1,0.5,3,0.1645
26,min_sum,1,0.5,3,0.1643
27,min_sum,1,0.5,3,0.1758
28,min_sum,1,0.5,3,0.1739
29,min_sum,1,0.5,3,0.1821
30,min_sum,1,0.5,3,0.1788
31,min_sum,1,0.5,3,0.1805
32,min_sum,1,0.5,3,0.1856
33,min_sum,1,0.5,3,0.1835
34,min_sum,1,0.5,3,0.1862
35,min_sum,1,0.5,3,0.1859
36,min_sum,1,0.5,3,0.1919
37,min_sum,1,0.5,3,0.1975
38,min_sum,1,0.5,3,0.1998
39,min_sum,1,0.5,3,0.1979
40,min_sum,1,0.5,3,0.198
41,min_sum,1,0.5,3,0.1993
42,min_sum,1,0.5,3,0.2057
43,min_sum,1,0.5,3,0.2076
44,min_sum,1,0.5,3,0.2045
45,min_sum,1,0.5,3,0.2139
46,min_sum,1,0.5,3,0.2135
47,min_sum,1,0.5,3,0.2128
48,min_sum,1,0.5,3,0.2182
49,min_sum,1,0.5,3,0.2209
50,min_sum,1,0.5,3,0.2172
51,min_sum,1,0.5,3,0.2196
52,min_sum,1,0.5,3,0.2263
53,min_sum,1,0.5,3,0.2182
54,min_sum,1,0.5,3,0.2265
55,min_sum,1,0.5,3,0.2289
56,min_sum,1,0.5,3,0.2295
57,min_sum,1,0.5,3,0.2272
58,min_sum,1,0.5,3,0.2328
59,min_sum,1,0.5,3,0.235
60,min_sum,1,0.5,3,0.2306
61,min_sum,1,0.5,3,0.2348
62,min_sum,1,0.5,3,0.2349
63,min_sum,1,0.5,3,0.2357
64,min_sum,1,0.5,3,0.2355
65,min_sum,1,0.5,3,0.239
66,min_sum,1,0.5,3,0.2415
67,min_sum,1,0.5,3,0.243
68,min_sum,1,0.5,3,0.2438
69,min_sum,1,0.5,3,0.2437
70,min_sum,1,0.5,3,0.2452
71,min_sum,1,0.5,3,0.245
72,min_sum,1,0.5,3,0.2455
73,min_sum,1,0.5,3,0.2486
74,min_sum,1,0.5,3,0.2506
75,min_sum,1,0.5,3,0.251
76,min_sum,1,0.5,3,0.2478
77,min_sum,1,0.5,3,0.2474
78,min_sum,1,0.5,3,0.2476
79,min_sum,1,0.5,3,0.2509
80,min_sum,1,0.5,3,0.2497
81,min_sum,1,0.5,3,0.2573
82,min_sum,1,0.5,3,0.2537
83,min_sum,1,0.5,3,0.2573
84,min_sum,1,0.5,3,0.2575
85,min_sum,1,0.5,3,0.2618
86,min_sum,1,0.5,3,0.2619
87,min_sum,1,0.5,3,0.2598
88,min_sum,1,0.5,3,0.2619
89,min_sum,1,0.5,3,0.2674
90,min_sum,1,0.5,3,0.2583
91,min_sum,1,0.5,3,0.2674
92,min_sum,1,0.5,3,0.2635
93,min_sum,1,0.5,3,0.2628
94,min_sum,1,0.5,3,0.2676
95,min_sum,1,0.5,3,0.2688
96,min_sum,1,0.5,3,0.2658
97,min_sum,1,0.5,3,0.2724
98,min_sum,1,0.5,3,0.2664
99,min_sum,1,0.5,3,0.2677
100,min_sum,1,0.5,3,0.2748
