round,attack,seed,alpha,num_byzantine,test_accuracy
1,minmax,1,0.5,3,0.0105
2,minmax,1,0.5,3,0.0177
3,minmax,1,0.5,3,0.0422
4,minmax,1,0.5,3,0.0508
5,minmax,1,0.5,3,0.0756
6,minmax,1,0.5,3,0.0857
7,minmax,1,0.5,3,0.0898
8,minmax,1,0.5,3,0.1117
9,minmax,1,0.5,3,0.1285
10,minmax,1,0.5,3,0.1414
11,minmax,1,0.5,3,0.1444
12,minmax,1,0.5,3,0.1548
13,minmax,1,0.5,3,0.1677
14,minmax,1,0.5,3,0.1777
15,minmax,1,0.5,3,0.1745
16,minmax,1,0.5,3,0.1869
17,minmax,1,0.5,3,0.1911
18,minmax,1,0.5,3,0.1981
19,minmax,1,0.5,3,0.2056
20,minmax,1,0.5,3,0.2082
21,minmax,1,0.5,3,0.2175
22,minmax,1,0.5,3,0.2158
23,minmax,1,0.5,3,0.2286
24,minmax,1,0.5,3,0.238
25,minmax,1,0.5,3,0.2363
26,minmax,1,0.5,3,0.2404
27,minmax,1,0.5,3,0.2489
28,minmax,1,0.5,3,0.252
29,minmax,1,0.5,3,0.2537
30,minmax,1,0.5,3,0.2618
31,minmax,1,0.5,3,0.2625
32,minmax,1,0.5,3,0.2705
33,minmax,1,0.5,3,0.2643
34,minmax,1,0.5,3,0.2727
35,minmax,1,0.5,3,0.2733
36,minmax,1,0.5,3,0.275
37,minmax,1,0.5,3,0.283
38,minmax,1,0.5,3,0.2861
39,minmax,1,0.5,3,0.2867
40,minmax,1,0.5,3,0.289
41,minmax,1,0.5,3,0.2933
42,minmax,1,0.5,3,0.2936
43,minmax,1,0.5,3,0.2956
44,minmax,1,0.5,3,0.3
45,minmax,1,0.5,3,0.3024
46,minmax,1,0.5,3,0.3041
47,minmax,1,0.5,3,0.3087
48,minmax,1,0.5,3,0.3097
49,minmax,1,0.5,3,0.315
50,minmax,1,0.5,3,0.3112
51,minmax,1,0.5,3,0.309
52,minmax,1,0.5,3,0.3202
53,minmax,1,0.5,3,0.324
54,minmax,1,0.5,3,0.3224
55,minmax,1,0.5,3,0.3257
56,minmax,1,0.5,3,0.3256
57,minmax,1,0.5,3,0.3342
58,minmax,1,0.5,3,0.3354
59,minmax,1,0.5,3,0.3332
60,minmax,1,0.5,3,0.3342
61,minmax,1,0.5,3,0.3369
62,minmax,1,0.5,3,0.3459
63,minmax,1,0.5,3,0.3427
64,minmax,1,0.5,3,0.3467
65,minmax,1,0.5,3,0.3437
66,minmax,1,0.5,3,0.347
67,minmax,1,0.5,3,0.3471
68,minmax,1,0.5,3,0.3489
69,minmax,1,0.5,3,0.3576
70,minmax,1,0.5,3,0.3627
71,minmax,1,0.5,3,0.3539
72,minmax,1,0.5,3,0.3566
73,minmax,1,0.5,3,0.3591
74,minmax,1,0.5,3,0.3587
75,minmax,1,0.5,3,0.3564
76,minmax,1,0.5,3,0.3596
77,minmax,1,0.5,3,0.3578
78,minmax,1,0.5,3,0.3663
79,minmax,1,0.5,3,0.368
80,minmax,1,0.5,3,0.3656
81,minmax,1,0.5,3,0.3683
82,minmax,1,0.5,3,0.3731
83,minmax,1,0.5,3,0.3702
84,minmax,1,0.5,3,0.376
85,minmax,1,0.5,3,0.3793
86,minmax,1,0.5,3,0.3726
87,minmax,1,0.5,3,0.3772
88,minmax,1,0.5,3,0.3805
89,minmax,1,0.5,3,0.3821
90,minmax,1,0.5,3,0.3843
91,minmax,1,0.5,3,0.3863
92,minmax,1,0.5,3,0.3871
93,minmax,1,0.5,3,0.3837
94,minmax,1,0.5,3,0.3809
95,minmax,1,0.5,3,0.3881
96,minmax,1,0.5,3,0.3854
97,minmax,1,0.5,3,0.3815
98,minmax,1,0.5,3,0.3893
99,minmax,1,0.5,3,0.3901
100,minmax,1,0.5,3,0.3908
