round,attack,seed,alpha,num_byzantine,test_accuracy
1,random,1,0.5,1,0.0105
2,random,1,0.5,1,0.0177
3,random,1,0.5,1,0.0421
4,random,1,0.5,1,0.0538
5,random,1,0.5,1,0.0677
6,random,1,0.5,1,0.0817
7,random,1,0.5,1,0.0927
8,random,1,0.5,1,0.1067
9,random,1,0.5,1,0.119
10,random,1,0.5,1,0.1304
11,random,1,0.5,1,0.1333
12,random,1,0.5,1,0.1459
13,random,1,0.5,1,0.1507
14,random,1,0.5,1,0.1694
15,random,1,0.5,1,0.1711
16,random,1,0.5,1,0.1767
17,random,1,0.5,1,0.1842
18,random,1,0.5,1,0.1902
19,random,1,0.5,1,0.1866
20,random,1,0.5,1,0.1993
21,random,1,0.5,1,0.209
22,random,1,0.5,1,0.2082
23,random,1,0.5,1,0.2157
24,random,1,0.5,1,0.2235
25,random,1,0.5,1,0.2293
26,random,1,0.5,1,0.2302
27,random,1,0.5,1,0.237
28,random,1,0.5,1,0.2432
29,random,1,0.5,1,0.2467
30,random,1,0.5,1,0.2499
31,random,1,0.5,1,0.2554
32,random,1,0.5,1,0.2535
33,random,1,0.5,1,0.2575
34,random,1,0.5,1,0.2566
35,random,1,0.5,1,0.2548
36,random,1,0.5,1,0.2604
37,random,1,0.5,1,0.2688
38,random,1,0.5,1,0.2719
39,random,1,0.5,1,0.271
40,random,1,0.5,1,0.2775
41,random,1,0.5,1,0.2773
42,random,1,0.5,1,0.2788
43,random,1,0.5,1,0.2855
44,random,1,0.5,1,0.2851
45,random,1,0.5,1,0.2885
46,random,1,0.5,1,0.2915
47,random,1,0.5,1,0.2975
48,random,1,0.5,1,0.2961
49,random,1,0.5,1,0.2978
50,random,1,0.5,1,0.2932
51,random,1,0.5,1,0.3028
52,random,1,0.5,1,0.3056
53,random,1,0.5,1,0.3058
54,random,1,0.5,1,0.3093
55,random,1,0.5,1,0.3082
56,random,1,0.5,1,0.3085
57,random,1,0.5,1,0.3142
58,random,1,0.5,1,0.3156
59,random,1,0.5,1,0.3197
60,random,1,0.5,1,0.3167
61,random,1,0.5,1,0.3156
62,random,1,0.5,1,0.3254
63,random,1,0.5,1,0.3245
64,random,1,0.5,1,0.3286
65,random,1,0.5,1,0.3294
66,random,1,0.5,1,0.3275
67,random,1,0.5,1,0.3287
68,random,1,0.5,1,0.3321
69,random,1,0.5,1,0.3359
70,random,1,0.5,1,0.3395
71,random,1,0.5,1,0.3407
72,random,1,0.5,1,0.3411
73,random,1,0.5,1,0.3399
74,random,1,0.5,1,0.343
75,random,1,0.5,1,0.3459
76,random,1,0.5,1,0.3495
77,random,1,0.5,1,0.3459
78,random,1,0.5,1,0.3494
79,random,1,0.5,1,0.3514
80,random,1,0.5,1,0.3505
81,random,1,0.5,1,0.3524
82,random,1,0.5,1,0.3527
83,random,1,0.5,1,0.353
84,random,1,0.5,1,0.3568
85,random,1,0.5,1,0.3589
86,random,1,0.5,1,0.3588
87,random,1,0.5,1,0.365
88,random,1,0.5,1,0.3652
89,random,1,0.5,1,0.3683
90,random,1,0.5,1,0.3647
91,random,1,0.5,1,0.3684
92,random,1,0.5,1,0.3683
93,random,1,0.5,1,0.3734
94,random,1,0.5,1,0.3741
95,random,1,0.5,1,0.3707
96,random,1,0.5,1,0.3724
97,random,1,0.5,1,0.3681
98,random,1,0.5,1,0.3686
99,random,1,0.5,1,0.3744
100,random,1,0.5,1,0.3778
