round,attack,seed,alpha,num_byzantine,test_accuracy
1,mod_gaussian,1,0.5,3,0.0105
2,mod_gaussian,1,0.5,3,0.0177
3,mod_gaussian,1,0.5,3,0.0418
4,mod_gaussian,1,0.5,3,0.0552
5,mod_gaussian,1,0.5,3,0.0757
6,mod_gaussian,1,0.5,3,0.0878
7,mod_gaussian,1,0.5,3,0.0903
8,mod_gaussian,1,0.5,3,0.1126
9,mod_gaussian,1,0.5,3,0.1316
10,mod_gaussian,1,0.5,3,0.1361
11,mod_gaussian,1,0.5,3,0.1471
12,mod_gaussian,1,0.5,3,0.1589
13,mod_gaussian,1,0.5,3,0.1639
14,mod_gaussian,1,0.5,3,0.1823
15,mod_gaussian,1,0.5,3,0.1788
16,mod_gaussian,1,0.5,3,0.1797
17,mod_gaussian,1,0.5,3,0.1968
18,mod_gaussian,1,0.5,3,0.2009
19,mod_gaussian,1,0.5,3,0.2048
20,mod_gaussian,1,0.5,3,0.204
21,mod_gaussian,1,0.5,3,0.2169
22,mod_gaussian,1,0.5,3,0.2131
23,mod_gaussian,1,0.5,3,0.2272
24,mod_gaussian,1,0.5,3,0.2374
25,mod_gaussian,1,0.5,3,0.2376
26,mod_gaussian,1,0.5,3,0.2423
27,mod_gaussian,1,0.5,3,0.2515
28,mod_gaussian,1,0.5,3,0.2509
29,mod_gaussian,1,0.5,3,0.2494
30,mod_gaussian,1,0.5,3,0.2574
31,mod_gaussian,1,0.5,3,0.2615
32,mod_gaussian,1,0.5,3,0.2653
33,mod_gaussian,1,0.5,3,0.2688
34,mod_gaussian,1,0.5,3,0.268
35,mod_gaussian,1,0.5,3,0.2679
36,mod_gaussian,1,0.5,3,0.2746
37,mod_gaussian,1,0.5,3,0.2777
38,mod_gaussian,1,0.5,3,0.2886
39,mod_gaussian,1,0.5,3,0.2888
40,mod_gaussian,1,0.5,3,0.2922
41,mod_gaussian,1,0.5,3,0.2961
42,mod_gaussian,1,0.5,3,0.2952
43,mod_gaussian,1,0.5,3,0.3099
44,mod_gaussian,1,0.5,3,0.3057
45,mod_gaussian,1,0.5,3,0.308
46,mod_gaussian,1,0.5,3,0.3049
47,mod_gaussian,1,0.5,3,0.3127
48,mod_gaussian,1,0.5,3,0.3128
49,mod_gaussian,1,0.5,3,0.3125
50,mod_gaussian,1,0.5,3,0.3124
51,mod_gaussian,1,0.5,3,0.3128
52,mod_gaussian,1,0.5,3,0.3211
53,mod_gaussian,1,0.5,3,0.3201
54,mod_gaussian,1,0.5,3,0.321
55,mod_gaussian,1,0.5,3,0.3264
56,mod_gaussian,1,0.5,3,0.3297
57,mod_gaussian,1,0.5,3,0.3327
58,mod_gaussian,1,0.5,3,0.3356
59,mod_gaussian,1,0.5,3,0.3386
60,mod_gaussian,1,0.5,3,0.3329
61,mod_gaussian,1,0.5,3,0.3368
62,mod_gaussian,1,0.5,3,0.3446
63,mod_gaussian,1,0.5,3,0.3445
64,mod_gaussian,1,0.5,3,0.3437
65,mod_gaussian,1,0.5,3,0.3415
66,mod_gaussian,1,0.5,3,0.3453
67,mod_gaussian,1,0.5,3,0.3465
68,mod_gaussian,1,0.5,3,0.3488
69,mod_gaussian,1,0.5,3,0.3494
70,mod_gaussian,1,0.5,3,0.3609
71,mod_gaussian,1,0.5,3,0.3535
72,mod_gaussian,1,0.5,3,0.3582
73,mod_gaussian,1,0.5,3,0.3537
74,mod_gaussian,1,0.5,3,0.3564
75,mod_gaussian,1,0.5,3,0.3552
76,mod_gaussian,1,0.5,3,0.3593
77,mod_gaussian,1,0.5,3,0.3593
78,mod_gaussian,1,0.5,3,0.3671
79,mod_gaussian,1,0.5,3,0.3691
80,mod_gaussian,1,0.5,3,0.3632
81,mod_gaussian,1,0.5,3,0.3721
82,mod_gaussian,1,0.5,3,0.3718
83,mod_gaussian,1,0.5,3,0.3716
84,mod_gaussian,1,0.5,3,0.3766
85,mod_gaussian,1,0.5,3,0.3807
86,mod_gaussian,1,0.5,3,0.3765
87,mod_gaussian,1,0.5,3,0.3824
88,mod_gaussian,1,0.5,3,0.3867
89,mod_gaussian,1,0.5,3,0.3858
90,mod_gaussian,1,0.5,3,0.3818
91,mod_gaussian,1,0.5,3,0.3842
92,mod_gaussian,1,0.5,3,0.3841
93,mod_gaussian,1,0.5,3,0.3867
94,mod_gaussian,1,0.5,3,0.3799
95,mod_gaussian,1,0.5,3,0.3945
96,mod_gaussian,1,0.5,3,0.3866
97,mod_gaussian,1,0.5,3,0.388
98,mod_gaussian,1,0.5,3,0.3877
99,mod_gaussian,1,0.5,3,0.3875
100,mod_gaussian,1,0.5,3,0.3941
