round,attack,seed,alpha,num_byzantine,test_accuracy
1,random,1,0.5,3,0.0105
2,random,1,0.5,3,0.0177
3,random,1,0.5,3,0.0422
4,random,1,0.5,3,0.0508
5,random,1,0.5,3,0.0756
6,random,1,0.5,3,0.0802
7,random,1,0.5,3,0.0841
8,random,1,0.5,3,0.0937
9,random,1,0.5,3,0.112
10,random,1,0.5,3,0.1133
11,random,1,0.5,3,0.1132
12,random,1,0.5,3,0.123
13,random,1,0.5,3,0.1301
14,random,1,0.5,3,0.1414
15,random,1,0.5,3,0.1441
16,random,1,0.5,3,0.1504
17,random,1,0.5,3,0.1602
18,random,1,0.5,3,0.1617
19,random,1,0.5,3,0.1691
20,random,1,0.5,3,0.1707
21,random,1,0.5,3,0.1789
22,random,1,0.5,3,0.1767
23,random,1,0.5,3,0.1874
24,random,1,0.5,3,0.1958
25,random,1,0.5,3,0.2004
26,random,1,0.5,3,0.204
27,random,1,0.5,3,0.2072
28,random,1,0.5,3,0.2074
29,random,1,0.5,3,0.2166
30,random,1,0.5,3,0.2179
31,random,1,0.5,3,0.2194
32,random,1,0.5,3,0.2257
33,random,1,0.5,3,0.2237
34,random,1,0.5,3,0.2234
35,random,1,0.5,3,0.2224
36,random,1,0.5,3,0.2267
37,random,1,0.5,3,0.2339
38,random,1,0.5,3,0.2414
39,random,1,0.5,3,0.243
40,random,1,0.5,3,0.2453
41,random,1,0.5,3,0.2463
42,random,1,0.5,3,0.2501
43,random,1,0.5,3,0.2505
44,random,1,0.5,3,0.2534
45,random,1,0.5,3,0.2552
46,random,1,0.5,3,0.2526
47,random,1,0.5,3,0.2632
48,random,1,0.5,3,0.2629
49,random,1,0.5,3,0.2592
50,random,1,0.5,3,0.26
51,random,1,0.5,3,0.263
52,random,1,0.5,3,0.2695
53,random,1,0.5,3,0.2691
54,random,1,0.5,3,0.2682
55,random,1,0.5,3,0.273
56,random,1,0.5,3,0.2722
57,random,1,0.5,3,0.2764
58,random,1,0.5,3,0.2818
59,random,1,0.5,3,0.2809
60,random,1,0.5,3,0.2867
61,random,1,0.5,3,0.2882
62,random,1,0.5,3,0.2828
63,random,1,0.5,3,0.2842
64,random,1,0.5,3,0.29
65,random,1,0.5,3,0.2934
66,random,1,0.5,3,0.2942
67,random,1,0.5,3,0.2986
68,random,1,0.5,3,0.3025
69,random,1,0.5,3,0.3023
70,random,1,0.5,3,0.3052
71,random,1,0.5,3,0.3024
72,random,1,0.5,3,0.3052
73,random,1,0.5,3,0.3055
74,random,1,0.5,3,0.3097
75,random,1,0.5,3,0.3047
76,random,1,0.5,3,0.3067
77,random,1,0.5,3,0.3049
78,random,1,0.5,3,0.3066
79,random,1,0.5,3,0.3074
80,random,1,0.5,3,0.3073
81,random,1,0.5,3,0.3145
82,random,1,0.5,3,0.3163
83,random,1,0.5,3,0.3164
84,random,1,0.5,3,0.3191
85,random,1,0.5,3,0.3212
86,random,1,0.5,3,0.3207
87,random,1,0.5,3,0.3219
88,random,1,0.5,3,0.3241
89,random,1,0.5,3,0.3282
90,random,1,0.5,3,0.3272
91,random,1,0.5,3,0.3283
92,random,1,0.5,3,0.3316
93,random,1,0.5,3,0.3343
94,random,1,0.5,3,0.3295
95,random,1,0.5,3,0.3323
96,random,1,0.5,3,0.3316
97,random,1,0.5,3,0.3262
98,random,1,0.5,3,0.3307
99,random,1,0.5,3,0.3303
100,random,1,0.5,3,0.3336
