round,attack,seed,alpha,num_byzantine,test_accuracy
1,mod_gauss,1,0.5,3,0.01
2,mod_gauss,1,0.5,3,0.0177
3,mod_gauss,1,0.5,3,0.0401
4,mod_gauss,1,0.5,3,0.0597
5,mod_gauss,1,0.5,3,0.0761
6,mod_gauss,1,0.5,3,0.0879
7,mod_gauss,1,0.5,3,0.097
8,mod_gauss,1,0.5,3,0.1197
9,mod_gauss,1,0.5,3,0.1284
10,mod_gauss,1,0.5,3,0.1446
11,mod_gauss,1,0.5,3,0.1473
12,mod_gauss,1,0.5,3,0.1568
13,mod_gauss,1,0.5,3,0.1637
14,mod_gauss,1,0.5,3,0.1716
15,mod_gauss,1,0.5,3,0.1746
16,mod_gauss,1,0.5,3,0.1857
17,mod_gauss,1,0.5,3,0.1918
18,mod_gauss,1,0.5,3,0.2008
19,mod_gauss,1,0.5,3,0.2037
20,mod_gauss,1,0.5,3,0.2135
21,mod_gauss,1,0.5,3,0.2211
22,mod_gauss,1,0.5,3,0.217
23,mod_gauss,1,0.5,3,0.2228
24,mod_gauss,1,0.5,3,0.2387
25,mod_gauss,1,0.5,3,0.2387
26,mod_gauss,1,0.5,3,0.2425
27,mod_gauss,1,0.5,3,0.2521
28,mod_gauss,1,0.5,3,0.2476
29,mod_gauss,1,0.5,3,0.2512
30,mod_gauss,1,0.5,3,0.2659
31,mod_gauss,1,0.5,3,0.2578
32,mod_gauss,1,0.5,3,0.2659
33,mod_gauss,1,0.5,3,0.268
34,mod_gauss,1,0.5,3,0.2683
35,mod_gauss,1,0.5,3,0.272
36,mod_gauss,1,0.5,3,0.2774
37,mod_gauss,1,0.5,3,0.2808
38,mod_gauss,1,0.5,3,0.2879
39,mod_gauss,1,0.5,3,0.2858
40,mod_gauss,1,0.5,3,0.2888
41,mod_gauss,1,0.5,3,0.2925
42,mod_gauss,1,0.5,3,0.294
43,mod_gauss,1,0.5,3,0.3011
44,mod_gauss,1,0.5,3,0.2975
45,mod_gauss,1,0.5,3,0.3051
46,mod_gauss,1,0.5,3,0.3062
47,mod_gauss,1,0.5,3,0.3134
48,mod_gauss,1,0.5,3,0.3104
49,mod_gauss,1,0.5,3,0.3134
50,mod_gauss,1,0.5,3,0.3117
51,mod_gauss,1,0.5,3,0.3114
52,mod_gauss,1,0.5,3,0.3144
53,mod_gauss,1,0.5,3,0.3193
54,mod_gauss,1,0.5,3,0.3213
55,mod_gauss,1,0.5,3,0.3247
56,mod_gauss,1,0.5,3,0.3311
57,mod_gauss,1,0.5,3,0.3287
58,mod_gauss,1,0.5,3,0.3344
59,mod_gauss,1,0.5,3,0.3328
60,mod_gauss,1,0.5,3,0.3361
61,mod_gauss,1,0.5,3,0.3401
62,mod_gauss,1,0.5,3,0.3432
63,mod_gauss,1,0.5,3,0.3409
64,mod_gauss,1,0.5,3,0.3433
65,mod_gauss,1,0.5,3,0.3406
66,mod_gauss,1,0.5,3,0.3467
67,mod_gauss,1,0.5,3,0.3453
68,mod_gauss,1,0.5,3,0.345
69,mod_gauss,1,0.5,3,0.3502
70,mod_gauss,1,0.5,3,0.3597
71,mod_gauss,1,0.5,3,0.3532
72,mod_gauss,1,0.5,3,0.3549
73,mod_gauss,1,0.5,3,0.3534
74,mod_gauss,1,0.5,3,0.3571
75,mod_gauss,1,0.5,3,0.3564
76,mod_gauss,1,0.5,3,0.3626
77,mod_gauss,1,0.5,3,0.3591
78,mod_gauss,1,0.5,3,0.3674
79,mod_gauss,1,0.5,3,0.3694
80,mod_gauss,1,0.5,3,0.3641
81,mod_gauss,1,0.5,3,0.3697
82,mod_gauss,1,0.5,3,0.3722
83,mod_gauss,1,0.5,3,0.3715
84,mod_gauss,1,0.5,3,0.3754
85,mod_gauss,1,0.5,3,0.3799
86,mod_gauss,1,0.5,3,0.3733
87,mod_gauss,1,0.5,3,0.3762
88,mod_gauss,1,0.5,3,0.3821
89,mod_gauss,1,0.5,3,0.3851
90,mod_gauss,1,0.5,3,0.3805
91,mod_gauss,1,0.5,3,0.382
92,mod_gauss,1,0.5,3,0.3846
93,mod_gauss,1,0.5,3,0.3828
94,mod_gauss,1,0.5,3,0.3807
95,mod_gauss,1,0.5,3,0.3882
96,mod_gauss,1,0.5,3,0.3829
97,mod_gauss,1,0.5,3,0.3876
98,mod_gauss,1,0.5,3,0.3845
99,mod_gauss,1,0.5,3,0.3908
100,mod_gauss,1,0.5,3,0.3916
