round,client,attack,seed,alpha,num_byzantine,raw_score,softmax_weight,update_norm
1,0,gaussian,1,1,3,0.45822805166244507,0.10142376273870468,0.7214329242706299
1,1,gaussian,1,1,3,0.422374963760376,0.09785182029008865,0.7126462459564209
1,2,gaussian,1,1,3,0.4118571877479553,0.09682802855968475,0.6854419708251953
1,3,gaussian,1,1,3,0.4846787452697754,0.10414228588342667,0.7099462151527405
1,4,gaussian,1,1,3,0.45823073387145996,0.10142403095960617,0.7019779086112976
1,5,gaussian,1,1,3,0.48380017280578613,0.10405083000659943,0.7297753691673279
1,6,gaussian,1,1,3,0.3943476676940918,0.09514737129211426,0.7023669481277466
1,7,gaussian,1,1,3,0.44251251220703125,0.09984228760004044,0.6872705221176147
1,8,gaussian,1,1,3,0.436887264251709,0.09928222745656967,0.7073855400085449
1,9,gaussian,1,1,3,0.4441643953323364,0.10000735521316528,0.7150976657867432
2,0,gaussian,1,1,3,0.36904656887054443,0.09738075733184814,0.6741425395011902
2,1,gaussian,1,1,3,0.37579619884490967,0.09804026782512665,0.7080300450325012
2,2,gaussian,1,1,3,0.3645702004432678,0.09694582223892212,0.677449107170105
2,3,gaussian,1,1,3,0.4432682394981384,0.10488351434469223,0.7142687439918518
2,4,gaussian,1,1,3,0.3962554931640625,0.10006675869226456,0.6691649556159973
2,5,gaussian,1,1,3,0.41152745485305786,0.10160671174526215,0.6901112794876099
2,6,gaussian,1,1,3,0.3762960433959961,0.09808928519487381,0.693812906742096
2,7,gaussian,1,1,3,0.3907075524330139,0.09951313585042953,0.661471962928772
2,8,gaussian,1,1,3,0.4046887755393982,0.10091421753168106,0.6939147114753723
2,9,gaussian,1,1,3,0.42086100578308105,0.10255949944257736,0.6964434385299683
3,0,gaussian,1,1,3,0.380093514919281,0.10031953454017639,0.6671337485313416
3,1,gaussian,1,1,3,0.37115252017974854,0.09942657500505447,0.6912206411361694
3,2,gaussian,1,1,3,0.38806766271591187,0.10112269222736359,0.6702167987823486
3,3,gaussian,1,1,3,0.3964160680770874,0.10197044163942337,0.654082715511322
3,4,gaussian,1,1,3,0.35869282484054565,0.09819544106721878,0.6705470085144043
3,5,gaussian,1,1,3,0.3962373733520508,0.1019522175192833,0.6813138127326965
3,6,gaussian,1,1,3,0.3574969172477722,0.09807807207107544,0.6848174333572388
3,7,gaussian,1,1,3,0.37388181686401367,0.09969831258058548,0.6682682633399963
3,8,gaussian,1,1,3,0.36725592613220215,0.09903990477323532,0.6763087511062622
3,9,gaussian,1,1,3,0.37887030839920044,0.10019689798355103,0.6773979663848877
4,0,gaussian,1,1,3,0.3834739923477173,0.10237973183393478,0.63937908411026
4,1,gaussian,1,1,3,0.35215771198272705,0.09922326356172562,0.6569753289222717
4,2,gaussian,1,1,3,0.3682658076286316,0.10083449631929398,0.6431431770324707
4,3,gaussian,1,1,3,0.3642581105232239,0.10043119639158249,0.6280880570411682
4,4,gaussian,1,1,3,0.3389594554901123,0.09792228788137436,0.6373208165168762
4,5,gaussian,1,1,3,0.348877489566803,0.09889832139015198,0.6463454365730286
4,6,gaussian,1,1,3,0.35838782787323,0.09984336048364639,0.6585125923156738
4,7,gaussian,1,1,3,0.35494357347488403,0.09950006753206253,0.6197069883346558
4,8,gaussian,1,1,3,0.37490779161453247,0.10150647163391113,0.6625617742538452
4,9,gaussian,1,1,3,0.35454779863357544,0.09946069866418839,0.6446462273597717
5,0,gaussian,1,1,3,0.32624751329421997,0.0985604003071785,0.6259200572967529
5,1,gaussian,1,1,3,0.31338268518447876,0.09730055928230286,0.6406097412109375
5,2,gaussian,1,1,3,0.3497436046600342,0.10090360045433044,0.6077080368995667
5,3,gaussian,1,1,3,0.358614981174469,0.10180273652076721,0.6126177906990051
5,4,gaussian,1,1,3,0.3596000075340271,0.10190306603908539,0.6417344808578491
5,5,gaussian,1,1,3,0.3334292769432068,0.0992707833647728,0.6308778524398804
5,6,gaussian,1,1,3,0.3068898916244507,0.09667085111141205,0.6430416107177734
5,7,gaussian,1,1,3,0.3524589538574219,0.10117796063423157,0.6220231652259827
5,8,gaussian,1,1,3,0.3424021005630493,0.10016553103923798,0.635448694229126
5,9,gaussian,1,1,3,0.36294442415237427,0.10224444419145584,0.6405184864997864
6,0,gaussian,1,1,3,0.5754396915435791,0.14288420975208282,22.62617301940918
6,1,gaussian,1,1,3,0.5764965415000916,0.14303529262542725,22.71012306213379
6,2,gaussian,1,1,3,0.5729520320892334,0.1425292044878006,22.590246200561523
6,3,gaussian,1,1,3,0.020771801471710205,0.08205311000347137,0.6077933311462402
6,4,gaussian,1,1,3,0.006849050521850586,0.08091861754655838,0.6214674115180969
6,5,gaussian,1,1,3,0.015053510665893555,0.08158524334430695,0.6172497272491455
6,6,gaussian,1,1,3,0.020594239234924316,0.08203853666782379,0.6522676348686218
6,7,gaussian,1,1,3,0.015276074409484863,0.08160340040922165,0.6138367056846619
6,8,gaussian,1,1,3,0.022912025451660156,0.08222890645265579,0.628794252872467
6,9,gaussian,1,1,3,0.009377896785736084,0.08112350851297379,0.6159281134605408
7,0,gaussian,1,1,3,0.5731070041656494,0.13871464133262634,22.697032928466797
7,1,gaussian,1,1,3,0.5668045282363892,0.13784314692020416,22.69881820678711
