round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,1,1,3,0.0124
2,gaussian,1,1,3,0.0168
3,gaussian,1,1,3,0.036
4,gaussian,1,1,3,0.0601
5,gaussian,1,1,3,0.0826
6,gaussian,1,1,3,0.0126
7,gaussian,1,1,3,0.0122
8,gaussian,1,1,3,0.0145
9,gaussian,1,1,3,0.0194
10,gaussian,1,1,3,0.0217
11,gaussian,1,1,3,0.0217
12,gaussian,1,1,3,0.0262
13,gaussian,1,1,3,0.0254
14,gaussian,1,1,3,0.029
15,gaussian,1,1,3,0.0348
16,gaussian,1,1,3,0.0298
17,gaussian,1,1,3,0.0421
18,gaussian,1,1,3,0.0459
19,gaussian,1,1,3,0.0344
20,gaussian,1,1,3,0.0467
21,gaussian,1,1,3,0.0441
22,gaussian,1,1,3,0.0469
23,gaussian,1,1,3,0.051
24,gaussian,1,1,3,0.0515
25,gaussian,1,1,3,0.0545
26,gaussian,1,1,3,0.0488
27,gaussian,1,1,3,0.0469
28,gaussian,1,1,3,0.0551
29,gaussian,1,1,3,0.0548
30,gaussian,1,1,3,0.0667
31,gaussian,1,1,3,0.0609
32,gaussian,1,1,3,0.0527
33,gaussian,1,1,3,0.0618
34,gaussian,1,1,3,0.057
35,gaussian,1,1,3,0.0673
36,gaussian,1,1,3,0.0575
37,gaussian,1,1,3,0.0627
38,gaussian,1,1,3,0.0626
39,gaussian,1,1,3,0.0717
40,gaussian,1,1,3,0.0648
41,gaussian,1,1,3,0.0662
42,gaussian,1,1,3,0.0664
43,gaussian,1,1,3,0.0535
44,gaussian,1,1,3,0.0566
45,gaussian,1,1,3,0.0613
46,gaussian,1,1,3,0.0647
47,gaussian,1,1,3,0.0665
48,gaussian,1,1,3,0.065
49,gaussian,1,1,3,0.0632
50,gaussian,1,1,3,0.0681
51,gaussian,1,1,3,0.0694
52,gaussian,1,1,3,0.0578
53,gaussian,1,1,3,0.0701
54,gaussian,1,1,3,0.066
55,gaussian,1,1,3,0.0738
56,gaussian,1,1,3,0.0788
57,gaussian,1,1,3,0.0705
58,gaussian,1,1,3,0.0795
59,gaussian,1,1,3,0.0697
60,gaussian,1,1,3,0.0767
61,gaussian,1,1,3,0.0833
62,gaussian,1,1,3,0.0742
63,gaussian,1,1,3,0.0805
64,gaussian,1,1,3,0.0762
65,gaussian,1,1,3,0.0796
66,gaussian,1,1,3,0.0694
67,gaussian,1,1,3,0.0709
68,gaussian,1,1,3,0.0799
69,gaussian,1,1,3,0.079
70,gaussian,1,1,3,0.0816
71,gaussian,1,1,3,0.0776
72,gaussian,1,1,3,0.0726
73,gaussian,1,1,3,0.0697
74,gaussian,1,1,3,0.079
75,gaussian,1,1,3,0.0794
76,gaussian,1,1,3,0.0819
77,gaussian,1,1,3,0.0713
78,gaussian,1,1,3,0.0756
79,gaussian,1,1,3,0.0709
80,gaussian,1,1,3,0.0806
81,gaussian,1,1,3,0.0816
82,gaussian,1,1,3,0.081
83,gaussian,1,1,3,0.076
84,gaussian,1,1,3,0.0781
85,gaussian,1,1,3,0.0776
86,gaussian,1,1,3,0.071
87,gaussian,1,1,3,0.0779
88,gaussian,1,1,3,0.0789
89,gaussian,1,1,3,0.0765
90,gaussian,1,1,3,0.0828
91,gaussian,1,1,3,0.0804
92,gaussian,1,1,3,0.0739
93,gaussian,1,1,3,0.0758
94,gaussian,1,1,3,0.0762
95,gaussian,1,1,3,0.0809
96,gaussian,1,1,3,0.0792
97,gaussian,1,1,3,0.0774
98,gaussian,1,1,3,0.0804
99,gaussian,1,1,3,0.0844
100,gaussian,1,1,3,0.0819
