round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_max,1,0.5,2,0.01
2,min_max,1,0.5,2,0.0179
3,min_max,1,0.5,2,0.0363
4,min_max,1,0.5,2,0.0591
5,min_max,1,0.5,2,0.0804
6,min_max,1,0.5,2,0.0791
7,min_max,1,0.5,2,0.089
8,min_max,1,0.5,2,0.0908
9,min_max,1,0.5,2,0.1077
10,min_max,1,0.5,2,0.1159
11,min_max,1,0.5,2,0.116
12,min_max,1,0.5,2,0.1254
13,min_max,1,0.5,2,0.1302
14,min_max,1,0.5,2,0.1424
15,min_max,1,0.5,2,0.1469
16,min_max,1,0.5,2,0.153
17,min_max,1,0.5,2,0.1564
18,min_max,1,0.5,2,0.1636
19,min_max,1,0.5,2,0.1632
20,min_max,1,0.5,2,0.1756
21,min_max,1,0.5,2,0.1799
22,min_max,1,0.5,2,0.1829
23,min_max,1,0.5,2,0.189
24,min_max,1,0.5,2,0.1957
25,min_max,1,0.5,2,0.199
26,min_max,1,0.5,2,0.2001
27,min_max,1,0.5,2,0.2042
28,min_max,1,0.5,2,0.2136
29,min_max,1,0.5,2,0.2149
30,min_max,1,0.5,2,0.2137
31,min_max,1,0.5,2,0.2197
32,min_max,1,0.5,2,0.2208
33,min_max,1,0.5,2,0.2209
34,min_max,1,0.5,2,0.2285
35,min_max,1,0.5,2,0.2237
36,min_max,1,0.5,2,0.2285
37,min_max,1,0.5,2,0.2314
38,min_max,1,0.5,2,0.2332
39,min_max,1,0.5,2,0.2355
40,min_max,1,0.5,2,0.2443
41,min_max,1,0.5,2,0.2407
42,min_max,1,0.5,2,0.245
43,min_max,1,0.5,2,0.2492
44,min_max,1,0.5,2,0.2502
45,min_max,1,0.5,2,0.2526
46,min_max,1,0.5,2,0.2498
47,min_max,1,0.5,2,0.2551
48,min_max,1,0.5,2,0.2588
49,min_max,1,0.5,2,0.2553
50,min_max,1,0.5,2,0.2555
51,min_max,1,0.5,2,0.2568
52,min_max,1,0.5,2,0.2581
53,min_max,1,0.5,2,0.2589
54,min_max,1,0.5,2,0.2651
55,min_max,1,0.5,2,0.2687
56,min_max,1,0.5,2,0.2673
57,min_max,1,0.5,2,0.2706
58,min_max,1,0.5,2,0.2733
59,min_max,1,0.5,2,0.2736
60,min_max,1,0.5,2,0.2731
61,min_max,1,0.5,2,0.2734
62,min_max,1,0.5,2,0.279
63,min_max,1,0.5,2,0.2798
64,min_max,1,0.5,2,0.2827
65,min_max,1,0.5,2,0.2825
66,min_max,1,0.5,2,0.2892
67,min_max,1,0.5,2,0.2837
68,min_max,1,0.5,2,0.2852
69,min_max,1,0.5,2,0.2882
70,min_max,1,0.5,2,0.2883
71,min_max,1,0.5,2,0.2907
72,min_max,1,0.5,2,0.2983
73,min_max,1,0.5,2,0.2964
74,min_max,1,0.5,2,0.2968
75,min_max,1,0.5,2,0.2975
76,min_max,1,0.5,2,0.299
77,min_max,1,0.5,2,0.2969
78,min_max,1,0.5,2,0.3045
79,min_max,1,0.5,2,0.3058
80,min_max,1,0.5,2,0.306
81,min_max,1,0.5,2,0.302
82,min_max,1,0.5,2,0.3056
83,min_max,1,0.5,2,0.31
84,min_max,1,0.5,2,0.309
85,min_max,1,0.5,2,0.3118
86,min_max,1,0.5,2,0.31
87,min_max,1,0.5,2,0.3117
88,min_max,1,0.5,2,0.3145
89,min_max,1,0.5,2,0.3161
90,min_max,1,0.5,2,0.3149
91,min_max,1,0.5,2,0.3187
92,min_max,1,0.5,2,0.3198
93,min_max,1,0.5,2,0.3251
94,min_max,1,0.5,2,0.3233
95,min_max,1,0.5,2,0.3231
96,min_max,1,0.5,2,0.3209
97,min_max,1,0.5,2,0.3217
98,min_max,1,0.5,2,0.326
99,min_max,1,0.5,2,0.3235
100,min_max,1,0.5,2,0.3248
