round,attack,seed,alpha,num_byzantine,test_accuracy
1,gauss,1,0.5,1,0.01
2,gauss,1,0.5,1,0.0179
3,gauss,1,0.5,1,0.038
4,gauss,1,0.5,1,0.0606
5,gauss,1,0.5,1,0.0806
6,gauss,1,0.5,1,0.0669
7,gauss,1,0.5,1,0.0706
8,gauss,1,0.5,1,0.0773
9,gauss,1,0.5,1,0.0776
10,gauss,1,0.5,1,0.0975
11,gauss,1,0.5,1,0.0892
12,gauss,1,0.5,1,0.0945
13,gauss,1,0.5,1,0.1061
14,gauss,1,0.5,1,0.1107
15,gauss,1,0.5,1,0.1025
16,gauss,1,0.5,1,0.1111
17,gauss,1,0.5,1,0.1195
18,gauss,1,0.5,1,0.1213
19,gauss,1,0.5,1,0.1187
20,gauss,1,0.5,1,0.1223
21,gauss,1,0.5,1,0.1317
22,gauss,1,0.5,1,0.1264
23,gauss,1,0.5,1,0.1342
24,gauss,1,0.5,1,0.1439
25,gauss,1,0.5,1,0.1509
26,gauss,1,0.5,1,0.1483
27,gauss,1,0.5,1,0.1436
28,gauss,1,0.5,1,0.1406
29,gauss,1,0.5,1,0.1522
30,gauss,1,0.5,1,0.1506
31,gauss,1,0.5,1,0.1506
32,gauss,1,0.5,1,0.1562
33,gauss,1,0.5,1,0.1593
34,gauss,1,0.5,1,0.1657
35,gauss,1,0.5,1,0.1674
36,gauss,1,0.5,1,0.1615
37,gauss,1,0.5,1,0.1709
38,gauss,1,0.5,1,0.1664
39,gauss,1,0.5,1,0.1743
40,gauss,1,0.5,1,0.1775
41,gauss,1,0.5,1,0.1702
42,gauss,1,0.5,1,0.1812
43,gauss,1,0.5,1,0.1718
44,gauss,1,0.5,1,0.174
45,gauss,1,0.5,1,0.1734
46,gauss,1,0.5,1,0.1676
47,gauss,1,0.5,1,0.1845
48,gauss,1,0.5,1,0.1821
49,gauss,1,0.5,1,0.1776
50,gauss,1,0.5,1,0.1802
51,gauss,1,0.5,1,0.1791
52,gauss,1,0.5,1,0.1907
53,gauss,1,0.5,1,0.1892
54,gauss,1,0.5,1,0.1843
55,gauss,1,0.5,1,0.1929
56,gauss,1,0.5,1,0.1878
57,gauss,1,0.5,1,0.1923
58,gauss,1,0.5,1,0.2018
59,gauss,1,0.5,1,0.1932
60,gauss,1,0.5,1,0.1883
61,gauss,1,0.5,1,0.1952
62,gauss,1,0.5,1,0.2039
63,gauss,1,0.5,1,0.1946
64,gauss,1,0.5,1,0.2009
65,gauss,1,0.5,1,0.199
66,gauss,1,0.5,1,0.2015
67,gauss,1,0.5,1,0.202
68,gauss,1,0.5,1,0.2032
69,gauss,1,0.5,1,0.2066
70,gauss,1,0.5,1,0.2134
71,gauss,1,0.5,1,0.2104
72,gauss,1,0.5,1,0.2162
73,gauss,1,0.5,1,0.2094
74,gauss,1,0.5,1,0.2157
75,gauss,1,0.5,1,0.2031
76,gauss,1,0.5,1,0.2137
77,gauss,1,0.5,1,0.2161
78,gauss,1,0.5,1,0.2114
79,gauss,1,0.5,1,0.2036
80,gauss,1,0.5,1,0.2157
81,gauss,1,0.5,1,0.2174
82,gauss,1,0.5,1,0.2222
83,gauss,1,0.5,1,0.2088
84,gauss,1,0.5,1,0.2314
85,gauss,1,0.5,1,0.2193
86,gauss,1,0.5,1,0.2132
87,gauss,1,0.5,1,0.2228
88,gauss,1,0.5,1,0.2248
89,gauss,1,0.5,1,0.2252
90,gauss,1,0.5,1,0.2202
91,gauss,1,0.5,1,0.2146
92,gauss,1,0.5,1,0.224
93,gauss,1,0.5,1,0.2188
94,gauss,1,0.5,1,0.2285
95,gauss,1,0.5,1,0.2252
96,gauss,1,0.5,1,0.224
97,gauss,1,0.5,1,0.2264
98,gauss,1,0.5,1,0.235
99,gauss,1,0.5,1,0.2215
100,gauss,1,0.5,1,0.2241
