round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,10,1,0.0138
2,signflip,1,10,1,0.0205
3,signflip,1,10,1,0.0476
4,signflip,1,10,1,0.0681
5,signflip,1,10,1,0.0798
6,signflip,1,10,1,0.0996
7,signflip,1,10,1,0.1097
8,signflip,1,10,1,0.1235
9,signflip,1,10,1,0.1223
10,signflip,1,10,1,0.139
11,signflip,1,10,1,0.1463
12,signflip,1,10,1,0.1473
13,signflip,1,10,1,0.1568
14,signflip,1,10,1,0.1717
15,signflip,1,10,1,0.1773
16,signflip,1,10,1,0.1833
17,signflip,1,10,1,0.1906
18,signflip,1,10,1,0.1942
19,signflip,1,10,1,0.1978
20,signflip,1,10,1,0.212
21,signflip,1,10,1,0.2177
22,signflip,1,10,1,0.2174
23,signflip,1,10,1,0.2262
24,signflip,1,10,1,0.2288
25,signflip,1,10,1,0.2322
26,signflip,1,10,1,0.2329
27,signflip,1,10,1,0.238
28,signflip,1,10,1,0.235
29,signflip,1,10,1,0.2426
30,signflip,1,10,1,0.2393
31,signflip,1,10,1,0.2456
32,signflip,1,10,1,0.252
33,signflip,1,10,1,0.2606
34,signflip,1,10,1,0.2586
35,signflip,1,10,1,0.2643
36,signflip,1,10,1,0.2689
37,signflip,1,10,1,0.2716
38,signflip,1,10,1,0.2674
39,signflip,1,10,1,0.2739
40,signflip,1,10,1,0.2722
41,signflip,1,10,1,0.2813
42,signflip,1,10,1,0.2807
43,signflip,1,10,1,0.287
44,signflip,1,10,1,0.2847
45,signflip,1,10,1,0.2798
46,signflip,1,10,1,0.2832
47,signflip,1,10,1,0.286
48,signflip,1,10,1,0.2842
49,signflip,1,10,1,0.296
50,signflip,1,10,1,0.2977
51,signflip,1,10,1,0.3012
52,signflip,1,10,1,0.3003
53,signflip,1,10,1,0.3052
54,signflip,1,10,1,0.3045
55,signflip,1,10,1,0.3072
56,signflip,1,10,1,0.3104
57,signflip,1,10,1,0.3139
58,signflip,1,10,1,0.3163
59,signflip,1,10,1,0.3152
60,signflip,1,10,1,0.32
61,signflip,1,10,1,0.3206
62,signflip,1,10,1,0.3228
63,signflip,1,10,1,0.3263
64,signflip,1,10,1,0.3304
65,signflip,1,10,1,0.3328
66,signflip,1,10,1,0.3326
67,signflip,1,10,1,0.334
68,signflip,1,10,1,0.3324
69,signflip,1,10,1,0.3414
70,signflip,1,10,1,0.3395
71,signflip,1,10,1,0.3398
72,signflip,1,10,1,0.3434
73,signflip,1,10,1,0.3472
74,signflip,1,10,1,0.3492
75,signflip,1,10,1,0.342
76,signflip,1,10,1,0.3489
77,signflip,1,10,1,0.3521
78,signflip,1,10,1,0.3549
79,signflip,1,10,1,0.3545
80,signflip,1,10,1,0.3526
81,signflip,1,10,1,0.3579
82,signflip,1,10,1,0.3578
83,signflip,1,10,1,0.3553
84,signflip,1,10,1,0.3572
85,signflip,1,10,1,0.3594
86,signflip,1,10,1,0.3681
87,signflip,1,10,1,0.3645
88,signflip,1,10,1,0.3615
89,signflip,1,10,1,0.3681
90,signflip,1,10,1,0.3686
91,signflip,1,10,1,0.369
92,signflip,1,10,1,0.3733
93,signflip,1,10,1,0.3711
94,signflip,1,10,1,0.3717
95,signflip,1,10,1,0.3783
96,signflip,1,10,1,0.379
97,signflip,1,10,1,0.3802
98,signflip,1,10,1,0.3812
99,signflip,1,10,1,0.3811
100,signflip,1,10,1,0.38
