round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,0.5,2,0.01
2,signflip,1,0.5,2,0.0179
3,signflip,1,0.5,2,0.038
4,signflip,1,0.5,2,0.0584
5,signflip,1,0.5,2,0.0789
6,signflip,1,0.5,2,0.0732
7,signflip,1,0.5,2,0.075
8,signflip,1,0.5,2,0.0937
9,signflip,1,0.5,2,0.1022
10,signflip,1,0.5,2,0.1054
11,signflip,1,0.5,2,0.1029
12,signflip,1,0.5,2,0.1196
13,signflip,1,0.5,2,0.1162
14,signflip,1,0.5,2,0.1274
15,signflip,1,0.5,2,0.128
16,signflip,1,0.5,2,0.1403
17,signflip,1,0.5,2,0.148
18,signflip,1,0.5,2,0.1519
19,signflip,1,0.5,2,0.1585
20,signflip,1,0.5,2,0.1617
21,signflip,1,0.5,2,0.1679
22,signflip,1,0.5,2,0.1687
23,signflip,1,0.5,2,0.1778
24,signflip,1,0.5,2,0.1837
25,signflip,1,0.5,2,0.19
26,signflip,1,0.5,2,0.1904
27,signflip,1,0.5,2,0.1934
28,signflip,1,0.5,2,0.2026
29,signflip,1,0.5,2,0.2063
30,signflip,1,0.5,2,0.2051
31,signflip,1,0.5,2,0.2063
32,signflip,1,0.5,2,0.2053
33,signflip,1,0.5,2,0.1992
34,signflip,1,0.5,2,0.2067
35,signflip,1,0.5,2,0.1998
36,signflip,1,0.5,2,0.2085
37,signflip,1,0.5,2,0.2138
38,signflip,1,0.5,2,0.2146
39,signflip,1,0.5,2,0.2262
40,signflip,1,0.5,2,0.2247
41,signflip,1,0.5,2,0.2262
42,signflip,1,0.5,2,0.2286
43,signflip,1,0.5,2,0.2245
44,signflip,1,0.5,2,0.2365
45,signflip,1,0.5,2,0.2349
46,signflip,1,0.5,2,0.2363
47,signflip,1,0.5,2,0.2365
48,signflip,1,0.5,2,0.2421
49,signflip,1,0.5,2,0.2462
50,signflip,1,0.5,2,0.2436
51,signflip,1,0.5,2,0.2406
52,signflip,1,0.5,2,0.2462
53,signflip,1,0.5,2,0.2509
54,signflip,1,0.5,2,0.2517
55,signflip,1,0.5,2,0.2473
56,signflip,1,0.5,2,0.2522
57,signflip,1,0.5,2,0.2502
58,signflip,1,0.5,2,0.2508
59,signflip,1,0.5,2,0.2535
60,signflip,1,0.5,2,0.2618
61,signflip,1,0.5,2,0.2618
62,signflip,1,0.5,2,0.2645
63,signflip,1,0.5,2,0.268
64,signflip,1,0.5,2,0.266
65,signflip,1,0.5,2,0.2695
66,signflip,1,0.5,2,0.273
67,signflip,1,0.5,2,0.2698
68,signflip,1,0.5,2,0.2695
69,signflip,1,0.5,2,0.2735
70,signflip,1,0.5,2,0.2753
71,signflip,1,0.5,2,0.2653
72,signflip,1,0.5,2,0.2762
73,signflip,1,0.5,2,0.2734
74,signflip,1,0.5,2,0.2727
75,signflip,1,0.5,2,0.2716
76,signflip,1,0.5,2,0.2782
77,signflip,1,0.5,2,0.2785
78,signflip,1,0.5,2,0.2896
79,signflip,1,0.5,2,0.2819
80,signflip,1,0.5,2,0.2832
81,signflip,1,0.5,2,0.277
82,signflip,1,0.5,2,0.2886
83,signflip,1,0.5,2,0.2904
84,signflip,1,0.5,2,0.2916
85,signflip,1,0.5,2,0.29
86,signflip,1,0.5,2,0.2912
87,signflip,1,0.5,2,0.2881
88,signflip,1,0.5,2,0.2872
89,signflip,1,0.5,2,0.2954
90,signflip,1,0.5,2,0.2875
91,signflip,1,0.5,2,0.2951
92,signflip,1,0.5,2,0.2982
93,signflip,1,0.5,2,0.3028
94,signflip,1,0.5,2,0.2924
95,signflip,1,0.5,2,0.2956
96,signflip,1,0.5,2,0.2983
97,signflip,1,0.5,2,0.3021
98,signflip,1,0.5,2,0.2956
99,signflip,1,0.5,2,0.2983
100,signflip,1,0.5,2,0.2934
