round,attack,seed,alpha,num_byzantine,test_accuracy
1,mod_gaussian,1,0.5,2,0.0109
2,mod_gaussian,1,0.5,2,0.02
3,mod_gaussian,1,0.5,2,0.0493
4,mod_gaussian,1,0.5,2,0.0575
5,mod_gaussian,1,0.5,2,0.0791
6,mod_gaussian,1,0.5,2,0.0933
7,mod_gaussian,1,0.5,2,0.104
8,mod_gaussian,1,0.5,2,0.1144
9,mod_gaussian,1,0.5,2,0.1358
10,mod_gaussian,1,0.5,2,0.1441
11,mod_gaussian,1,0.5,2,0.1406
12,mod_gaussian,1,0.5,2,0.1565
13,mod_gaussian,1,0.5,2,0.1696
14,mod_gaussian,1,0.5,2,0.1801
15,mod_gaussian,1,0.5,2,0.1741
16,mod_gaussian,1,0.5,2,0.1902
17,mod_gaussian,1,0.5,2,0.2039
18,mod_gaussian,1,0.5,2,0.2071
19,mod_gaussian,1,0.5,2,0.212
20,mod_gaussian,1,0.5,2,0.2161
21,mod_gaussian,1,0.5,2,0.2186
22,mod_gaussian,1,0.5,2,0.2158
23,mod_gaussian,1,0.5,2,0.2224
24,mod_gaussian,1,0.5,2,0.2375
25,mod_gaussian,1,0.5,2,0.2396
26,mod_gaussian,1,0.5,2,0.2412
27,mod_gaussian,1,0.5,2,0.2514
28,mod_gaussian,1,0.5,2,0.2504
29,mod_gaussian,1,0.5,2,0.2538
30,mod_gaussian,1,0.5,2,0.2565
31,mod_gaussian,1,0.5,2,0.2595
32,mod_gaussian,1,0.5,2,0.2664
33,mod_gaussian,1,0.5,2,0.2616
34,mod_gaussian,1,0.5,2,0.2632
35,mod_gaussian,1,0.5,2,0.2722
36,mod_gaussian,1,0.5,2,0.2723
37,mod_gaussian,1,0.5,2,0.2793
38,mod_gaussian,1,0.5,2,0.2778
39,mod_gaussian,1,0.5,2,0.2859
40,mod_gaussian,1,0.5,2,0.2845
41,mod_gaussian,1,0.5,2,0.2881
42,mod_gaussian,1,0.5,2,0.2915
43,mod_gaussian,1,0.5,2,0.2991
44,mod_gaussian,1,0.5,2,0.2965
45,mod_gaussian,1,0.5,2,0.293
46,mod_gaussian,1,0.5,2,0.3011
47,mod_gaussian,1,0.5,2,0.3057
48,mod_gaussian,1,0.5,2,0.3084
49,mod_gaussian,1,0.5,2,0.3132
50,mod_gaussian,1,0.5,2,0.31
51,mod_gaussian,1,0.5,2,0.3145
52,mod_gaussian,1,0.5,2,0.3172
53,mod_gaussian,1,0.5,2,0.3193
54,mod_gaussian,1,0.5,2,0.3181
55,mod_gaussian,1,0.5,2,0.3204
56,mod_gaussian,1,0.5,2,0.3235
57,mod_gaussian,1,0.5,2,0.3322
58,mod_gaussian,1,0.5,2,0.3337
59,mod_gaussian,1,0.5,2,0.3314
60,mod_gaussian,1,0.5,2,0.3327
61,mod_gaussian,1,0.5,2,0.3281
62,mod_gaussian,1,0.5,2,0.3369
63,mod_gaussian,1,0.5,2,0.3427
64,mod_gaussian,1,0.5,2,0.3436
65,mod_gaussian,1,0.5,2,0.3443
66,mod_gaussian,1,0.5,2,0.3434
67,mod_gaussian,1,0.5,2,0.3407
68,mod_gaussian,1,0.5,2,0.3429
69,mod_gaussian,1,0.5,2,0.3473
70,mod_gaussian,1,0.5,2,0.3541
71,mod_gaussian,1,0.5,2,0.3516
72,mod_gaussian,1,0.5,2,0.3548
73,mod_gaussian,1,0.5,2,0.3569
74,mod_gaussian,1,0.5,2,0.3528
75,mod_gaussian,1,0.5,2,0.3571
76,mod_gaussian,1,0.5,2,0.3592
77,mod_gaussian,1,0.5,2,0.3607
78,mod_gaussian,1,0.5,2,0.3623
79,mod_gaussian,1,0.5,2,0.3674
80,mod_gaussian,1,0.5,2,0.3624
81,mod_gaussian,1,0.5,2,0.3667
82,mod_gaussian,1,0.5,2,0.3682
83,mod_gaussian,1,0.5,2,0.3691
84,mod_gaussian,1,0.5,2,0.3771
85,mod_gaussian,1,0.5,2,0.3759
86,mod_gaussian,1,0.5,2,0.3777
87,mod_gaussian,1,0.5,2,0.3792
88,mod_gaussian,1,0.5,2,0.3855
89,mod_gaussian,1,0.5,2,0.3842
90,mod_gaussian,1,0.5,2,0.3823
91,mod_gaussian,1,0.5,2,0.3853
92,mod_gaussian,1,0.5,2,0.3863
93,mod_gaussian,1,0.5,2,0.3858
94,mod_gaussian,1,0.5,2,0.3766
95,mod_gaussian,1,0.5,2,0.3869
96,mod_gaussian,1,0.5,2,0.3885
97,mod_gaussian,1,0.5,2,0.3821
98,mod_gaussian,1,0.5,2,0.388
99,mod_gaussian,1,0.5,2,0.3924
100,mod_gaussian,1,0.5,2,0.3924
