round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,0.1,1,0.0093
2,signflip,1,0.1,1,0.0167
3,signflip,1,0.1,1,0.0287
4,signflip,1,0.1,1,0.0421
5,signflip,1,0.1,1,0.0587
6,signflip,1,0.1,1,0.0524
7,signflip,1,0.1,1,0.0652
8,signflip,1,0.1,1,0.0808
9,signflip,1,0.1,1,0.0861
10,signflip,1,0.1,1,0.0984
11,signflip,1,0.1,1,0.1011
12,signflip,1,0.1,1,0.1117
13,signflip,1,0.1,1,0.1191
14,signflip,1,0.1,1,0.1248
15,signflip,1,0.1,1,0.1372
16,signflip,1,0.1,1,0.1339
17,signflip,1,0.1,1,0.1426
18,signflip,1,0.1,1,0.1502
19,signflip,1,0.1,1,0.1495
20,signflip,1,0.1,1,0.153
21,signflip,1,0.1,1,0.1619
22,signflip,1,0.1,1,0.1616
23,signflip,1,0.1,1,0.1647
24,signflip,1,0.1,1,0.1712
25,signflip,1,0.1,1,0.1733
26,signflip,1,0.1,1,0.1789
27,signflip,1,0.1,1,0.1788
28,signflip,1,0.1,1,0.1775
29,signflip,1,0.1,1,0.181
30,signflip,1,0.1,1,0.1805
31,signflip,1,0.1,1,0.1827
32,signflip,1,0.1,1,0.1842
33,signflip,1,0.1,1,0.188
34,signflip,1,0.1,1,0.1801
35,signflip,1,0.1,1,0.1939
36,signflip,1,0.1,1,0.2016
37,signflip,1,0.1,1,0.1996
38,signflip,1,0.1,1,0.1982
39,signflip,1,0.1,1,0.1995
40,signflip,1,0.1,1,0.1998
41,signflip,1,0.1,1,0.2016
42,signflip,1,0.1,1,0.2018
43,signflip,1,0.1,1,0.1958
44,signflip,1,0.1,1,0.2117
45,signflip,1,0.1,1,0.2094
46,signflip,1,0.1,1,0.2101
47,signflip,1,0.1,1,0.2086
48,signflip,1,0.1,1,0.2282
49,signflip,1,0.1,1,0.2054
50,signflip,1,0.1,1,0.218
51,signflip,1,0.1,1,0.2177
52,signflip,1,0.1,1,0.214
53,signflip,1,0.1,1,0.2249
54,signflip,1,0.1,1,0.2175
55,signflip,1,0.1,1,0.2182
56,signflip,1,0.1,1,0.2217
57,signflip,1,0.1,1,0.226
58,signflip,1,0.1,1,0.2273
59,signflip,1,0.1,1,0.2283
60,signflip,1,0.1,1,0.239
61,signflip,1,0.1,1,0.2368
62,signflip,1,0.1,1,0.2183
63,signflip,1,0.1,1,0.2362
64,signflip,1,0.1,1,0.2371
65,signflip,1,0.1,1,0.2333
66,signflip,1,0.1,1,0.2337
67,signflip,1,0.1,1,0.2379
68,signflip,1,0.1,1,0.2372
69,signflip,1,0.1,1,0.2487
70,signflip,1,0.1,1,0.2425
71,signflip,1,0.1,1,0.2167
72,signflip,1,0.1,1,0.2356
73,signflip,1,0.1,1,0.2299
74,signflip,1,0.1,1,0.2529
75,signflip,1,0.1,1,0.2504
76,signflip,1,0.1,1,0.2532
77,signflip,1,0.1,1,0.2457
78,signflip,1,0.1,1,0.2578
79,signflip,1,0.1,1,0.2474
80,signflip,1,0.1,1,0.2355
81,signflip,1,0.1,1,0.2339
82,signflip,1,0.1,1,0.2315
83,signflip,1,0.1,1,0.2368
84,signflip,1,0.1,1,0.2432
85,signflip,1,0.1,1,0.2448
86,signflip,1,0.1,1,0.2266
87,signflip,1,0.1,1,0.2574
88,signflip,1,0.1,1,0.2683
89,signflip,1,0.1,1,0.2542
90,signflip,1,0.1,1,0.2403
91,signflip,1,0.1,1,0.2501
92,signflip,1,0.1,1,0.2506
93,signflip,1,0.1,1,0.2416
94,signflip,1,0.1,1,0.255
95,signflip,1,0.1,1,0.2426
96,signflip,1,0.1,1,0.2408
97,signflip,1,0.1,1,0.2561
98,signflip,1,0.1,1,0.2396
99,signflip,1,0.1,1,0.2645
100,signflip,1,0.1,1,0.2487
