round,attack,seed,alpha,num_byzantine,test_accuracy
1,lie,1,0.5,3,0.0108
2,lie,1,0.5,3,0.0176
3,lie,1,0.5,3,0.0443
4,lie,1,0.5,3,0.0625
5,lie,1,0.5,3,0.0747
6,lie,1,0.5,3,0.0207
7,lie,1,0.5,3,0.0386
8,lie,1,0.5,3,0.0571
9,lie,1,0.5,3,0.0727
10,lie,1,0.5,3,0.0678
11,lie,1,0.5,3,0.0803
12,lie,1,0.5,3,0.0839
13,lie,1,0.5,3,0.1005
14,lie,1,0.5,3,0.103
15,lie,1,0.5,3,0.1038
16,lie,1,0.5,3,0.1065
17,lie,1,0.5,3,0.114
18,lie,1,0.5,3,0.1226
19,lie,1,0.5,3,0.1289
20,lie,1,0.5,3,0.1309
21,lie,1,0.5,3,0.1232
22,lie,1,0.5,3,0.1279
23,lie,1,0.5,3,0.1262
24,lie,1,0.5,3,0.154
25,lie,1,0.5,3,0.1548
26,lie,1,0.5,3,0.1495
27,lie,1,0.5,3,0.1693
28,lie,1,0.5,3,0.1759
29,lie,1,0.5,3,0.183
30,lie,1,0.5,3,0.1893
31,lie,1,0.5,3,0.1918
32,lie,1,0.5,3,0.1799
33,lie,1,0.5,3,0.1921
34,lie,1,0.5,3,0.1905
35,lie,1,0.5,3,0.198
36,lie,1,0.5,3,0.1882
37,lie,1,0.5,3,0.1866
38,lie,1,0.5,3,0.2061
39,lie,1,0.5,3,0.196
40,lie,1,0.5,3,0.2093
41,lie,1,0.5,3,0.2066
42,lie,1,0.5,3,0.2128
43,lie,1,0.5,3,0.215
44,lie,1,0.5,3,0.2121
45,lie,1,0.5,3,0.213
46,lie,1,0.5,3,0.2228
47,lie,1,0.5,3,0.2348
48,lie,1,0.5,3,0.2231
49,lie,1,0.5,3,0.2245
50,lie,1,0.5,3,0.2208
51,lie,1,0.5,3,0.2202
52,lie,1,0.5,3,0.2342
53,lie,1,0.5,3,0.2314
54,lie,1,0.5,3,0.2341
55,lie,1,0.5,3,0.2226
56,lie,1,0.5,3,0.2355
57,lie,1,0.5,3,0.2181
58,lie,1,0.5,3,0.2354
59,lie,1,0.5,3,0.2307
60,lie,1,0.5,3,0.2435
61,lie,1,0.5,3,0.2416
62,lie,1,0.5,3,0.2568
63,lie,1,0.5,3,0.2549
64,lie,1,0.5,3,0.2493
65,lie,1,0.5,3,0.2466
66,lie,1,0.5,3,0.2578
67,lie,1,0.5,3,0.2544
68,lie,1,0.5,3,0.2513
69,lie,1,0.5,3,0.2642
70,lie,1,0.5,3,0.2712
71,lie,1,0.5,3,0.2553
72,lie,1,0.5,3,0.2586
73,lie,1,0.5,3,0.2516
74,lie,1,0.5,3,0.2655
75,lie,1,0.5,3,0.2619
76,lie,1,0.5,3,0.2502
77,lie,1,0.5,3,0.2504
78,lie,1,0.5,3,0.2488
79,lie,1,0.5,3,0.2528
80,lie,1,0.5,3,0.2493
81,lie,1,0.5,3,0.2466
82,lie,1,0.5,3,0.266
83,lie,1,0.5,3,0.2558
84,lie,1,0.5,3,0.2698
85,lie,1,0.5,3,0.2568
86,lie,1,0.5,3,0.2644
87,lie,1,0.5,3,0.2857
88,lie,1,0.5,3,0.2722
89,lie,1,0.5,3,0.2864
90,lie,1,0.5,3,0.2762
91,lie,1,0.5,3,0.2834
92,lie,1,0.5,3,0.2785
93,lie,1,0.5,3,0.2736
94,lie,1,0.5,3,0.2832
95,lie,1,0.5,3,0.2556
96,lie,1,0.5,3,0.2682
97,lie,1,0.5,3,0.2694
98,lie,1,0.5,3,0.2795
99,lie,1,0.5,3,0.2715
100,lie,1,0.5,3,0.2788
