round,attack,seed,alpha,num_byzantine,test_accuracy
1,lie,1,0.5,2,0.01
2,lie,1,0.5,2,0.0179
3,lie,1,0.5,2,0.038
4,lie,1,0.5,2,0.0606
5,lie,1,0.5,2,0.0825
6,lie,1,0.5,2,0.0665
7,lie,1,0.5,2,0.0914
8,lie,1,0.5,2,0.1009
9,lie,1,0.5,2,0.1119
10,lie,1,0.5,2,0.1208
11,lie,1,0.5,2,0.1225
12,lie,1,0.5,2,0.1392
13,lie,1,0.5,2,0.1516
14,lie,1,0.5,2,0.1564
15,lie,1,0.5,2,0.1558
16,lie,1,0.5,2,0.1684
17,lie,1,0.5,2,0.1696
18,lie,1,0.5,2,0.1762
19,lie,1,0.5,2,0.1872
20,lie,1,0.5,2,0.1915
21,lie,1,0.5,2,0.2006
22,lie,1,0.5,2,0.2038
23,lie,1,0.5,2,0.2094
24,lie,1,0.5,2,0.2235
25,lie,1,0.5,2,0.221
26,lie,1,0.5,2,0.2247
27,lie,1,0.5,2,0.2347
28,lie,1,0.5,2,0.2416
29,lie,1,0.5,2,0.2358
30,lie,1,0.5,2,0.2453
31,lie,1,0.5,2,0.2437
32,lie,1,0.5,2,0.2505
33,lie,1,0.5,2,0.2506
34,lie,1,0.5,2,0.2526
35,lie,1,0.5,2,0.2477
36,lie,1,0.5,2,0.2573
37,lie,1,0.5,2,0.2652
38,lie,1,0.5,2,0.2703
39,lie,1,0.5,2,0.265
40,lie,1,0.5,2,0.2736
41,lie,1,0.5,2,0.2798
42,lie,1,0.5,2,0.282
43,lie,1,0.5,2,0.2822
44,lie,1,0.5,2,0.2838
45,lie,1,0.5,2,0.2821
46,lie,1,0.5,2,0.2891
47,lie,1,0.5,2,0.2874
48,lie,1,0.5,2,0.2956
49,lie,1,0.5,2,0.292
50,lie,1,0.5,2,0.2911
51,lie,1,0.5,2,0.2946
52,lie,1,0.5,2,0.2919
53,lie,1,0.5,2,0.3005
54,lie,1,0.5,2,0.3019
55,lie,1,0.5,2,0.3093
56,lie,1,0.5,2,0.3122
57,lie,1,0.5,2,0.3063
58,lie,1,0.5,2,0.3206
59,lie,1,0.5,2,0.315
60,lie,1,0.5,2,0.313
61,lie,1,0.5,2,0.3204
62,lie,1,0.5,2,0.3261
63,lie,1,0.5,2,0.3214
64,lie,1,0.5,2,0.3235
65,lie,1,0.5,2,0.325
66,lie,1,0.5,2,0.3265
67,lie,1,0.5,2,0.3304
68,lie,1,0.5,2,0.3297
69,lie,1,0.5,2,0.3312
70,lie,1,0.5,2,0.3356
71,lie,1,0.5,2,0.3355
72,lie,1,0.5,2,0.3339
73,lie,1,0.5,2,0.3351
74,lie,1,0.5,2,0.3416
75,lie,1,0.5,2,0.337
76,lie,1,0.5,2,0.3445
77,lie,1,0.5,2,0.3416
78,lie,1,0.5,2,0.3452
79,lie,1,0.5,2,0.3472
80,lie,1,0.5,2,0.3464
81,lie,1,0.5,2,0.3538
82,lie,1,0.5,2,0.3592
83,lie,1,0.5,2,0.3479
84,lie,1,0.5,2,0.3557
85,lie,1,0.5,2,0.358
86,lie,1,0.5,2,0.3552
87,lie,1,0.5,2,0.3554
88,lie,1,0.5,2,0.3615
89,lie,1,0.5,2,0.366
90,lie,1,0.5,2,0.3622
91,lie,1,0.5,2,0.3684
92,lie,1,0.5,2,0.3648
93,lie,1,0.5,2,0.3703
94,lie,1,0.5,2,0.3637
95,lie,1,0.5,2,0.3672
96,lie,1,0.5,2,0.3697
97,lie,1,0.5,2,0.3677
98,lie,1,0.5,2,0.3654
99,lie,1,0.5,2,0.3765
100,lie,1,0.5,2,0.374
