round,attack,seed,alpha,num_byzantine,test_accuracy
1,orthogonal_gaussian,1,0.5,1,0.01
2,orthogonal_gaussian,1,0.5,1,0.0179
3,orthogonal_gaussian,1,0.5,1,0.038
4,orthogonal_gaussian,1,0.5,1,0.0606
5,orthogonal_gaussian,1,0.5,1,0.0806
6,orthogonal_gaussian,1,0.5,1,0.0109
7,orthogonal_gaussian,1,0.5,1,0.009
8,orthogonal_gaussian,1,0.5,1,0.0103
9,orthogonal_gaussian,1,0.5,1,0.0099
10,orthogonal_gaussian,1,0.5,1,0.0099
11,orthogonal_gaussian,1,0.5,1,0.0075
12,orthogonal_gaussian,1,0.5,1,0.0115
13,orthogonal_gaussian,1,0.5,1,0.0109
14,orthogonal_gaussian,1,0.5,1,0.009
15,orthogonal_gaussian,1,0.5,1,0.0104
16,orthogonal_gaussian,1,0.5,1,0.013
17,orthogonal_gaussian,1,0.5,1,0.0086
18,orthogonal_gaussian,1,0.5,1,0.0113
19,orthogonal_gaussian,1,0.5,1,0.0077
20,orthogonal_gaussian,1,0.5,1,0.0088
21,orthogonal_gaussian,1,0.5,1,0.0102
22,orthogonal_gaussian,1,0.5,1,0.0089
23,orthogonal_gaussian,1,0.5,1,0.0118
24,orthogonal_gaussian,1,0.5,1,0.0116
25,orthogonal_gaussian,1,0.5,1,0.012
26,orthogonal_gaussian,1,0.5,1,0.0112
27,orthogonal_gaussian,1,0.5,1,0.01
28,orthogonal_gaussian,1,0.5,1,0.0124
29,orthogonal_gaussian,1,0.5,1,0.0105
30,orthogonal_gaussian,1,0.5,1,0.0092
31,orthogonal_gaussian,1,0.5,1,0.0117
32,orthogonal_gaussian,1,0.5,1,0.0092
33,orthogonal_gaussian,1,0.5,1,0.0099
34,orthogonal_gaussian,1,0.5,1,0.0123
35,orthogonal_gaussian,1,0.5,1,0.0088
36,orthogonal_gaussian,1,0.5,1,0.0113
37,orthogonal_gaussian,1,0.5,1,0.0102
38,orthogonal_gaussian,1,0.5,1,0.0091
39,orthogonal_gaussian,1,0.5,1,0.0099
40,orthogonal_gaussian,1,0.5,1,0.0075
41,orthogonal_gaussian,1,0.5,1,0.0096
42,orthogonal_gaussian,1,0.5,1,0.0087
43,orthogonal_gaussian,1,0.5,1,0.007
44,orthogonal_gaussian,1,0.5,1,0.0093
45,orthogonal_gaussian,1,0.5,1,0.0094
46,orthogonal_gaussian,1,0.5,1,0.0134
47,orthogonal_gaussian,1,0.5,1,0.0125
48,orthogonal_gaussian,1,0.5,1,0.0096
49,orthogonal_gaussian,1,0.5,1,0.0123
50,orthogonal_gaussian,1,0.5,1,0.0092
51,orthogonal_gaussian,1,0.5,1,0.0114
52,orthogonal_gaussian,1,0.5,1,0.0096
53,orthogonal_gaussian,1,0.5,1,0.0119
54,orthogonal_gaussian,1,0.5,1,0.0104
55,orthogonal_gaussian,1,0.5,1,0.0113
56,orthogonal_gaussian,1,0.5,1,0.0112
57,orthogonal_gaussian,1,0.5,1,0.0106
58,orthogonal_gaussian,1,0.5,1,0.0097
59,orthogonal_gaussian,1,0.5,1,0.0089
60,orthogonal_gaussian,1,0.5,1,0.0144
61,orthogonal_gaussian,1,0.5,1,0.0123
62,orthogonal_gaussian,1,0.5,1,0.0121
63,orthogonal_gaussian,1,0.5,1,0.0118
64,orthogonal_gaussian,1,0.5,1,0.0102
65,orthogonal_gaussian,1,0.5,1,0.0105
66,orthogonal_gaussian,1,0.5,1,0.0096
67,orthogonal_gaussian,1,0.5,1,0.0103
68,orthogonal_gaussian,1,0.5,1,0.0141
69,orthogonal_gaussian,1,0.5,1,0.0138
70,orthogonal_gaussian,1,0.5,1,0.016
71,orthogonal_gaussian,1,0.5,1,0.0114
72,orthogonal_gaussian,1,0.5,1,0.0102
73,orthogonal_gaussian,1,0.5,1,0.0126
74,orthogonal_gaussian,1,0.5,1,0.0102
75,orthogonal_gaussian,1,0.5,1,0.01
76,orthogonal_gaussian,1,0.5,1,0.0097
77,orthogonal_gaussian,1,0.5,1,0.0118
78,orthogonal_gaussian,1,0.5,1,0.0123
79,orthogonal_gaussian,1,0.5,1,0.0126
80,orthogonal_gaussian,1,0.5,1,0.0122
81,orthogonal_gaussian,1,0.5,1,0.0146
82,orthogonal_gaussian,1,0.5,1,0.0132
83,orthogonal_gaussian,1,0.5,1,0.0136
84,orthogonal_gaussian,1,0.5,1,0.0144
85,orthogonal_gaussian,1,0.5,1,0.0112
86,orthogonal_gaussian,1,0.5,1,0.0124
87,orthogonal_gaussian,1,0.5,1,0.0106
88,orthogonal_gaussian,1,0.5,1,0.015
89,orthogonal_gaussian,1,0.5,1,0.0099
90,orthogonal_gaussian,1,0.5,1,0.0093
91,orthogonal_gaussian,1,0.5,1,0.0091
92,orthogonal_gaussian,1,0.5,1,0.011
93,orthogonal_gaussian,1,0.5,1,0.0101
94,orthogonal_gaussian,1,0.5,1,0.0117
95,orthogonal_gaussian,1,0.5,1,0.0118
96,orthogonal_gaussian,1,0.5,1,0.0142
97,orthogonal_gaussian,1,0.5,1,0.01
98,orthogonal_gaussian,1,0.5,1,0.0115
99,orthogonal_gaussian,1,0.5,1,0.0119
100,orthogonal_gaussian,1,0.5,1,0.0121
