round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,2,1,3,0.0111
2,gaussian,2,1,3,0.0162
3,gaussian,2,1,3,0.0368
4,gaussian,2,1,3,0.0578
5,gaussian,2,1,3,0.0864
6,gaussian,2,1,3,0.0134
7,gaussian,2,1,3,0.0156
8,gaussian,2,1,3,0.0138
9,gaussian,2,1,3,0.0166
10,gaussian,2,1,3,0.0198
11,gaussian,2,1,3,0.0232
12,gaussian,2,1,3,0.0264
13,gaussian,2,1,3,0.0328
14,gaussian,2,1,3,0.0278
15,gaussian,2,1,3,0.0348
16,gaussian,2,1,3,0.0399
17,gaussian,2,1,3,0.0386
18,gaussian,2,1,3,0.0336
19,gaussian,2,1,3,0.0386
20,gaussian,2,1,3,0.0492
21,gaussian,2,1,3,0.0483
22,gaussian,2,1,3,0.0376
23,gaussian,2,1,3,0.0506
24,gaussian,2,1,3,0.0477
25,gaussian,2,1,3,0.0524
26,gaussian,2,1,3,0.0491
27,gaussian,2,1,3,0.0545
28,gaussian,2,1,3,0.0552
29,gaussian,2,1,3,0.0519
30,gaussian,2,1,3,0.0557
31,gaussian,2,1,3,0.0562
32,gaussian,2,1,3,0.0588
33,gaussian,2,1,3,0.0516
34,gaussian,2,1,3,0.0505
35,gaussian,2,1,3,0.0509
36,gaussian,2,1,3,0.056
37,gaussian,2,1,3,0.0572
38,gaussian,2,1,3,0.0678
39,gaussian,2,1,3,0.0661
40,gaussian,2,1,3,0.0656
41,gaussian,2,1,3,0.056
42,gaussian,2,1,3,0.0578
43,gaussian,2,1,3,0.0645
44,gaussian,2,1,3,0.0665
45,gaussian,2,1,3,0.0745
46,gaussian,2,1,3,0.0555
47,gaussian,2,1,3,0.0632
48,gaussian,2,1,3,0.0631
49,gaussian,2,1,3,0.0687
50,gaussian,2,1,3,0.0661
51,gaussian,2,1,3,0.0674
52,gaussian,2,1,3,0.063
53,gaussian,2,1,3,0.0657
54,gaussian,2,1,3,0.0733
55,gaussian,2,1,3,0.0784
56,gaussian,2,1,3,0.0664
57,gaussian,2,1,3,0.0654
58,gaussian,2,1,3,0.072
59,gaussian,2,1,3,0.0644
60,gaussian,2,1,3,0.0677
61,gaussian,2,1,3,0.0683
62,gaussian,2,1,3,0.0813
63,gaussian,2,1,3,0.0623
64,gaussian,2,1,3,0.0692
65,gaussian,2,1,3,0.074
66,gaussian,2,1,3,0.0696
67,gaussian,2,1,3,0.0685
68,gaussian,2,1,3,0.0586
69,gaussian,2,1,3,0.0746
70,gaussian,2,1,3,0.065
71,gaussian,2,1,3,0.0798
72,gaussian,2,1,3,0.066
73,gaussian,2,1,3,0.0741
74,gaussian,2,1,3,0.0757
75,gaussian,2,1,3,0.0634
76,gaussian,2,1,3,0.0698
77,gaussian,2,1,3,0.072
78,gaussian,2,1,3,0.0698
79,gaussian,2,1,3,0.0741
80,gaussian,2,1,3,0.076
81,gaussian,2,1,3,0.0673
82,gaussian,2,1,3,0.0668
83,gaussian,2,1,3,0.0678
84,gaussian,2,1,3,0.0779
85,gaussian,2,1,3,0.0776
86,gaussian,2,1,3,0.0776
87,gaussian,2,1,3,0.0793
88,gaussian,2,1,3,0.0746
89,gaussian,2,1,3,0.0866
90,gaussian,2,1,3,0.0781
91,gaussian,2,1,3,0.0804
92,gaussian,2,1,3,0.0702
93,gaussian,2,1,3,0.0804
94,gaussian,2,1,3,0.0776
95,gaussian,2,1,3,0.0786
96,gaussian,2,1,3,0.0814
97,gaussian,2,1,3,0.0844
98,gaussian,2,1,3,0.0762
99,gaussian,2,1,3,0.0807
100,gaussian,2,1,3,0.0763
