round,attack,seed,alpha,num_byzantine,test_accuracy
1,random,1,0.5,3,0.01
2,random,1,0.5,3,0.0179
3,random,1,0.5,3,0.038
4,random,1,0.5,3,0.0606
5,random,1,0.5,3,0.0807
6,random,1,0.5,3,0.0828
7,random,1,0.5,3,0.0925
8,random,1,0.5,3,0.099
9,random,1,0.5,3,0.1046
10,random,1,0.5,3,0.119
11,random,1,0.5,3,0.1197
12,random,1,0.5,3,0.1293
13,random,1,0.5,3,0.1351
14,random,1,0.5,3,0.1458
15,random,1,0.5,3,0.1514
16,random,1,0.5,3,0.1629
17,random,1,0.5,3,0.17
18,random,1,0.5,3,0.161
19,random,1,0.5,3,0.1753
20,random,1,0.5,3,0.1796
21,random,1,0.5,3,0.1846
22,random,1,0.5,3,0.1861
23,random,1,0.5,3,0.1977
24,random,1,0.5,3,0.2018
25,random,1,0.5,3,0.2041
26,random,1,0.5,3,0.2054
27,random,1,0.5,3,0.21
28,random,1,0.5,3,0.2129
29,random,1,0.5,3,0.2181
30,random,1,0.5,3,0.2252
31,random,1,0.5,3,0.2237
32,random,1,0.5,3,0.2283
33,random,1,0.5,3,0.2303
34,random,1,0.5,3,0.2302
35,random,1,0.5,3,0.2261
36,random,1,0.5,3,0.2326
37,random,1,0.5,3,0.2362
38,random,1,0.5,3,0.2405
39,random,1,0.5,3,0.2396
40,random,1,0.5,3,0.2431
41,random,1,0.5,3,0.2514
42,random,1,0.5,3,0.2505
43,random,1,0.5,3,0.2509
44,random,1,0.5,3,0.2542
45,random,1,0.5,3,0.2549
46,random,1,0.5,3,0.2569
47,random,1,0.5,3,0.2679
48,random,1,0.5,3,0.2614
49,random,1,0.5,3,0.265
50,random,1,0.5,3,0.2632
51,random,1,0.5,3,0.2662
52,random,1,0.5,3,0.2722
53,random,1,0.5,3,0.271
54,random,1,0.5,3,0.2737
55,random,1,0.5,3,0.2743
56,random,1,0.5,3,0.2776
57,random,1,0.5,3,0.2797
58,random,1,0.5,3,0.2864
59,random,1,0.5,3,0.2853
60,random,1,0.5,3,0.2854
61,random,1,0.5,3,0.2851
62,random,1,0.5,3,0.2938
63,random,1,0.5,3,0.2951
64,random,1,0.5,3,0.2931
65,random,1,0.5,3,0.2971
66,random,1,0.5,3,0.2985
67,random,1,0.5,3,0.3046
68,random,1,0.5,3,0.3079
69,random,1,0.5,3,0.3058
70,random,1,0.5,3,0.3071
71,random,1,0.5,3,0.3093
72,random,1,0.5,3,0.3091
73,random,1,0.5,3,0.3101
74,random,1,0.5,3,0.3109
75,random,1,0.5,3,0.3083
76,random,1,0.5,3,0.3085
77,random,1,0.5,3,0.3088
78,random,1,0.5,3,0.3174
79,random,1,0.5,3,0.3139
80,random,1,0.5,3,0.3119
81,random,1,0.5,3,0.3191
82,random,1,0.5,3,0.3222
83,random,1,0.5,3,0.3194
84,random,1,0.5,3,0.3224
85,random,1,0.5,3,0.3302
86,random,1,0.5,3,0.3274
87,random,1,0.5,3,0.3287
88,random,1,0.5,3,0.3323
89,random,1,0.5,3,0.3311
90,random,1,0.5,3,0.3329
91,random,1,0.5,3,0.3348
92,random,1,0.5,3,0.3318
93,random,1,0.5,3,0.3367
94,random,1,0.5,3,0.3354
95,random,1,0.5,3,0.3403
96,random,1,0.5,3,0.3382
97,random,1,0.5,3,0.3425
98,random,1,0.5,3,0.3384
99,random,1,0.5,3,0.3368
100,random,1,0.5,3,0.3413
