round,client,attack,seed,alpha,num_byzantine,raw_score,softmax_weight,update_norm
1,0,minsum,1,0.5,1,0.36407607793807983,0.0979192852973938,0.7142667770385742
1,1,minsum,1,0.5,1,0.3751370310783386,0.09900838136672974,0.7128218412399292
1,2,minsum,1,0.5,1,0.4359528422355652,0.10521651804447174,0.7290700674057007
1,3,minsum,1,0.5,1,0.31333792209625244,0.0930749773979187,0.7078238725662231
1,4,minsum,1,0.5,1,0.3686477541923523,0.09836797416210175,0.6945441961288452
1,5,minsum,1,0.5,1,0.38029444217681885,0.09952032566070557,0.7386861443519592
1,6,minsum,1,0.5,1,0.4686979055404663,0.1087188720703125,0.7406467199325562
1,7,minsum,1,0.5,1,0.4162619113922119,0.10316497832536697,0.7300897836685181
1,8,minsum,1,0.5,1,0.343031108379364,0.09588011354207993,0.684784471988678
1,9,minsum,1,0.5,1,0.37634992599487305,0.09912854433059692,0.7193026542663574
2,0,minsum,1,0.5,1,0.3119710683822632,0.09683676064014435,0.7093218564987183
2,1,minsum,1,0.5,1,0.3632177710533142,0.10192868113517761,0.7244781255722046
2,2,minsum,1,0.5,1,0.3733189105987549,0.10296349972486496,0.7236558198928833
2,3,minsum,1,0.5,1,0.29497504234313965,0.09520483016967773,0.7312220931053162
2,4,minsum,1,0.5,1,0.37033331394195557,0.1026565432548523,0.7019152641296387
2,5,minsum,1,0.5,1,0.3420318365097046,0.09979193657636642,0.750859260559082
2,6,minsum,1,0.5,1,0.38553404808044434,0.1042289212346077,0.7159276008605957
2,7,minsum,1,0.5,1,0.3378022313117981,0.09937074780464172,0.7179359197616577
2,8,minsum,1,0.5,1,0.32247990369796753,0.09785977005958557,0.7231723070144653
2,9,minsum,1,0.5,1,0.33566170930862427,0.09915827214717865,0.7454291582107544
3,0,minsum,1,0.5,1,0.3129616379737854,0.09857282787561417,0.7007548809051514
3,1,minsum,1,0.5,1,0.33297282457351685,0.10056526213884354,0.7087422013282776
3,2,minsum,1,0.5,1,0.36536407470703125,0.1038760244846344,0.6969491839408875
3,3,minsum,1,0.5,1,0.2946038246154785,0.09677975624799728,0.7177724242210388
3,4,minsum,1,0.5,1,0.3439733386039734,0.10167763382196426,0.6955866813659668
3,5,minsum,1,0.5,1,0.3379405736923218,0.10106608271598816,0.7398700714111328
3,6,minsum,1,0.5,1,0.3348146677017212,0.10075065493583679,0.6956535577774048
3,7,minsum,1,0.5,1,0.32452964782714844,0.09971974045038223,0.701653242111206
3,8,minsum,1,0.5,1,0.3085406422615051,0.0981380045413971,0.6908275485038757
3,9,minsum,1,0.5,1,0.315809428691864,0.0988539457321167,0.7037748694419861
4,0,minsum,1,0.5,1,0.30591100454330444,0.09945756942033768,0.7125073075294495
4,1,minsum,1,0.5,1,0.29772239923477173,0.09864647686481476,0.6968473196029663
4,2,minsum,1,0.5,1,0.357083261013031,0.10467950999736786,0.6921448111534119
4,3,minsum,1,0.5,1,0.26016825437545776,0.09501059353351593,0.6995171308517456
4,4,minsum,1,0.5,1,0.3085797429084778,0.09972335398197174,0.6766011118888855
4,5,minsum,1,0.5,1,0.34246718883514404,0.10316063463687897,0.7162041664123535
4,6,minsum,1,0.5,1,0.3305143117904663,0.10193490236997604,0.6855343580245972
4,7,minsum,1,0.5,1,0.3076069951057434,0.09962639212608337,0.6843172907829285
4,8,minsum,1,0.5,1,0.2987011671066284,0.09874308109283447,0.6674543023109436
4,9,minsum,1,0.5,1,0.30147624015808105,0.09901747852563858,0.7050514221191406
5,0,minsum,1,0.5,1,0.30327868461608887,0.09981538355350494,0.6779805421829224
5,1,minsum,1,0.5,1,0.33077627420425415,0.1025981530547142,0.6832208037376404
5,2,minsum,1,0.5,1,0.3134772777557373,0.1008385717868805,0.6750168204307556
5,3,minsum,1,0.5,1,0.28482896089553833,0.09799070656299591,0.7037795782089233
5,4,minsum,1,0.5,1,0.29615384340286255,0.09910674393177032,0.6567151546478271
5,5,minsum,1,0.5,1,0.2983599305152893,0.09932561963796616,0.6950263977050781
5,6,minsum,1,0.5,1,0.31971555948257446,0.10146959125995636,0.6686116456985474
5,7,minsum,1,0.5,1,0.3043573498725891,0.09992311149835587,0.6727847456932068
5,8,minsum,1,0.5,1,0.3109242916107178,0.10058145970106125,0.657871663570404
5,9,minsum,1,0.5,1,0.2884957194328308,0.09835067391395569,0.683140754699707
6,0,minsum,1,0.5,1,0.3376691937446594,0.10467231273651123,0.6846897006034851
6,1,minsum,1,0.5,1,0.2759789824485779,0.09841019660234451,0.6686720252037048
6,2,minsum,1,0.5,1,0.25930851697921753,0.09678325057029724,0.6481099724769592
6,3,minsum,1,0.5,1,0.2824708819389343,0.09905114769935608,0.6837864518165588
6,4,minsum,1,0.5,1,0.3131779432296753,0.1021398976445198,0.6663923263549805
6,5,minsum,1,0.5,1,0.31170427799224854,0.10198948532342911,0.6904942989349365
6,6,minsum,1,0.5,1,0.25524336099624634,0.09639061242341995,0.6404882073402405
6,7,minsum,1,0.5,1,0.30611610412597656,0.10142114013433456,0.6650437712669373
6,8,minsum,1,0.5,1,0.24614471197128296,0.09551756829023361,0.6449061632156372
6,9,minsum,1,0.5,1,0.3276071548461914,0.1036243736743927,0.6848705410957336
7,0,minsum,1,0.5,1,0.2748202681541443,0.09925349801778793,0.6500682830810547
7,1,minsum,1,0.5,1,0.27694952487945557,0.09946505725383759,0.6452034711837769
7,2,minsum,1,0.5,1,0.3166390061378479,0.10349216312170029,0.6571578979492188
7,3,minsum,1,0.5,1,0.23725610971450806,0.09559428691864014,0.6781488060951233
7,4,minsum,1,0.5,1,0.2920977473258972,0.10098324716091156,0.6345049142837524
7,5,minsum,1,0.5,1,0.28130465745925903,0.09989918768405914,0.6748124957084656
7,6,minsum,1,0.5,1,0.2925124168395996,0.10102513432502747,0.6518640518188477
7,7,minsum,1,0.5,1,0.2614123225212097,0.09793159365653992,0.6467720866203308
7,8,minsum,1,0.5,1,0.29845672845840454,0.10162743926048279,0.6531113386154175
7,9,minsum,1,0.5,1,0.28957074880599976,0.10072838515043259,0.6840571165084839
8,0,minsum,1,0.5,1,0.271526038646698,0.09920307248830795,0.6425284147262573
