round,attack,seed,alpha,num_byzantine,test_accuracy
1,minsum,1,0.5,1,0.0105
2,minsum,1,0.5,1,0.0186
3,minsum,1,0.5,1,0.0373
4,minsum,1,0.5,1,0.0569
5,minsum,1,0.5,1,0.0744
6,minsum,1,0.5,1,0.0895
7,minsum,1,0.5,1,0.1065
8,minsum,1,0.5,1,0.119
9,minsum,1,0.5,1,0.1355
10,minsum,1,0.5,1,0.1458
11,minsum,1,0.5,1,0.1491
12,minsum,1,0.5,1,0.1617
13,minsum,1,0.5,1,0.1654
14,minsum,1,0.5,1,0.1826
15,minsum,1,0.5,1,0.1809
16,minsum,1,0.5,1,0.1885
17,minsum,1,0.5,1,0.194
18,minsum,1,0.5,1,0.2003
19,minsum,1,0.5,1,0.2018
20,minsum,1,0.5,1,0.2076
21,minsum,1,0.5,1,0.2171
22,minsum,1,0.5,1,0.2147
23,minsum,1,0.5,1,0.2239
24,minsum,1,0.5,1,0.2341
25,minsum,1,0.5,1,0.236
26,minsum,1,0.5,1,0.2412
27,minsum,1,0.5,1,0.2497
28,minsum,1,0.5,1,0.2477
29,minsum,1,0.5,1,0.2506
30,minsum,1,0.5,1,0.2574
31,minsum,1,0.5,1,0.2569
32,minsum,1,0.5,1,0.2596
33,minsum,1,0.5,1,0.2674
34,minsum,1,0.5,1,0.2679
35,minsum,1,0.5,1,0.2663
36,minsum,1,0.5,1,0.2733
37,minsum,1,0.5,1,0.275
38,minsum,1,0.5,1,0.2813
39,minsum,1,0.5,1,0.2847
40,minsum,1,0.5,1,0.2855
41,minsum,1,0.5,1,0.2932
42,minsum,1,0.5,1,0.2887
43,minsum,1,0.5,1,0.2953
44,minsum,1,0.5,1,0.2961
45,minsum,1,0.5,1,0.2982
46,minsum,1,0.5,1,0.2992
47,minsum,1,0.5,1,0.306
48,minsum,1,0.5,1,0.3034
49,minsum,1,0.5,1,0.3102
50,minsum,1,0.5,1,0.3023
51,minsum,1,0.5,1,0.3073
52,minsum,1,0.5,1,0.3148
53,minsum,1,0.5,1,0.3139
54,minsum,1,0.5,1,0.3135
55,minsum,1,0.5,1,0.3175
56,minsum,1,0.5,1,0.3263
57,minsum,1,0.5,1,0.3282
58,minsum,1,0.5,1,0.3339
59,minsum,1,0.5,1,0.3296
60,minsum,1,0.5,1,0.3322
61,minsum,1,0.5,1,0.3313
62,minsum,1,0.5,1,0.3365
63,minsum,1,0.5,1,0.3393
64,minsum,1,0.5,1,0.3423
65,minsum,1,0.5,1,0.3431
66,minsum,1,0.5,1,0.3385
67,minsum,1,0.5,1,0.3452
68,minsum,1,0.5,1,0.3424
69,minsum,1,0.5,1,0.3492
70,minsum,1,0.5,1,0.3597
71,minsum,1,0.5,1,0.3548
72,minsum,1,0.5,1,0.3547
73,minsum,1,0.5,1,0.3549
74,minsum,1,0.5,1,0.3507
75,minsum,1,0.5,1,0.3531
76,minsum,1,0.5,1,0.3622
77,minsum,1,0.5,1,0.3548
78,minsum,1,0.5,1,0.3608
79,minsum,1,0.5,1,0.361
80,minsum,1,0.5,1,0.3602
81,minsum,1,0.5,1,0.365
82,minsum,1,0.5,1,0.365
83,minsum,1,0.5,1,0.3683
84,minsum,1,0.5,1,0.3774
85,minsum,1,0.5,1,0.3735
86,minsum,1,0.5,1,0.3768
87,minsum,1,0.5,1,0.3737
88,minsum,1,0.5,1,0.3845
89,minsum,1,0.5,1,0.3871
90,minsum,1,0.5,1,0.3819
91,minsum,1,0.5,1,0.3892
92,minsum,1,0.5,1,0.3844
93,minsum,1,0.5,1,0.3868
94,minsum,1,0.5,1,0.3816
95,minsum,1,0.5,1,0.3886
96,minsum,1,0.5,1,0.3873
97,minsum,1,0.5,1,0.3856
98,minsum,1,0.5,1,0.389
99,minsum,1,0.5,1,0.3912
100,minsum,1,0.5,1,0.3939
