round,client,attack,seed,alpha,num_byzantine,raw_score,softmax_weight,update_norm
1,0,gaussian,2,1,1,0.47123444080352783,0.1027073860168457,0.7066750526428223
1,1,gaussian,2,1,1,0.42878150939941406,0.09843841195106506,0.7148838043212891
1,2,gaussian,2,1,1,0.44910353422164917,0.10045934468507767,0.7234985828399658
1,3,gaussian,2,1,1,0.4321967363357544,0.09877517819404602,0.7329525351524353
1,4,gaussian,2,1,1,0.4920770525932312,0.10487054288387299,0.7231207489967346
1,5,gaussian,2,1,1,0.5069856643676758,0.10644572973251343,0.7163259983062744
1,6,gaussian,2,1,1,0.42787909507751465,0.09834962338209152,0.7020673751831055
1,7,gaussian,2,1,1,0.37369346618652344,0.09316229820251465,0.6833404898643494
1,8,gaussian,2,1,1,0.4102902412414551,0.0966348871588707,0.7109481692314148
1,9,gaussian,2,1,1,0.4460855722427368,0.10015662014484406,0.7111852169036865
2,0,gaussian,2,1,1,0.39247870445251465,0.10075033456087112,0.6903182864189148
2,1,gaussian,2,1,1,0.3888627886772156,0.10038668662309647,0.7007070183753967
2,2,gaussian,2,1,1,0.37315207719802856,0.09882186353206635,0.7093428373336792
2,3,gaussian,2,1,1,0.38368356227874756,0.09986810386180878,0.6978126764297485
2,4,gaussian,2,1,1,0.3943521976470947,0.10093926638364792,0.6858130693435669
2,5,gaussian,2,1,1,0.4106694459915161,0.10259982943534851,0.6904128789901733
2,6,gaussian,2,1,1,0.39178580045700073,0.10068055242300034,0.6903257966041565
2,7,gaussian,2,1,1,0.34514153003692627,0.09609222412109375,0.6808438897132874
2,8,gaussian,2,1,1,0.40774041414260864,0.1022997498512268,0.6949067711830139
2,9,gaussian,2,1,1,0.36031556129455566,0.09756144881248474,0.6864243745803833
3,0,gaussian,2,1,1,0.3559301495552063,0.09814100712537766,0.6504008769989014
3,1,gaussian,2,1,1,0.3399795889854431,0.09658802300691605,0.6801992058753967
3,2,gaussian,2,1,1,0.38921767473220825,0.10146286338567734,0.6887249946594238
3,3,gaussian,2,1,1,0.3957085609436035,0.10212358832359314,0.6801857948303223
3,4,gaussian,2,1,1,0.35516291856765747,0.09806574136018753,0.6590619683265686
3,5,gaussian,2,1,1,0.36985665559768677,0.0995173305273056,0.6558600068092346
3,6,gaussian,2,1,1,0.40032780170440674,0.10259640961885452,0.6703272461891174
3,7,gaussian,2,1,1,0.3523596525192261,0.09779121726751328,0.6703057289123535
3,8,gaussian,2,1,1,0.3864535093307495,0.10118278115987778,0.6665809154510498
3,9,gaussian,2,1,1,0.39969074726104736,0.1025310680270195,0.6786417961120605
4,0,gaussian,2,1,1,0.34824538230895996,0.09946339577436447,0.6496412754058838
4,1,gaussian,2,1,1,0.3567957878112793,0.10031749308109283,0.6777105331420898
4,2,gaussian,2,1,1,0.3413984775543213,0.09878470003604889,0.6711716651916504
4,3,gaussian,2,1,1,0.3461145758628845,0.09925168007612228,0.6459611058235168
4,4,gaussian,2,1,1,0.3144856095314026,0.09616157412528992,0.6429693102836609
4,5,gaussian,2,1,1,0.37516266107559204,0.10217703133821487,0.6405277252197266
4,6,gaussian,2,1,1,0.3692094683647156,0.10157056152820587,0.6415222883224487
4,7,gaussian,2,1,1,0.34289079904556274,0.09893222898244858,0.654166042804718
4,8,gaussian,2,1,1,0.380717933177948,0.10274623334407806,0.6306845545768738
4,9,gaussian,2,1,1,0.3595597743988037,0.1005951464176178,0.6403666734695435
5,0,gaussian,2,1,1,0.3444359302520752,0.10047000646591187,0.624723494052887
5,1,gaussian,2,1,1,0.3261110782623291,0.09864567220211029,0.6379947662353516
5,2,gaussian,2,1,1,0.3455251455307007,0.10057950019836426,0.6422353982925415
5,3,gaussian,2,1,1,0.36576706171035767,0.10263616591691971,0.6498199701309204
5,4,gaussian,2,1,1,0.3445146083831787,0.1004779115319252,0.636761486530304
5,5,gaussian,2,1,1,0.35847407579421997,0.10189036279916763,0.6268366575241089
5,6,gaussian,2,1,1,0.3530142307281494,0.10133557766675949,0.6407158970832825
5,7,gaussian,2,1,1,0.3002665638923645,0.09612888842821121,0.6437438726425171
5,8,gaussian,2,1,1,0.3396338224411011,0.09998869150876999,0.6288905739784241
5,9,gaussian,2,1,1,0.31798380613327026,0.09784720093011856,0.6253066658973694
6,0,gaussian,2,1,1,0.9962964653968811,0.22595913708209991,22.662761688232422
6,1,gaussian,2,1,1,0.040457844734191895,0.0868789330124855,0.6341816782951355
6,2,gaussian,2,1,1,0.016471803188323975,0.08481984585523605,0.6345497369766235
6,3,gaussian,2,1,1,0.029322385787963867,0.08591686189174652,0.644420325756073
6,4,gaussian,2,1,1,0.03490602970123291,0.0863979309797287,0.6283738613128662
6,5,gaussian,2,1,1,0.026583850383758545,0.08568189293146133,0.607252299785614
6,6,gaussian,2,1,1,0.03393292427062988,0.086313895881176,0.6290810704231262
6,7,gaussian,2,1,1,0.02761751413345337,0.08577051013708115,0.6301583051681519
6,8,gaussian,2,1,1,0.03256744146347046,0.08619611710309982,0.6036188006401062
6,9,gaussian,2,1,1,0.0310441255569458,0.08606491982936859,0.6112427115440369
7,0,gaussian,2,1,1,0.9664851427078247,0.20267701148986816,22.75568199157715
7,1,gaussian,2,1,1,0.135808527469635,0.0883173942565918,0.8947077989578247
7,2,gaussian,2,1,1,0.1384546160697937,0.08855139464139938,0.9451918601989746
7,3,gaussian,2,1,1,0.13363981246948242,0.08812606334686279,0.9065122604370117
7,4,gaussian,2,1,1,0.14047878980636597,0.0887308195233345,0.8939601182937622
7,5,gaussian,2,1,1,0.14309680461883545,0.08896341919898987,0.8822717666625977
7,6,gaussian,2,1,1,0.13614577054977417,0.0883471816778183,0.906947135925293
7,7,gaussian,2,1,1,0.1363813281059265,0.0883679911494255,0.8984892964363098
7,8,gaussian,2,1,1,0.14296364784240723,0.08895157277584076,0.8910102248191833
7,9,gaussian,2,1,1,0.14313805103302002,0.08896709233522415,0.9033881425857544
8,0,gaussian,2,1,1,0.9707523584365845,0.206018328666687,22.665555953979492
