round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,2,1,1,0.0099
2,gaussian,2,1,1,0.0166
3,gaussian,2,1,1,0.0441
4,gaussian,2,1,1,0.0666
5,gaussian,2,1,1,0.086
6,gaussian,2,1,1,0.0122
7,gaussian,2,1,1,0.0157
8,gaussian,2,1,1,0.0228
9,gaussian,2,1,1,0.0271
10,gaussian,2,1,1,0.033
11,gaussian,2,1,1,0.0412
12,gaussian,2,1,1,0.0322
13,gaussian,2,1,1,0.0309
14,gaussian,2,1,1,0.0361
15,gaussian,2,1,1,0.031
16,gaussian,2,1,1,0.0429
17,gaussian,2,1,1,0.046
18,gaussian,2,1,1,0.053
19,gaussian,2,1,1,0.0515
20,gaussian,2,1,1,0.0544
21,gaussian,2,1,1,0.0544
22,gaussian,2,1,1,0.0509
23,gaussian,2,1,1,0.0582
24,gaussian,2,1,1,0.0574
25,gaussian,2,1,1,0.0663
26,gaussian,2,1,1,0.0653
27,gaussian,2,1,1,0.0662
28,gaussian,2,1,1,0.066
29,gaussian,2,1,1,0.0605
30,gaussian,2,1,1,0.0701
31,gaussian,2,1,1,0.0646
32,gaussian,2,1,1,0.0589
33,gaussian,2,1,1,0.0689
34,gaussian,2,1,1,0.0718
35,gaussian,2,1,1,0.0752
36,gaussian,2,1,1,0.0728
37,gaussian,2,1,1,0.0768
38,gaussian,2,1,1,0.0713
39,gaussian,2,1,1,0.0788
40,gaussian,2,1,1,0.0775
41,gaussian,2,1,1,0.0796
42,gaussian,2,1,1,0.0756
43,gaussian,2,1,1,0.0743
44,gaussian,2,1,1,0.0778
45,gaussian,2,1,1,0.0855
46,gaussian,2,1,1,0.0751
47,gaussian,2,1,1,0.0671
48,gaussian,2,1,1,0.08
49,gaussian,2,1,1,0.0775
50,gaussian,2,1,1,0.0791
51,gaussian,2,1,1,0.0832
52,gaussian,2,1,1,0.0803
53,gaussian,2,1,1,0.0774
54,gaussian,2,1,1,0.0822
55,gaussian,2,1,1,0.0826
56,gaussian,2,1,1,0.092
57,gaussian,2,1,1,0.0842
58,gaussian,2,1,1,0.0905
59,gaussian,2,1,1,0.0909
60,gaussian,2,1,1,0.088
61,gaussian,2,1,1,0.0961
62,gaussian,2,1,1,0.088
63,gaussian,2,1,1,0.0877
64,gaussian,2,1,1,0.0894
65,gaussian,2,1,1,0.0978
66,gaussian,2,1,1,0.0927
67,gaussian,2,1,1,0.1007
68,gaussian,2,1,1,0.0881
69,gaussian,2,1,1,0.0835
70,gaussian,2,1,1,0.0978
71,gaussian,2,1,1,0.0925
72,gaussian,2,1,1,0.0913
73,gaussian,2,1,1,0.0931
74,gaussian,2,1,1,0.0772
75,gaussian,2,1,1,0.0791
76,gaussian,2,1,1,0.0929
77,gaussian,2,1,1,0.1003
78,gaussian,2,1,1,0.0934
79,gaussian,2,1,1,0.0905
80,gaussian,2,1,1,0.0911
81,gaussian,2,1,1,0.0919
82,gaussian,2,1,1,0.0897
83,gaussian,2,1,1,0.099
84,gaussian,2,1,1,0.089
85,gaussian,2,1,1,0.0834
86,gaussian,2,1,1,0.0908
87,gaussian,2,1,1,0.0846
88,gaussian,2,1,1,0.0843
89,gaussian,2,1,1,0.0956
90,gaussian,2,1,1,0.0932
91,gaussian,2,1,1,0.1006
92,gaussian,2,1,1,0.1021
93,gaussian,2,1,1,0.0905
94,gaussian,2,1,1,0.0884
95,gaussian,2,1,1,0.0841
96,gaussian,2,1,1,0.0954
97,gaussian,2,1,1,0.09
98,gaussian,2,1,1,0.0917
99,gaussian,2,1,1,0.0942
100,gaussian,2,1,1,0.0938
