round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,0.5,2,0.0105
2,signflip,1,0.5,2,0.0196
3,signflip,1,0.5,2,0.0358
4,signflip,1,0.5,2,0.0564
5,signflip,1,0.5,2,0.0757
6,signflip,1,0.5,2,0.072
7,signflip,1,0.5,2,0.0814
8,signflip,1,0.5,2,0.0946
9,signflip,1,0.5,2,0.1105
10,signflip,1,0.5,2,0.1134
11,signflip,1,0.5,2,0.1143
12,signflip,1,0.5,2,0.1228
13,signflip,1,0.5,2,0.1364
14,signflip,1,0.5,2,0.1367
15,signflip,1,0.5,2,0.1388
16,signflip,1,0.5,2,0.1403
17,signflip,1,0.5,2,0.15
18,signflip,1,0.5,2,0.1518
19,signflip,1,0.5,2,0.1646
20,signflip,1,0.5,2,0.1688
21,signflip,1,0.5,2,0.177
22,signflip,1,0.5,2,0.1786
23,signflip,1,0.5,2,0.1832
24,signflip,1,0.5,2,0.1948
25,signflip,1,0.5,2,0.1964
26,signflip,1,0.5,2,0.1956
27,signflip,1,0.5,2,0.1996
28,signflip,1,0.5,2,0.2068
29,signflip,1,0.5,2,0.204
30,signflip,1,0.5,2,0.2087
31,signflip,1,0.5,2,0.2134
32,signflip,1,0.5,2,0.2133
33,signflip,1,0.5,2,0.2085
34,signflip,1,0.5,2,0.2151
35,signflip,1,0.5,2,0.2133
36,signflip,1,0.5,2,0.2145
37,signflip,1,0.5,2,0.22
38,signflip,1,0.5,2,0.2215
39,signflip,1,0.5,2,0.232
40,signflip,1,0.5,2,0.2322
41,signflip,1,0.5,2,0.2303
42,signflip,1,0.5,2,0.2337
43,signflip,1,0.5,2,0.2312
44,signflip,1,0.5,2,0.239
45,signflip,1,0.5,2,0.2352
46,signflip,1,0.5,2,0.2392
47,signflip,1,0.5,2,0.2444
48,signflip,1,0.5,2,0.2463
49,signflip,1,0.5,2,0.2473
50,signflip,1,0.5,2,0.2459
51,signflip,1,0.5,2,0.2472
52,signflip,1,0.5,2,0.2516
53,signflip,1,0.5,2,0.2497
54,signflip,1,0.5,2,0.2542
55,signflip,1,0.5,2,0.2521
56,signflip,1,0.5,2,0.2587
57,signflip,1,0.5,2,0.26
58,signflip,1,0.5,2,0.2567
59,signflip,1,0.5,2,0.2603
60,signflip,1,0.5,2,0.2673
61,signflip,1,0.5,2,0.2725
62,signflip,1,0.5,2,0.2689
63,signflip,1,0.5,2,0.2734
64,signflip,1,0.5,2,0.2749
65,signflip,1,0.5,2,0.2732
66,signflip,1,0.5,2,0.2749
67,signflip,1,0.5,2,0.2754
68,signflip,1,0.5,2,0.2742
69,signflip,1,0.5,2,0.2808
70,signflip,1,0.5,2,0.2835
71,signflip,1,0.5,2,0.2816
72,signflip,1,0.5,2,0.2833
73,signflip,1,0.5,2,0.2815
74,signflip,1,0.5,2,0.2797
75,signflip,1,0.5,2,0.2804
76,signflip,1,0.5,2,0.2833
77,signflip,1,0.5,2,0.2856
78,signflip,1,0.5,2,0.2884
79,signflip,1,0.5,2,0.2908
80,signflip,1,0.5,2,0.2829
81,signflip,1,0.5,2,0.2857
82,signflip,1,0.5,2,0.2926
83,signflip,1,0.5,2,0.2952
84,signflip,1,0.5,2,0.2981
85,signflip,1,0.5,2,0.3021
86,signflip,1,0.5,2,0.3025
87,signflip,1,0.5,2,0.3018
88,signflip,1,0.5,2,0.2987
89,signflip,1,0.5,2,0.3046
90,signflip,1,0.5,2,0.3013
91,signflip,1,0.5,2,0.3071
92,signflip,1,0.5,2,0.3053
93,signflip,1,0.5,2,0.3101
94,signflip,1,0.5,2,0.2981
95,signflip,1,0.5,2,0.3055
96,signflip,1,0.5,2,0.3092
97,signflip,1,0.5,2,0.3095
98,signflip,1,0.5,2,0.3084
99,signflip,1,0.5,2,0.3027
100,signflip,1,0.5,2,0.3105
