round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,2,0.5,1,0.0126
2,gaussian,2,0.5,1,0.019
3,gaussian,2,0.5,1,0.0365
4,gaussian,2,0.5,1,0.0478
5,gaussian,2,0.5,1,0.0705
6,gaussian,2,0.5,1,0.0103
7,gaussian,2,0.5,1,0.0173
8,gaussian,2,0.5,1,0.0176
9,gaussian,2,0.5,1,0.0248
10,gaussian,2,0.5,1,0.0287
11,gaussian,2,0.5,1,0.0351
12,gaussian,2,0.5,1,0.0287
13,gaussian,2,0.5,1,0.034
14,gaussian,2,0.5,1,0.0312
15,gaussian,2,0.5,1,0.0348
16,gaussian,2,0.5,1,0.0453
17,gaussian,2,0.5,1,0.0441
18,gaussian,2,0.5,1,0.0442
19,gaussian,2,0.5,1,0.0417
20,gaussian,2,0.5,1,0.0438
21,gaussian,2,0.5,1,0.0517
22,gaussian,2,0.5,1,0.0562
23,gaussian,2,0.5,1,0.0609
24,gaussian,2,0.5,1,0.0642
25,gaussian,2,0.5,1,0.0592
26,gaussian,2,0.5,1,0.0562
27,gaussian,2,0.5,1,0.0603
28,gaussian,2,0.5,1,0.0586
29,gaussian,2,0.5,1,0.0585
30,gaussian,2,0.5,1,0.0635
31,gaussian,2,0.5,1,0.0619
32,gaussian,2,0.5,1,0.0615
33,gaussian,2,0.5,1,0.0691
34,gaussian,2,0.5,1,0.0629
35,gaussian,2,0.5,1,0.0702
36,gaussian,2,0.5,1,0.0751
37,gaussian,2,0.5,1,0.068
38,gaussian,2,0.5,1,0.0641
39,gaussian,2,0.5,1,0.0702
40,gaussian,2,0.5,1,0.0669
41,gaussian,2,0.5,1,0.0691
42,gaussian,2,0.5,1,0.0643
43,gaussian,2,0.5,1,0.0644
44,gaussian,2,0.5,1,0.0646
45,gaussian,2,0.5,1,0.0701
46,gaussian,2,0.5,1,0.0707
47,gaussian,2,0.5,1,0.0762
48,gaussian,2,0.5,1,0.0704
49,gaussian,2,0.5,1,0.0708
50,gaussian,2,0.5,1,0.0752
51,gaussian,2,0.5,1,0.078
52,gaussian,2,0.5,1,0.075
53,gaussian,2,0.5,1,0.0748
54,gaussian,2,0.5,1,0.0669
55,gaussian,2,0.5,1,0.0772
56,gaussian,2,0.5,1,0.076
57,gaussian,2,0.5,1,0.0861
58,gaussian,2,0.5,1,0.0852
59,gaussian,2,0.5,1,0.0874
60,gaussian,2,0.5,1,0.0868
61,gaussian,2,0.5,1,0.0823
62,gaussian,2,0.5,1,0.0747
63,gaussian,2,0.5,1,0.0892
64,gaussian,2,0.5,1,0.0794
65,gaussian,2,0.5,1,0.0826
66,gaussian,2,0.5,1,0.0831
67,gaussian,2,0.5,1,0.0785
68,gaussian,2,0.5,1,0.0785
69,gaussian,2,0.5,1,0.0797
70,gaussian,2,0.5,1,0.0872
71,gaussian,2,0.5,1,0.0808
72,gaussian,2,0.5,1,0.0847
73,gaussian,2,0.5,1,0.0895
74,gaussian,2,0.5,1,0.0771
75,gaussian,2,0.5,1,0.0767
76,gaussian,2,0.5,1,0.0751
77,gaussian,2,0.5,1,0.0886
78,gaussian,2,0.5,1,0.0902
79,gaussian,2,0.5,1,0.0834
80,gaussian,2,0.5,1,0.0848
81,gaussian,2,0.5,1,0.0745
82,gaussian,2,0.5,1,0.0902
83,gaussian,2,0.5,1,0.0927
84,gaussian,2,0.5,1,0.0861
85,gaussian,2,0.5,1,0.0864
86,gaussian,2,0.5,1,0.0807
87,gaussian,2,0.5,1,0.0754
88,gaussian,2,0.5,1,0.0875
89,gaussian,2,0.5,1,0.0867
90,gaussian,2,0.5,1,0.0872
91,gaussian,2,0.5,1,0.0871
92,gaussian,2,0.5,1,0.0862
93,gaussian,2,0.5,1,0.0968
94,gaussian,2,0.5,1,0.0891
95,gaussian,2,0.5,1,0.0863
96,gaussian,2,0.5,1,0.0898
97,gaussian,2,0.5,1,0.0915
98,gaussian,2,0.5,1,0.0886
99,gaussian,2,0.5,1,0.0854
100,gaussian,2,0.5,1,0.0959
