round,attack,seed,alpha,num_byzantine,test_accuracy
1,gaussian,2,1,2,0.0104
2,gaussian,2,1,2,0.0153
3,gaussian,2,1,2,0.0399
4,gaussian,2,1,2,0.0598
5,gaussian,2,1,2,0.0789
6,gaussian,2,1,2,0.0119
7,gaussian,2,1,2,0.0162
8,gaussian,2,1,2,0.0201
9,gaussian,2,1,2,0.023
10,gaussian,2,1,2,0.0212
11,gaussian,2,1,2,0.0314
12,gaussian,2,1,2,0.0298
13,gaussian,2,1,2,0.029
14,gaussian,2,1,2,0.0362
15,gaussian,2,1,2,0.0357
16,gaussian,2,1,2,0.0431
17,gaussian,2,1,2,0.0392
18,gaussian,2,1,2,0.0407
19,gaussian,2,1,2,0.0462
20,gaussian,2,1,2,0.0498
21,gaussian,2,1,2,0.0601
22,gaussian,2,1,2,0.0505
23,gaussian,2,1,2,0.0503
24,gaussian,2,1,2,0.0449
25,gaussian,2,1,2,0.0553
26,gaussian,2,1,2,0.0459
27,gaussian,2,1,2,0.063
28,gaussian,2,1,2,0.0626
29,gaussian,2,1,2,0.0564
30,gaussian,2,1,2,0.0598
31,gaussian,2,1,2,0.0627
32,gaussian,2,1,2,0.0608
33,gaussian,2,1,2,0.0693
34,gaussian,2,1,2,0.0617
35,gaussian,2,1,2,0.0612
36,gaussian,2,1,2,0.0693
37,gaussian,2,1,2,0.0734
38,gaussian,2,1,2,0.0665
39,gaussian,2,1,2,0.0593
40,gaussian,2,1,2,0.0635
41,gaussian,2,1,2,0.06
42,gaussian,2,1,2,0.0727
43,gaussian,2,1,2,0.0664
44,gaussian,2,1,2,0.077
45,gaussian,2,1,2,0.0786
46,gaussian,2,1,2,0.0698
47,gaussian,2,1,2,0.0723
48,gaussian,2,1,2,0.0758
49,gaussian,2,1,2,0.0705
50,gaussian,2,1,2,0.0735
51,gaussian,2,1,2,0.0678
52,gaussian,2,1,2,0.0691
53,gaussian,2,1,2,0.0742
54,gaussian,2,1,2,0.0778
55,gaussian,2,1,2,0.0757
56,gaussian,2,1,2,0.0846
57,gaussian,2,1,2,0.0775
58,gaussian,2,1,2,0.0733
59,gaussian,2,1,2,0.0821
60,gaussian,2,1,2,0.0829
61,gaussian,2,1,2,0.0793
62,gaussian,2,1,2,0.0789
63,gaussian,2,1,2,0.0782
64,gaussian,2,1,2,0.0811
65,gaussian,2,1,2,0.0891
66,gaussian,2,1,2,0.0808
67,gaussian,2,1,2,0.0772
68,gaussian,2,1,2,0.0815
69,gaussian,2,1,2,0.0837
70,gaussian,2,1,2,0.0909
71,gaussian,2,1,2,0.0866
72,gaussian,2,1,2,0.0817
73,gaussian,2,1,2,0.0826
74,gaussian,2,1,2,0.0796
75,gaussian,2,1,2,0.0851
76,gaussian,2,1,2,0.0801
77,gaussian,2,1,2,0.0832
78,gaussian,2,1,2,0.085
79,gaussian,2,1,2,0.0868
80,gaussian,2,1,2,0.0834
81,gaussian,2,1,2,0.0695
82,gaussian,2,1,2,0.0806
83,gaussian,2,1,2,0.0858
84,gaussian,2,1,2,0.0812
85,gaussian,2,1,2,0.075
86,gaussian,2,1,2,0.087
87,gaussian,2,1,2,0.08
88,gaussian,2,1,2,0.0764
89,gaussian,2,1,2,0.0824
90,gaussian,2,1,2,0.0794
91,gaussian,2,1,2,0.0796
92,gaussian,2,1,2,0.0798
93,gaussian,2,1,2,0.0834
94,gaussian,2,1,2,0.0814
95,gaussian,2,1,2,0.0837
96,gaussian,2,1,2,0.0886
97,gaussian,2,1,2,0.0788
98,gaussian,2,1,2,0.0822
99,gaussian,2,1,2,0.0772
100,gaussian,2,1,2,0.083
