round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,2,10,3,0.0104
2,signflip,2,10,3,0.0221
3,signflip,2,10,3,0.0535
4,signflip,2,10,3,0.0649
5,signflip,2,10,3,0.0945
6,signflip,2,10,3,0.0974
7,signflip,2,10,3,0.0987
8,signflip,2,10,3,0.1019
9,signflip,2,10,3,0.1073
10,signflip,2,10,3,0.1106
11,signflip,2,10,3,0.1176
12,signflip,2,10,3,0.127
13,signflip,2,10,3,0.1295
14,signflip,2,10,3,0.136
15,signflip,2,10,3,0.145
16,signflip,2,10,3,0.1521
17,signflip,2,10,3,0.155
18,signflip,2,10,3,0.1608
19,signflip,2,10,3,0.1663
20,signflip,2,10,3,0.1669
21,signflip,2,10,3,0.1749
22,signflip,2,10,3,0.1816
23,signflip,2,10,3,0.1769
24,signflip,2,10,3,0.1877
25,signflip,2,10,3,0.1883
26,signflip,2,10,3,0.1888
27,signflip,2,10,3,0.1889
28,signflip,2,10,3,0.1928
29,signflip,2,10,3,0.2024
30,signflip,2,10,3,0.2028
31,signflip,2,10,3,0.2017
32,signflip,2,10,3,0.2093
33,signflip,2,10,3,0.2109
34,signflip,2,10,3,0.2195
35,signflip,2,10,3,0.2213
36,signflip,2,10,3,0.2157
37,signflip,2,10,3,0.2184
38,signflip,2,10,3,0.2187
39,signflip,2,10,3,0.2216
40,signflip,2,10,3,0.2253
41,signflip,2,10,3,0.2307
42,signflip,2,10,3,0.2292
43,signflip,2,10,3,0.2309
44,signflip,2,10,3,0.2365
45,signflip,2,10,3,0.2362
46,signflip,2,10,3,0.2311
47,signflip,2,10,3,0.2332
48,signflip,2,10,3,0.2417
49,signflip,2,10,3,0.2426
50,signflip,2,10,3,0.2469
51,signflip,2,10,3,0.2459
52,signflip,2,10,3,0.2473
53,signflip,2,10,3,0.2507
54,signflip,2,10,3,0.254
55,signflip,2,10,3,0.2491
56,signflip,2,10,3,0.2519
57,signflip,2,10,3,0.2556
58,signflip,2,10,3,0.2523
59,signflip,2,10,3,0.2621
60,signflip,2,10,3,0.2611
61,signflip,2,10,3,0.2645
62,signflip,2,10,3,0.2622
63,signflip,2,10,3,0.266
64,signflip,2,10,3,0.2633
65,signflip,2,10,3,0.261
66,signflip,2,10,3,0.2664
67,signflip,2,10,3,0.2716
68,signflip,2,10,3,0.2737
69,signflip,2,10,3,0.2752
70,signflip,2,10,3,0.2729
71,signflip,2,10,3,0.2763
72,signflip,2,10,3,0.2702
73,signflip,2,10,3,0.2748
74,signflip,2,10,3,0.2773
75,signflip,2,10,3,0.2749
76,signflip,2,10,3,0.2785
77,signflip,2,10,3,0.2871
78,signflip,2,10,3,0.287
79,signflip,2,10,3,0.2826
80,signflip,2,10,3,0.2875
81,signflip,2,10,3,0.2892
82,signflip,2,10,3,0.2911
83,signflip,2,10,3,0.2916
84,signflip,2,10,3,0.299
85,signflip,2,10,3,0.2995
86,signflip,2,10,3,0.292
87,signflip,2,10,3,0.2954
88,signflip,2,10,3,0.3035
89,signflip,2,10,3,0.299
90,signflip,2,10,3,0.3006
91,signflip,2,10,3,0.3003
92,signflip,2,10,3,0.2938
93,signflip,2,10,3,0.3012
94,signflip,2,10,3,0.2984
95,signflip,2,10,3,0.3011
96,signflip,2,10,3,0.3034
97,signflip,2,10,3,0.3017
98,signflip,2,10,3,0.3
99,signflip,2,10,3,0.3044
100,signflip,2,10,3,0.3002
