round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_max,1,0.5,2,0.0105
2,min_max,1,0.5,2,0.0177
3,min_max,1,0.5,2,0.0418
4,min_max,1,0.5,2,0.0587
5,min_max,1,0.5,2,0.0772
6,min_max,1,0.5,2,0.0775
7,min_max,1,0.5,2,0.093
8,min_max,1,0.5,2,0.0994
9,min_max,1,0.5,2,0.1067
10,min_max,1,0.5,2,0.1143
11,min_max,1,0.5,2,0.1222
12,min_max,1,0.5,2,0.1227
13,min_max,1,0.5,2,0.1275
14,min_max,1,0.5,2,0.1425
15,min_max,1,0.5,2,0.1397
16,min_max,1,0.5,2,0.1485
17,min_max,1,0.5,2,0.1593
18,min_max,1,0.5,2,0.1546
19,min_max,1,0.5,2,0.1665
20,min_max,1,0.5,2,0.1756
21,min_max,1,0.5,2,0.1859
22,min_max,1,0.5,2,0.1804
23,min_max,1,0.5,2,0.182
24,min_max,1,0.5,2,0.1953
25,min_max,1,0.5,2,0.1944
26,min_max,1,0.5,2,0.1965
27,min_max,1,0.5,2,0.2027
28,min_max,1,0.5,2,0.2087
29,min_max,1,0.5,2,0.2139
30,min_max,1,0.5,2,0.2162
31,min_max,1,0.5,2,0.2204
32,min_max,1,0.5,2,0.2218
33,min_max,1,0.5,2,0.2272
34,min_max,1,0.5,2,0.2231
35,min_max,1,0.5,2,0.2237
36,min_max,1,0.5,2,0.225
37,min_max,1,0.5,2,0.23
38,min_max,1,0.5,2,0.2349
39,min_max,1,0.5,2,0.2339
40,min_max,1,0.5,2,0.2411
41,min_max,1,0.5,2,0.2405
42,min_max,1,0.5,2,0.2439
43,min_max,1,0.5,2,0.247
44,min_max,1,0.5,2,0.2485
45,min_max,1,0.5,2,0.2461
46,min_max,1,0.5,2,0.247
47,min_max,1,0.5,2,0.2549
48,min_max,1,0.5,2,0.2586
49,min_max,1,0.5,2,0.2589
50,min_max,1,0.5,2,0.2596
51,min_max,1,0.5,2,0.258
52,min_max,1,0.5,2,0.2621
53,min_max,1,0.5,2,0.2614
54,min_max,1,0.5,2,0.2651
55,min_max,1,0.5,2,0.2664
56,min_max,1,0.5,2,0.266
57,min_max,1,0.5,2,0.2712
58,min_max,1,0.5,2,0.2743
59,min_max,1,0.5,2,0.2751
60,min_max,1,0.5,2,0.2747
61,min_max,1,0.5,2,0.2808
62,min_max,1,0.5,2,0.2816
63,min_max,1,0.5,2,0.2803
64,min_max,1,0.5,2,0.2802
65,min_max,1,0.5,2,0.2854
66,min_max,1,0.5,2,0.2883
67,min_max,1,0.5,2,0.2855
68,min_max,1,0.5,2,0.2875
69,min_max,1,0.5,2,0.2887
70,min_max,1,0.5,2,0.2923
71,min_max,1,0.5,2,0.2907
72,min_max,1,0.5,2,0.2968
73,min_max,1,0.5,2,0.2952
74,min_max,1,0.5,2,0.2962
75,min_max,1,0.5,2,0.2954
76,min_max,1,0.5,2,0.2963
77,min_max,1,0.5,2,0.2978
78,min_max,1,0.5,2,0.301
79,min_max,1,0.5,2,0.3052
80,min_max,1,0.5,2,0.3055
81,min_max,1,0.5,2,0.3074
82,min_max,1,0.5,2,0.3082
83,min_max,1,0.5,2,0.3123
84,min_max,1,0.5,2,0.3127
85,min_max,1,0.5,2,0.3138
86,min_max,1,0.5,2,0.3145
87,min_max,1,0.5,2,0.3138
88,min_max,1,0.5,2,0.3135
89,min_max,1,0.5,2,0.3179
90,min_max,1,0.5,2,0.313
91,min_max,1,0.5,2,0.3184
92,min_max,1,0.5,2,0.3206
93,min_max,1,0.5,2,0.3228
94,min_max,1,0.5,2,0.3238
95,min_max,1,0.5,2,0.3244
96,min_max,1,0.5,2,0.3244
97,min_max,1,0.5,2,0.3197
98,min_max,1,0.5,2,0.3264
99,min_max,1,0.5,2,0.3253
100,min_max,1,0.5,2,0.3233
