round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,1.0,3,0.013
2,signflip,1,1.0,3,0.0174
3,signflip,1,1.0,3,0.0367
4,signflip,1,1.0,3,0.0623
5,signflip,1,1.0,3,0.082
6,signflip,1,1.0,3,0.0763
7,signflip,1,1.0,3,0.0803
8,signflip,1,1.0,3,0.0816
9,signflip,1,1.0,3,0.0952
10,signflip,1,1.0,3,0.106
11,signflip,1,1.0,3,0.1159
12,signflip,1,1.0,3,0.1257
13,signflip,1,1.0,3,0.1192
14,signflip,1,1.0,3,0.1283
15,signflip,1,1.0,3,0.134
16,signflip,1,1.0,3,0.1425
17,signflip,1,1.0,3,0.1406
18,signflip,1,1.0,3,0.149
19,signflip,1,1.0,3,0.1451
20,signflip,1,1.0,3,0.1475
21,signflip,1,1.0,3,0.1487
22,signflip,1,1.0,3,0.155
23,signflip,1,1.0,3,0.1644
24,signflip,1,1.0,3,0.1719
25,signflip,1,1.0,3,0.1712
26,signflip,1,1.0,3,0.1797
27,signflip,1,1.0,3,0.1834
28,signflip,1,1.0,3,0.1819
29,signflip,1,1.0,3,0.193
30,signflip,1,1.0,3,0.1933
31,signflip,1,1.0,3,0.2017
32,signflip,1,1.0,3,0.2017
33,signflip,1,1.0,3,0.2041
34,signflip,1,1.0,3,0.2041
35,signflip,1,1.0,3,0.1962
36,signflip,1,1.0,3,0.2042
37,signflip,1,1.0,3,0.2156
38,signflip,1,1.0,3,0.2108
39,signflip,1,1.0,3,0.2022
40,signflip,1,1.0,3,0.2089
41,signflip,1,1.0,3,0.2084
42,signflip,1,1.0,3,0.2104
43,signflip,1,1.0,3,0.2049
44,signflip,1,1.0,3,0.2092
45,signflip,1,1.0,3,0.2085
46,signflip,1,1.0,3,0.2157
47,signflip,1,1.0,3,0.2142
48,signflip,1,1.0,3,0.2124
49,signflip,1,1.0,3,0.2108
50,signflip,1,1.0,3,0.2217
51,signflip,1,1.0,3,0.2232
52,signflip,1,1.0,3,0.2257
53,signflip,1,1.0,3,0.222
54,signflip,1,1.0,3,0.2228
55,signflip,1,1.0,3,0.2282
56,signflip,1,1.0,3,0.2306
57,signflip,1,1.0,3,0.2331
58,signflip,1,1.0,3,0.2283
59,signflip,1,1.0,3,0.2288
60,signflip,1,1.0,3,0.2329
61,signflip,1,1.0,3,0.236
62,signflip,1,1.0,3,0.2329
63,signflip,1,1.0,3,0.2353
64,signflip,1,1.0,3,0.2332
65,signflip,1,1.0,3,0.2368
66,signflip,1,1.0,3,0.2434
67,signflip,1,1.0,3,0.2438
68,signflip,1,1.0,3,0.2386
69,signflip,1,1.0,3,0.2408
70,signflip,1,1.0,3,0.2435
71,signflip,1,1.0,3,0.2508
72,signflip,1,1.0,3,0.2499
73,signflip,1,1.0,3,0.2535
74,signflip,1,1.0,3,0.2507
75,signflip,1,1.0,3,0.247
76,signflip,1,1.0,3,0.2543
77,signflip,1,1.0,3,0.2527
78,signflip,1,1.0,3,0.2499
79,signflip,1,1.0,3,0.2591
80,signflip,1,1.0,3,0.2569
81,signflip,1,1.0,3,0.2629
82,signflip,1,1.0,3,0.2578
83,signflip,1,1.0,3,0.2627
84,signflip,1,1.0,3,0.2596
85,signflip,1,1.0,3,0.2678
86,signflip,1,1.0,3,0.2622
87,signflip,1,1.0,3,0.2621
88,signflip,1,1.0,3,0.2667
89,signflip,1,1.0,3,0.2649
90,signflip,1,1.0,3,0.2714
91,signflip,1,1.0,3,0.2688
92,signflip,1,1.0,3,0.2601
93,signflip,1,1.0,3,0.2619
94,signflip,1,1.0,3,0.2647
95,signflip,1,1.0,3,0.268
96,signflip,1,1.0,3,0.276
97,signflip,1,1.0,3,0.273
98,signflip,1,1.0,3,0.2682
99,signflip,1,1.0,3,0.2718
100,signflip,1,1.0,3,0.2698
