round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,10,2,0.0133
2,signflip,1,10,2,0.0207
3,signflip,1,10,2,0.0504
4,signflip,1,10,2,0.0683
5,signflip,1,10,2,0.081
6,signflip,1,10,2,0.0934
7,signflip,1,10,2,0.1001
8,signflip,1,10,2,0.1112
9,signflip,1,10,2,0.1201
10,signflip,1,10,2,0.1257
11,signflip,1,10,2,0.1364
12,signflip,1,10,2,0.1416
13,signflip,1,10,2,0.1469
14,signflip,1,10,2,0.1583
15,signflip,1,10,2,0.1619
16,signflip,1,10,2,0.1718
17,signflip,1,10,2,0.178
18,signflip,1,10,2,0.1834
19,signflip,1,10,2,0.1889
20,signflip,1,10,2,0.1911
21,signflip,1,10,2,0.1999
22,signflip,1,10,2,0.2002
23,signflip,1,10,2,0.205
24,signflip,1,10,2,0.2017
25,signflip,1,10,2,0.2128
26,signflip,1,10,2,0.2105
27,signflip,1,10,2,0.2217
28,signflip,1,10,2,0.2254
29,signflip,1,10,2,0.2222
30,signflip,1,10,2,0.2237
31,signflip,1,10,2,0.2312
32,signflip,1,10,2,0.2315
33,signflip,1,10,2,0.2393
34,signflip,1,10,2,0.2399
35,signflip,1,10,2,0.2409
36,signflip,1,10,2,0.246
37,signflip,1,10,2,0.2452
38,signflip,1,10,2,0.2515
39,signflip,1,10,2,0.2518
40,signflip,1,10,2,0.248
41,signflip,1,10,2,0.2605
42,signflip,1,10,2,0.2603
43,signflip,1,10,2,0.2649
44,signflip,1,10,2,0.2666
45,signflip,1,10,2,0.265
46,signflip,1,10,2,0.2647
47,signflip,1,10,2,0.2646
48,signflip,1,10,2,0.2637
49,signflip,1,10,2,0.2735
50,signflip,1,10,2,0.2749
51,signflip,1,10,2,0.2763
52,signflip,1,10,2,0.2777
53,signflip,1,10,2,0.2826
54,signflip,1,10,2,0.2857
55,signflip,1,10,2,0.2877
56,signflip,1,10,2,0.2907
57,signflip,1,10,2,0.2934
58,signflip,1,10,2,0.2929
59,signflip,1,10,2,0.2949
60,signflip,1,10,2,0.2995
61,signflip,1,10,2,0.2986
62,signflip,1,10,2,0.2987
63,signflip,1,10,2,0.2993
64,signflip,1,10,2,0.306
65,signflip,1,10,2,0.3029
66,signflip,1,10,2,0.3084
67,signflip,1,10,2,0.3133
68,signflip,1,10,2,0.3073
69,signflip,1,10,2,0.3136
70,signflip,1,10,2,0.3159
71,signflip,1,10,2,0.3167
72,signflip,1,10,2,0.3219
73,signflip,1,10,2,0.3198
74,signflip,1,10,2,0.3234
75,signflip,1,10,2,0.3321
76,signflip,1,10,2,0.3282
77,signflip,1,10,2,0.3335
78,signflip,1,10,2,0.3281
79,signflip,1,10,2,0.3338
80,signflip,1,10,2,0.3343
81,signflip,1,10,2,0.3373
82,signflip,1,10,2,0.3331
83,signflip,1,10,2,0.3372
84,signflip,1,10,2,0.3393
85,signflip,1,10,2,0.3422
86,signflip,1,10,2,0.3411
87,signflip,1,10,2,0.3486
88,signflip,1,10,2,0.3428
89,signflip,1,10,2,0.3457
90,signflip,1,10,2,0.3539
91,signflip,1,10,2,0.3453
92,signflip,1,10,2,0.3525
93,signflip,1,10,2,0.3497
94,signflip,1,10,2,0.3521
95,signflip,1,10,2,0.3588
96,signflip,1,10,2,0.3547
97,signflip,1,10,2,0.3581
98,signflip,1,10,2,0.3588
99,signflip,1,10,2,0.358
100,signflip,1,10,2,0.3497
