round,client,attack,seed,alpha,num_byzantine,raw_score,softmax_weight,update_norm
1,0,mod_gauss,1,0.5,1,0.3618587255477905,0.09776389598846436,0.7142667770385742
1,1,mod_gauss,1,0.5,1,0.37481409311294556,0.09903869777917862,0.7128218412399292
1,2,mod_gauss,1,0.5,1,0.4361569881439209,0.10530422627925873,0.7290700674057007
1,3,mod_gauss,1,0.5,1,0.31600022315979004,0.09338182955980301,0.7078238725662231
1,4,mod_gauss,1,0.5,1,0.3677716851234436,0.09834367781877518,0.6945441961288452
1,5,mod_gauss,1,0.5,1,0.3829686641693115,0.09984961897134781,0.7386861443519592
1,6,mod_gauss,1,0.5,1,0.46720975637435913,0.10862551629543304,0.7406467199325562
1,7,mod_gauss,1,0.5,1,0.41264617443084717,0.1028573140501976,0.7354753017425537
1,8,mod_gauss,1,0.5,1,0.3423472046852112,0.0958748534321785,0.684784471988678
1,9,mod_gauss,1,0.5,1,0.3740224838256836,0.09896033257246017,0.7193026542663574
2,0,mod_gauss,1,0.5,1,0.3221123218536377,0.09763526171445847,0.712544322013855
2,1,mod_gauss,1,0.5,1,0.3750067949295044,0.10293865203857422,0.7230397462844849
2,2,mod_gauss,1,0.5,1,0.38338279724121094,0.10380448400974274,0.7213422656059265
2,3,mod_gauss,1,0.5,1,0.28839802742004395,0.09439842402935028,0.7354064583778381
2,4,mod_gauss,1,0.5,1,0.3587557077407837,0.10127930343151093,0.7100031971931458
2,5,mod_gauss,1,0.5,1,0.33387577533721924,0.09879056364297867,0.7548974752426147
2,6,mod_gauss,1,0.5,1,0.38494038581848145,0.10396629571914673,0.7183032035827637
2,7,mod_gauss,1,0.5,1,0.3456655740737915,0.09996218234300613,0.7192220687866211
2,8,mod_gauss,1,0.5,1,0.3296312093734741,0.09837213903665543,0.724679708480835
2,9,mod_gauss,1,0.5,1,0.33450502157211304,0.09885275363922119,0.7354962825775146
3,0,mod_gauss,1,0.5,1,0.32230043411254883,0.09926390647888184,0.705259382724762
3,1,mod_gauss,1,0.5,1,0.3412315249443054,0.10116098821163177,0.707905113697052
3,2,mod_gauss,1,0.5,1,0.3615136742591858,0.1032336950302124,0.6869131922721863
3,3,mod_gauss,1,0.5,1,0.2976512908935547,0.0968470498919487,0.7064551711082458
3,4,mod_gauss,1,0.5,1,0.3378559947013855,0.10082008689641953,0.6964497566223145
3,5,mod_gauss,1,0.5,1,0.351144015789032,0.1021687313914299,0.7346392273902893
3,6,mod_gauss,1,0.5,1,0.3312970995903015,0.10016098618507385,0.6975195407867432
3,7,mod_gauss,1,0.5,1,0.32447969913482666,0.09948046505451202,0.7045220136642456
3,8,mod_gauss,1,0.5,1,0.3059547543525696,0.0976545661687851,0.6944909691810608
3,9,mod_gauss,1,0.5,1,0.32175254821777344,0.09920953959226608,0.7090355157852173
4,0,mod_gauss,1,0.5,1,0.305120587348938,0.09935803711414337,0.7111756801605225
4,1,mod_gauss,1,0.5,1,0.2931053638458252,0.09817136824131012,0.6892227530479431
4,2,mod_gauss,1,0.5,1,0.3527534604072571,0.10420527309179306,0.6860131621360779
4,3,mod_gauss,1,0.5,1,0.251481294631958,0.09416895359754562,0.7017036080360413
4,4,mod_gauss,1,0.5,1,0.303036630153656,0.09915119409561157,0.6690839529037476
4,5,mod_gauss,1,0.5,1,0.3417215347290039,0.10306200385093689,0.7181877493858337
4,6,mod_gauss,1,0.5,1,0.35005009174346924,0.10392394661903381,0.6861402988433838
4,7,mod_gauss,1,0.5,1,0.3128809928894043,0.10013209283351898,0.6845934987068176
4,8,mod_gauss,1,0.5,1,0.2907024025917053,0.097935751080513,0.6772682070732117
4,9,mod_gauss,1,0.5,1,0.3104743957519531,0.09989140927791595,0.7040261030197144
5,0,mod_gauss,1,0.5,1,0.3125615119934082,0.10103141516447067,0.6817815899848938
5,1,mod_gauss,1,0.5,1,0.3316537141799927,0.10297886282205582,0.6852898597717285
5,2,mod_gauss,1,0.5,1,0.29826509952545166,0.09959730505943298,0.6707831025123596
5,3,mod_gauss,1,0.5,1,0.2758856415748596,0.09739313274621964,0.7067093253135681
5,4,mod_gauss,1,0.5,1,0.3101244568824768,0.10078549385070801,0.6625140905380249
5,5,mod_gauss,1,0.5,1,0.31271153688430786,0.10104657709598541,0.7047942876815796
5,6,mod_gauss,1,0.5,1,0.30027174949645996,0.09979736804962158,0.6598403453826904
5,7,mod_gauss,1,0.5,1,0.2941315174102783,0.09918646514415741,0.6676762700080872
5,8,mod_gauss,1,0.5,1,0.3071598410606384,0.10048715025186539,0.6615063548088074
5,9,mod_gauss,1,0.5,1,0.2789929509162903,0.0976962298154831,0.6767343878746033
