round,attack,seed,alpha,num_byzantine,test_accuracy
1,minmax,1,0.5,2,0.0105
2,minmax,1,0.5,2,0.0177
3,minmax,1,0.5,2,0.0422
4,minmax,1,0.5,2,0.0508
5,minmax,1,0.5,2,0.0756
6,minmax,1,0.5,2,0.0854
7,minmax,1,0.5,2,0.0969
8,minmax,1,0.5,2,0.1074
9,minmax,1,0.5,2,0.1327
10,minmax,1,0.5,2,0.1351
11,minmax,1,0.5,2,0.1452
12,minmax,1,0.5,2,0.1613
13,minmax,1,0.5,2,0.1689
14,minmax,1,0.5,2,0.1798
15,minmax,1,0.5,2,0.1776
16,minmax,1,0.5,2,0.1948
17,minmax,1,0.5,2,0.2019
18,minmax,1,0.5,2,0.2072
19,minmax,1,0.5,2,0.2101
20,minmax,1,0.5,2,0.218
21,minmax,1,0.5,2,0.2187
22,minmax,1,0.5,2,0.2198
23,minmax,1,0.5,2,0.2296
24,minmax,1,0.5,2,0.2412
25,minmax,1,0.5,2,0.2406
26,minmax,1,0.5,2,0.2454
27,minmax,1,0.5,2,0.2541
28,minmax,1,0.5,2,0.2541
29,minmax,1,0.5,2,0.254
30,minmax,1,0.5,2,0.2573
31,minmax,1,0.5,2,0.2645
32,minmax,1,0.5,2,0.268
33,minmax,1,0.5,2,0.2681
34,minmax,1,0.5,2,0.2685
35,minmax,1,0.5,2,0.2689
36,minmax,1,0.5,2,0.2738
37,minmax,1,0.5,2,0.2854
38,minmax,1,0.5,2,0.2833
39,minmax,1,0.5,2,0.2916
40,minmax,1,0.5,2,0.2936
41,minmax,1,0.5,2,0.2961
42,minmax,1,0.5,2,0.2952
43,minmax,1,0.5,2,0.303
44,minmax,1,0.5,2,0.3056
45,minmax,1,0.5,2,0.3036
46,minmax,1,0.5,2,0.3098
47,minmax,1,0.5,2,0.3136
48,minmax,1,0.5,2,0.3126
49,minmax,1,0.5,2,0.3139
50,minmax,1,0.5,2,0.3139
51,minmax,1,0.5,2,0.313
52,minmax,1,0.5,2,0.3216
53,minmax,1,0.5,2,0.3199
54,minmax,1,0.5,2,0.3204
55,minmax,1,0.5,2,0.3288
56,minmax,1,0.5,2,0.3262
57,minmax,1,0.5,2,0.3344
58,minmax,1,0.5,2,0.3338
59,minmax,1,0.5,2,0.3381
60,minmax,1,0.5,2,0.3353
61,minmax,1,0.5,2,0.3374
62,minmax,1,0.5,2,0.3423
63,minmax,1,0.5,2,0.3433
64,minmax,1,0.5,2,0.3493
65,minmax,1,0.5,2,0.3439
66,minmax,1,0.5,2,0.3449
67,minmax,1,0.5,2,0.3471
68,minmax,1,0.5,2,0.3478
69,minmax,1,0.5,2,0.3575
70,minmax,1,0.5,2,0.3654
71,minmax,1,0.5,2,0.3529
72,minmax,1,0.5,2,0.3586
73,minmax,1,0.5,2,0.36
74,minmax,1,0.5,2,0.362
75,minmax,1,0.5,2,0.3574
76,minmax,1,0.5,2,0.3635
77,minmax,1,0.5,2,0.3631
78,minmax,1,0.5,2,0.3658
79,minmax,1,0.5,2,0.3704
80,minmax,1,0.5,2,0.3699
81,minmax,1,0.5,2,0.3703
82,minmax,1,0.5,2,0.3733
83,minmax,1,0.5,2,0.3732
84,minmax,1,0.5,2,0.3748
85,minmax,1,0.5,2,0.377
86,minmax,1,0.5,2,0.3781
87,minmax,1,0.5,2,0.3841
88,minmax,1,0.5,2,0.3841
89,minmax,1,0.5,2,0.3876
90,minmax,1,0.5,2,0.3826
91,minmax,1,0.5,2,0.3863
92,minmax,1,0.5,2,0.3866
93,minmax,1,0.5,2,0.3843
94,minmax,1,0.5,2,0.3809
95,minmax,1,0.5,2,0.39
96,minmax,1,0.5,2,0.3904
97,minmax,1,0.5,2,0.3841
98,minmax,1,0.5,2,0.3887
99,minmax,1,0.5,2,0.3909
100,minmax,1,0.5,2,0.3934
