round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,1,0.5,3,0.01
2,signflip,1,0.5,3,0.0179
3,signflip,1,0.5,3,0.038
4,signflip,1,0.5,3,0.0606
5,signflip,1,0.5,3,0.0806
6,signflip,1,0.5,3,0.0651
7,signflip,1,0.5,3,0.071
8,signflip,1,0.5,3,0.0747
9,signflip,1,0.5,3,0.0812
10,signflip,1,0.5,3,0.0755
11,signflip,1,0.5,3,0.0793
12,signflip,1,0.5,3,0.0936
13,signflip,1,0.5,3,0.0959
14,signflip,1,0.5,3,0.1027
15,signflip,1,0.5,3,0.1042
16,signflip,1,0.5,3,0.1142
17,signflip,1,0.5,3,0.1181
18,signflip,1,0.5,3,0.1151
19,signflip,1,0.5,3,0.1189
20,signflip,1,0.5,3,0.1183
21,signflip,1,0.5,3,0.1261
22,signflip,1,0.5,3,0.1289
23,signflip,1,0.5,3,0.1372
24,signflip,1,0.5,3,0.1408
25,signflip,1,0.5,3,0.1518
26,signflip,1,0.5,3,0.1442
27,signflip,1,0.5,3,0.1459
28,signflip,1,0.5,3,0.1476
29,signflip,1,0.5,3,0.1451
30,signflip,1,0.5,3,0.1545
31,signflip,1,0.5,3,0.1569
32,signflip,1,0.5,3,0.1598
33,signflip,1,0.5,3,0.1574
34,signflip,1,0.5,3,0.1721
35,signflip,1,0.5,3,0.1633
36,signflip,1,0.5,3,0.1555
37,signflip,1,0.5,3,0.1556
38,signflip,1,0.5,3,0.1662
39,signflip,1,0.5,3,0.1746
40,signflip,1,0.5,3,0.1772
41,signflip,1,0.5,3,0.1747
42,signflip,1,0.5,3,0.1781
43,signflip,1,0.5,3,0.1739
44,signflip,1,0.5,3,0.1778
45,signflip,1,0.5,3,0.1695
46,signflip,1,0.5,3,0.1742
47,signflip,1,0.5,3,0.1783
48,signflip,1,0.5,3,0.185
49,signflip,1,0.5,3,0.1914
50,signflip,1,0.5,3,0.1888
51,signflip,1,0.5,3,0.1913
52,signflip,1,0.5,3,0.1944
53,signflip,1,0.5,3,0.1905
54,signflip,1,0.5,3,0.1852
55,signflip,1,0.5,3,0.1811
56,signflip,1,0.5,3,0.18
57,signflip,1,0.5,3,0.1805
58,signflip,1,0.5,3,0.1877
59,signflip,1,0.5,3,0.1891
60,signflip,1,0.5,3,0.1832
61,signflip,1,0.5,3,0.191
62,signflip,1,0.5,3,0.2057
63,signflip,1,0.5,3,0.2028
64,signflip,1,0.5,3,0.1983
65,signflip,1,0.5,3,0.1978
66,signflip,1,0.5,3,0.2036
67,signflip,1,0.5,3,0.2059
68,signflip,1,0.5,3,0.2128
69,signflip,1,0.5,3,0.2135
70,signflip,1,0.5,3,0.2118
71,signflip,1,0.5,3,0.206
72,signflip,1,0.5,3,0.2035
73,signflip,1,0.5,3,0.1969
74,signflip,1,0.5,3,0.1969
75,signflip,1,0.5,3,0.2127
76,signflip,1,0.5,3,0.1946
77,signflip,1,0.5,3,0.1966
78,signflip,1,0.5,3,0.2102
79,signflip,1,0.5,3,0.2077
80,signflip,1,0.5,3,0.206
81,signflip,1,0.5,3,0.2036
82,signflip,1,0.5,3,0.1852
83,signflip,1,0.5,3,0.1972
84,signflip,1,0.5,3,0.2096
85,signflip,1,0.5,3,0.2147
86,signflip,1,0.5,3,0.2136
87,signflip,1,0.5,3,0.2248
88,signflip,1,0.5,3,0.2053
89,signflip,1,0.5,3,0.1961
90,signflip,1,0.5,3,0.2076
91,signflip,1,0.5,3,0.2092
92,signflip,1,0.5,3,0.2066
93,signflip,1,0.5,3,0.2122
94,signflip,1,0.5,3,0.2176
95,signflip,1,0.5,3,0.2291
96,signflip,1,0.5,3,0.2104
97,signflip,1,0.5,3,0.23
98,signflip,1,0.5,3,0.2097
99,signflip,1,0.5,3,0.2151
100,signflip,1,0.5,3,0.1938
