round,attack,seed,alpha,num_byzantine,test_accuracy
1,signflip,2,0.1,2,0.0124
2,signflip,2,0.1,2,0.0199
3,signflip,2,0.1,2,0.0357
4,signflip,2,0.1,2,0.0528
5,signflip,2,0.1,2,0.061
6,signflip,2,0.1,2,0.0682
7,signflip,2,0.1,2,0.074
8,signflip,2,0.1,2,0.0803
9,signflip,2,0.1,2,0.0878
10,signflip,2,0.1,2,0.0889
11,signflip,2,0.1,2,0.0929
12,signflip,2,0.1,2,0.1012
13,signflip,2,0.1,2,0.1058
14,signflip,2,0.1,2,0.1129
15,signflip,2,0.1,2,0.1212
16,signflip,2,0.1,2,0.1223
17,signflip,2,0.1,2,0.1237
18,signflip,2,0.1,2,0.1327
19,signflip,2,0.1,2,0.129
20,signflip,2,0.1,2,0.1341
21,signflip,2,0.1,2,0.1365
22,signflip,2,0.1,2,0.1322
23,signflip,2,0.1,2,0.1439
24,signflip,2,0.1,2,0.1366
25,signflip,2,0.1,2,0.1382
26,signflip,2,0.1,2,0.145
27,signflip,2,0.1,2,0.1379
28,signflip,2,0.1,2,0.1422
29,signflip,2,0.1,2,0.1359
30,signflip,2,0.1,2,0.1623
31,signflip,2,0.1,2,0.1338
32,signflip,2,0.1,2,0.1501
33,signflip,2,0.1,2,0.1416
34,signflip,2,0.1,2,0.1364
35,signflip,2,0.1,2,0.1366
36,signflip,2,0.1,2,0.1288
37,signflip,2,0.1,2,0.1635
38,signflip,2,0.1,2,0.1521
39,signflip,2,0.1,2,0.1502
40,signflip,2,0.1,2,0.1398
41,signflip,2,0.1,2,0.1595
42,signflip,2,0.1,2,0.1604
43,signflip,2,0.1,2,0.1593
44,signflip,2,0.1,2,0.1719
45,signflip,2,0.1,2,0.158
46,signflip,2,0.1,2,0.1636
47,signflip,2,0.1,2,0.1362
48,signflip,2,0.1,2,0.1759
49,signflip,2,0.1,2,0.1414
50,signflip,2,0.1,2,0.1407
51,signflip,2,0.1,2,0.1475
52,signflip,2,0.1,2,0.1487
53,signflip,2,0.1,2,0.1733
54,signflip,2,0.1,2,0.1242
55,signflip,2,0.1,2,0.1442
56,signflip,2,0.1,2,0.1346
57,signflip,2,0.1,2,0.146
58,signflip,2,0.1,2,0.1665
59,signflip,2,0.1,2,0.1304
60,signflip,2,0.1,2,0.1279
61,signflip,2,0.1,2,0.1525
62,signflip,2,0.1,2,0.1113
63,signflip,2,0.1,2,0.1581
64,signflip,2,0.1,2,0.1249
65,signflip,2,0.1,2,0.1624
66,signflip,2,0.1,2,0.1536
67,signflip,2,0.1,2,0.1554
68,signflip,2,0.1,2,0.1777
69,signflip,2,0.1,2,0.1535
70,signflip,2,0.1,2,0.1529
71,signflip,2,0.1,2,0.145
72,signflip,2,0.1,2,0.112
73,signflip,2,0.1,2,0.1313
74,signflip,2,0.1,2,0.1516
75,signflip,2,0.1,2,0.1144
76,signflip,2,0.1,2,0.1072
77,signflip,2,0.1,2,0.1179
78,signflip,2,0.1,2,0.1169
79,signflip,2,0.1,2,0.0926
80,signflip,2,0.1,2,0.0767
81,signflip,2,0.1,2,0.1179
82,signflip,2,0.1,2,0.0917
83,signflip,2,0.1,2,0.1182
84,signflip,2,0.1,2,0.1361
85,signflip,2,0.1,2,0.129
86,signflip,2,0.1,2,0.1135
87,signflip,2,0.1,2,0.0975
88,signflip,2,0.1,2,0.1075
89,signflip,2,0.1,2,0.1062
90,signflip,2,0.1,2,0.1209
91,signflip,2,0.1,2,0.0753
92,signflip,2,0.1,2,0.1209
93,signflip,2,0.1,2,0.0863
94,signflip,2,0.1,2,0.1284
95,signflip,2,0.1,2,0.1047
96,signflip,2,0.1,2,0.095
97,signflip,2,0.1,2,0.0914
98,signflip,2,0.1,2,0.1054
99,signflip,2,0.1,2,0.099
100,signflip,2,0.1,2,0.0908
