round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_sum,1,0.5,1,0.0105
2,min_sum,1,0.5,1,0.0182
3,min_sum,1,0.5,1,0.0408
4,min_sum,1,0.5,1,0.0538
5,min_sum,1,0.5,1,0.0749
6,min_sum,1,0.5,1,0.0839
7,min_sum,1,0.5,1,0.0929
8,min_sum,1,0.5,1,0.112
9,min_sum,1,0.5,1,0.126
10,min_sum,1,0.5,1,0.1335
11,min_sum,1,0.5,1,0.1422
12,min_sum,1,0.5,1,0.1577
13,min_sum,1,0.5,1,0.1687
14,min_sum,1,0.5,1,0.1773
15,min_sum,1,0.5,1,0.1715
16,min_sum,1,0.5,1,0.187
17,min_sum,1,0.5,1,0.1878
18,min_sum,1,0.5,1,0.1954
19,min_sum,1,0.5,1,0.1966
20,min_sum,1,0.5,1,0.2107
21,min_sum,1,0.5,1,0.2075
22,min_sum,1,0.5,1,0.2115
23,min_sum,1,0.5,1,0.2208
24,min_sum,1,0.5,1,0.2309
25,min_sum,1,0.5,1,0.229
26,min_sum,1,0.5,1,0.2396
27,min_sum,1,0.5,1,0.2402
28,min_sum,1,0.5,1,0.2465
29,min_sum,1,0.5,1,0.2479
30,min_sum,1,0.5,1,0.2552
31,min_sum,1,0.5,1,0.2598
32,min_sum,1,0.5,1,0.2636
33,min_sum,1,0.5,1,0.2633
34,min_sum,1,0.5,1,0.2629
35,min_sum,1,0.5,1,0.2634
36,min_sum,1,0.5,1,0.2712
37,min_sum,1,0.5,1,0.2736
38,min_sum,1,0.5,1,0.2778
39,min_sum,1,0.5,1,0.2783
40,min_sum,1,0.5,1,0.2822
41,min_sum,1,0.5,1,0.284
42,min_sum,1,0.5,1,0.2829
43,min_sum,1,0.5,1,0.2864
44,min_sum,1,0.5,1,0.2938
45,min_sum,1,0.5,1,0.2901
46,min_sum,1,0.5,1,0.2974
47,min_sum,1,0.5,1,0.3035
48,min_sum,1,0.5,1,0.2991
49,min_sum,1,0.5,1,0.3017
50,min_sum,1,0.5,1,0.3003
51,min_sum,1,0.5,1,0.3037
52,min_sum,1,0.5,1,0.3083
53,min_sum,1,0.5,1,0.3124
54,min_sum,1,0.5,1,0.3132
55,min_sum,1,0.5,1,0.3154
56,min_sum,1,0.5,1,0.3216
57,min_sum,1,0.5,1,0.3197
58,min_sum,1,0.5,1,0.3246
59,min_sum,1,0.5,1,0.3196
60,min_sum,1,0.5,1,0.3236
61,min_sum,1,0.5,1,0.3251
62,min_sum,1,0.5,1,0.329
63,min_sum,1,0.5,1,0.3306
64,min_sum,1,0.5,1,0.3349
65,min_sum,1,0.5,1,0.3356
66,min_sum,1,0.5,1,0.3389
67,min_sum,1,0.5,1,0.3388
68,min_sum,1,0.5,1,0.3387
69,min_sum,1,0.5,1,0.34
70,min_sum,1,0.5,1,0.3446
71,min_sum,1,0.5,1,0.3425
72,min_sum,1,0.5,1,0.3426
73,min_sum,1,0.5,1,0.3441
74,min_sum,1,0.5,1,0.3456
75,min_sum,1,0.5,1,0.3458
76,min_sum,1,0.5,1,0.3519
77,min_sum,1,0.5,1,0.3509
78,min_sum,1,0.5,1,0.356
79,min_sum,1,0.5,1,0.3607
80,min_sum,1,0.5,1,0.3537
81,min_sum,1,0.5,1,0.3559
82,min_sum,1,0.5,1,0.3591
83,min_sum,1,0.5,1,0.3579
84,min_sum,1,0.5,1,0.3618
85,min_sum,1,0.5,1,0.3581
86,min_sum,1,0.5,1,0.3615
87,min_sum,1,0.5,1,0.362
88,min_sum,1,0.5,1,0.3672
89,min_sum,1,0.5,1,0.3716
90,min_sum,1,0.5,1,0.3685
91,min_sum,1,0.5,1,0.3724
92,min_sum,1,0.5,1,0.373
93,min_sum,1,0.5,1,0.3752
94,min_sum,1,0.5,1,0.3759
95,min_sum,1,0.5,1,0.3768
96,min_sum,1,0.5,1,0.3742
97,min_sum,1,0.5,1,0.3712
98,min_sum,1,0.5,1,0.3724
99,min_sum,1,0.5,1,0.3738
100,min_sum,1,0.5,1,0.3812
