round,client,attack,seed,alpha,num_byzantine,train_accuracy
1,0,min_sum,1,0.5,1,0.10059931506849315
1,1,min_sum,1,0.5,1,0.10349264705882352
1,2,min_sum,1,0.5,1,0.09635416666666667
1,3,min_sum,1,0.5,1,0.10357142857142858
1,4,min_sum,1,0.5,1,0.07981418918918919
1,5,min_sum,1,0.5,1,0.08453947368421053
1,6,min_sum,1,0.5,1,0.10431338028169014
1,7,min_sum,1,0.5,1,0.09136284722222222
1,8,min_sum,1,0.5,1,0.07954545454545454
1,9,min_sum,1,0.5,1,0.08902616279069768
2,0,min_sum,1,0.5,1,0.13356164383561644
2,1,min_sum,1,0.5,1,0.17113970588235294
2,2,min_sum,1,0.5,1,0.13113839285714285
2,3,min_sum,1,0.5,1,0.16339285714285715
2,4,min_sum,1,0.5,1,0.10029560810810811
2,5,min_sum,1,0.5,1,0.09111842105263158
2,6,min_sum,1,0.5,1,0.1192781690140845
2,7,min_sum,1,0.5,1,0.1388888888888889
2,8,min_sum,1,0.5,1,0.10203598484848485
2,9,min_sum,1,0.5,1,0.11773255813953488
3,0,min_sum,1,0.5,1,0.13013698630136986
3,1,min_sum,1,0.5,1,0.15349264705882354
3,2,min_sum,1,0.5,1,0.1480654761904762
3,3,min_sum,1,0.5,1,0.153125
3,4,min_sum,1,0.5,1,0.12922297297297297
3,5,min_sum,1,0.5,1,0.12960526315789472
3,6,min_sum,1,0.5,1,0.15492957746478872
3,7,min_sum,1,0.5,1,0.13411458333333334
3,8,min_sum,1,0.5,1,0.1240530303030303
3,9,min_sum,1,0.5,1,0.11900436046511628
4,0,min_sum,1,0.5,1,0.15924657534246575
4,1,min_sum,1,0.5,1,0.17371323529411764
4,2,min_sum,1,0.5,1,0.16257440476190477
4,3,min_sum,1,0.5,1,0.15825892857142856
4,4,min_sum,1,0.5,1,0.1167652027027027
4,5,min_sum,1,0.5,1,0.11381578947368422
4,6,min_sum,1,0.5,1,0.16725352112676056
4,7,min_sum,1,0.5,1,0.15234375
4,8,min_sum,1,0.5,1,0.11979166666666667
4,9,min_sum,1,0.5,1,0.12227470930232558
5,0,min_sum,1,0.5,1,0.16716609589041095
5,1,min_sum,1,0.5,1,0.17573529411764705
5,2,min_sum,1,0.5,1,0.15680803571428573
5,3,min_sum,1,0.5,1,0.2002232142857143
5,4,min_sum,1,0.5,1,0.13619087837837837
5,5,min_sum,1,0.5,1,0.13815789473684212
5,6,min_sum,1,0.5,1,0.18221830985915494
5,7,min_sum,1,0.5,1,0.16341145833333334
5,8,min_sum,1,0.5,1,0.1337594696969697
5,9,min_sum,1,0.5,1,0.14752906976744187
6,0,min_sum,1,0.5,1,0.06934931506849315
6,1,min_sum,1,0.5,1,0.2
6,2,min_sum,1,0.5,1,0.16815476190476192
6,3,min_sum,1,0.5,1,0.2046875
6,4,min_sum,1,0.5,1,0.1554054054054054
6,5,min_sum,1,0.5,1,0.15394736842105264
6,6,min_sum,1,0.5,1,0.18727992957746478
6,7,min_sum,1,0.5,1,0.1857638888888889
6,8,min_sum,1,0.5,1,0.15482954545454544
6,9,min_sum,1,0.5,1,0.15915697674418605
7,0,min_sum,1,0.5,1,0.04858732876712329
7,1,min_sum,1,0.5,1,0.19209558823529413
7,2,min_sum,1,0.5,1,0.19196428571428573
7,3,min_sum,1,0.5,1,0.2017857142857143
7,4,min_sum,1,0.5,1,0.16005067567567569
7,5,min_sum,1,0.5,1,0.14424342105263158
7,6,min_sum,1,0.5,1,0.18111795774647887
7,7,min_sum,1,0.5,1,0.19986979166666666
7,8,min_sum,1,0.5,1,0.14630681818181818
7,9,min_sum,1,0.5,1,0.17242005813953487
8,0,min_sum,1,0.5,1,0.03296232876712329
8,1,min_sum,1,0.5,1,0.1917279411764706
8,2,min_sum,1,0.5,1,0.20089285714285715
8,3,min_sum,1,0.5,1,0.22209821428571427
8,4,min_sum,1,0.5,1,0.1554054054054054
8,5,min_sum,1,0.5,1,0.15904605263157895
8,6,min_sum,1,0.5,1,0.21434859154929578
8,7,min_sum,1,0.5,1,0.1820746527777778
8,8,min_sum,1,0.5,1,0.16832386363636365
8,9,min_sum,1,0.5,1,0.18132267441860464
9,0,min_sum,1,0.5,1,0.05843321917808219
9,1,min_sum,1,0.5,1,0.21378676470588234
9,2,min_sum,1,0.5,1,0.19215029761904762
9,3,min_sum,1,0.5,1,0.23705357142857142
9,4,min_sum,1,0.5,1,0.1632179054054054
9,5,min_sum,1,0.5,1,0.17220394736842104
9,6,min_sum,1,0.5,1,0.22799295774647887
9,7,min_sum,1,0.5,1,0.17317708333333334
9,8,min_sum,1,0.5,1,0.16358901515151514
9,9,min_sum,1,0.5,1,0.19058866279069767
10,0,min_sum,1,0.5,1,0.04516267123287671
10,1,min_sum,1,0.5,1,0.2161764705882353
10,2,min_sum,1,0.5,1,0.19735863095238096
10,3,min_sum,1,0.5,1,0.19799107142857142
10,4,min_sum,1,0.5,1,0.16870777027027026
10,5,min_sum,1,0.5,1,0.16546052631578947
10,6,min_sum,1,0.5,1,0.23305457746478872
10,7,min_sum,1,0.5,1,0.220703125
10,8,min_sum,1,0.5,1,0.17945075757575757
10,9,min_sum,1,0.5,1,0.19113372093023256
11,0,min_sum,1,0.5,1,0.047517123287671235
11,1,min_sum,1,0.5,1,0.21084558823529412
11,2,min_sum,1,0.5,1,0.2074032738095238
11,3,min_sum,1,0.5,1,0.2294642857142857
11,4,min_sum,1,0.5,1,0.17124155405405406
11,5,min_sum,1,0.5,1,0.1667763157894737
11,6,min_sum,1,0.5,1,0.23173415492957747
11,7,min_sum,1,0.5,1,0.21158854166666666
11,8,min_sum,1,0.5,1,0.17045454545454544
11,9,min_sum,1,0.5,1,0.1945857558139535
12,0,min_sum,1,0.5,1,0.07898116438356165
12,1,min_sum,1,0.5,1,0.246875
12,2,min_sum,1,0.5,1,0.24348958333333334
12,3,min_sum,1,0.5,1,0.24732142857142858
12,4,min_sum,1,0.5,1,0.17440878378378377
12,5,min_sum,1,0.5,1,0.18289473684210528
12,6,min_sum,1,0.5,1,0.23151408450704225
12,7,min_sum,1,0.5,1,0.23741319444444445
12,8,min_sum,1,0.5,1,0.19152462121212122
12,9,min_sum,1,0.5,1,0.19749273255813954
13,0,min_sum,1,0.5,1,0.07277397260273973
13,1,min_sum,1,0.5,1,0.22904411764705881
13,2,min_sum,1,0.5,1,0.23195684523809523
13,3,min_sum,1,0.5,1,0.2575892857142857
13,4,min_sum,1,0.5,1,0.18032094594594594
13,5,min_sum,1,0.5,1,0.18585526315789475
13,6,min_sum,1,0.5,1,0.2266725352112676
13,7,min_sum,1,0.5,1,0.232421875
13,8,min_sum,1,0.5,1,0.1690340909090909
13,9,min_sum,1,0.5,1,0.20675872093023256
14,0,min_sum,1,0.5,1,0.0740582191780822
14,1,min_sum,1,0.5,1,0.21875
14,2,min_sum,1,0.5,1,0.2074032738095238
14,3,min_sum,1,0.5,1,0.26808035714285716
14,4,min_sum,1,0.5,1,0.21326013513513514
14,5,min_sum,1,0.5,1,0.1924342105263158
14,6,min_sum,1,0.5,1,0.25704225352112675
14,7,min_sum,1,0.5,1,0.22938368055555555
14,8,min_sum,1,0.5,1,0.18205492424242425
14,9,min_sum,1,0.5,1,0.21566133720930233
15,0,min_sum,1,0.5,1,0.06870719178082192
15,1,min_sum,1,0.5,1,0.2386029411764706
15,2,min_sum,1,0.5,1,0.22488839285714285
15,3,min_sum,1,0.5,1,0.26607142857142857
15,4,min_sum,1,0.5,1,0.2092483108108108
15,5,min_sum,1,0.5,1,0.21726973684210527
15,6,min_sum,1,0.5,1,0.23415492957746478
15,7,min_sum,1,0.5,1,0.23111979166666666
15,8,min_sum,1,0.5,1,0.21922348484848486
15,9,min_sum,1,0.5,1,0.20930232558139536
16,0,min_sum,1,0.5,1,0.0798373287671233
16,1,min_sum,1,0.5,1,0.26580882352941176
16,2,min_sum,1,0.5,1,0.24925595238095238
16,3,min_sum,1,0.5,1,0.23705357142857142
16,4,min_sum,1,0.5,1,0.1970016891891892
16,5,min_sum,1,0.5,1,0.23453947368421052
16,6,min_sum,1,0.5,1,0.2676056338028169
16,7,min_sum,1,0.5,1,0.24522569444444445
16,8,min_sum,1,0.5,1,0.20572916666666666
16,9,min_sum,1,0.5,1,0.2136627906976744
17,0,min_sum,1,0.5,1,0.10038527397260275
17,1,min_sum,1,0.5,1,0.24191176470588235
17,2,min_sum,1,0.5,1,0.2222842261904762
17,3,min_sum,1,0.5,1,0.2872767857142857
17,4,min_sum,1,0.5,1,0.22086148648648649
17,5,min_sum,1,0.5,1,0.2180921052631579
17,6,min_sum,1,0.5,1,0.261443661971831
17,7,min_sum,1,0.5,1,0.2300347222222222
17,8,min_sum,1,0.5,1,0.22537878787878787
17,9,min_sum,1,0.5,1,0.24273255813953487
18,0,min_sum,1,0.5,1,0.06720890410958905
18,1,min_sum,1,0.5,1,0.2665441176470588
18,2,min_sum,1,0.5,1,0.24720982142857142
18,3,min_sum,1,0.5,1,0.24129464285714286
18,4,min_sum,1,0.5,1,0.19594594594594594
18,5,min_sum,1,0.5,1,0.22220394736842106
18,6,min_sum,1,0.5,1,0.2695862676056338
18,7,min_sum,1,0.5,1,0.2808159722222222
18,8,min_sum,1,0.5,1,0.21519886363636365
18,9,min_sum,1,0.5,1,0.23746366279069767
19,0,min_sum,1,0.5,1,0.09631849315068493
19,1,min_sum,1,0.5,1,0.2772058823529412
19,2,min_sum,1,0.5,1,0.2702752976190476
19,3,min_sum,1,0.5,1,0.30758928571428573
19,4,min_sum,1,0.5,1,0.22761824324324326
19,5,min_sum,1,0.5,1,0.2192434210526316
19,6,min_sum,1,0.5,1,0.2830105633802817
19,7,min_sum,1,0.5,1,0.2400173611111111
19,8,min_sum,1,0.5,1,0.24195075757575757
19,9,min_sum,1,0.5,1,0.23909883720930233
20,0,min_sum,1,0.5,1,0.11750856164383562
20,1,min_sum,1,0.5,1,0.2875
20,2,min_sum,1,0.5,1,0.27436755952380953
20,3,min_sum,1,0.5,1,0.27120535714285715
20,4,min_sum,1,0.5,1,0.23057432432432431
20,5,min_sum,1,0.5,1,0.21578947368421053
20,6,min_sum,1,0.5,1,0.2722271126760563
20,7,min_sum,1,0.5,1,0.2619357638888889
20,8,min_sum,1,0.5,1,0.2275094696969697
20,9,min_sum,1,0.5,1,0.24000726744186046
21,0,min_sum,1,0.5,1,0.11579623287671233
21,1,min_sum,1,0.5,1,0.2601102941176471
21,2,min_sum,1,0.5,1,0.27566964285714285
21,3,min_sum,1,0.5,1,0.2689732142857143
21,4,min_sum,1,0.5,1,0.2360641891891892
21,5,min_sum,1,0.5,1,0.2554276315789474
21,6,min_sum,1,0.5,1,0.3067781690140845
21,7,min_sum,1,0.5,1,0.2406684027777778
21,8,min_sum,1,0.5,1,0.23058712121212122
21,9,min_sum,1,0.5,1,0.2265625
22,0,min_sum,1,0.5,1,0.0879708904109589
22,1,min_sum,1,0.5,1,0.2731617647058823
22,2,min_sum,1,0.5,1,0.2734375
22,3,min_sum,1,0.5,1,0.25870535714285714
22,4,min_sum,1,0.5,1,0.23543074324324326
22,5,min_sum,1,0.5,1,0.24523026315789473
22,6,min_sum,1,0.5,1,0.2720070422535211
22,7,min_sum,1,0.5,1,0.275390625
22,8,min_sum,1,0.5,1,0.2421875
22,9,min_sum,1,0.5,1,0.2519985465116279
23,0,min_sum,1,0.5,1,0.09011130136986302
23,1,min_sum,1,0.5,1,0.2801470588235294
23,2,min_sum,1,0.5,1,0.2806919642857143
23,3,min_sum,1,0.5,1,0.28526785714285713
23,4,min_sum,1,0.5,1,0.23205236486486486
23,5,min_sum,1,0.5,1,0.24835526315789475
23,6,min_sum,1,0.5,1,0.2735475352112676
23,7,min_sum,1,0.5,1,0.2766927083333333
23,8,min_sum,1,0.5,1,0.24289772727272727
23,9,min_sum,1,0.5,1,0.25763081395348836
24,0,min_sum,1,0.5,1,0.13163527397260275
24,1,min_sum,1,0.5,1,0.2893382352941177
24,2,min_sum,1,0.5,1,0.2903645833333333
24,3,min_sum,1,0.5,1,0.3138392857142857
24,4,min_sum,1,0.5,1,0.2590793918918919
24,5,min_sum,1,0.5,1,0.2799342105263158
24,6,min_sum,1,0.5,1,0.2911531690140845
24,7,min_sum,1,0.5,1,0.2925347222222222
24,8,min_sum,1,0.5,1,0.24005681818181818
24,9,min_sum,1,0.5,1,0.25036337209302323
25,0,min_sum,1,0.5,1,0.15625
25,1,min_sum,1,0.5,1,0.28988970588235297
25,2,min_sum,1,0.5,1,0.3130580357142857
25,3,min_sum,1,0.5,1,0.2883928571428571
25,4,min_sum,1,0.5,1,0.24007601351351351
25,5,min_sum,1,0.5,1,0.26414473684210527
25,6,min_sum,1,0.5,1,0.2891725352112676
25,7,min_sum,1,0.5,1,0.2688802083333333
25,8,min_sum,1,0.5,1,0.23058712121212122
25,9,min_sum,1,0.5,1,0.24164244186046513
26,0,min_sum,1,0.5,1,0.10295376712328767
26,1,min_sum,1,0.5,1,0.3023897058823529
