round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_max,1,0.5,3,0.0105
2,min_max,1,0.5,3,0.0177
3,min_max,1,0.5,3,0.0422
4,min_max,1,0.5,3,0.0508
5,min_max,1,0.5,3,0.0756
6,min_max,1,0.5,3,0.0689
7,min_max,1,0.5,3,0.0702
8,min_max,1,0.5,3,0.0753
9,min_max,1,0.5,3,0.0856
10,min_max,1,0.5,3,0.086
11,min_max,1,0.5,3,0.0918
12,min_max,1,0.5,3,0.0958
13,min_max,1,0.5,3,0.0986
14,min_max,1,0.5,3,0.1055
15,min_max,1,0.5,3,0.1057
16,min_max,1,0.5,3,0.1083
17,min_max,1,0.5,3,0.1103
18,min_max,1,0.5,3,0.1128
19,min_max,1,0.5,3,0.1101
20,min_max,1,0.5,3,0.1127
21,min_max,1,0.5,3,0.1248
22,min_max,1,0.5,3,0.1205
23,min_max,1,0.5,3,0.126
24,min_max,1,0.5,3,0.138
25,min_max,1,0.5,3,0.1465
26,min_max,1,0.5,3,0.1472
27,min_max,1,0.5,3,0.1548
28,min_max,1,0.5,3,0.1586
29,min_max,1,0.5,3,0.164
30,min_max,1,0.5,3,0.1644
31,min_max,1,0.5,3,0.1538
32,min_max,1,0.5,3,0.1604
33,min_max,1,0.5,3,0.1631
34,min_max,1,0.5,3,0.1702
35,min_max,1,0.5,3,0.1619
36,min_max,1,0.5,3,0.1695
37,min_max,1,0.5,3,0.1643
38,min_max,1,0.5,3,0.1706
39,min_max,1,0.5,3,0.1725
40,min_max,1,0.5,3,0.1849
41,min_max,1,0.5,3,0.1917
42,min_max,1,0.5,3,0.1842
43,min_max,1,0.5,3,0.1942
44,min_max,1,0.5,3,0.1936
45,min_max,1,0.5,3,0.1946
46,min_max,1,0.5,3,0.195
47,min_max,1,0.5,3,0.1994
48,min_max,1,0.5,3,0.2017
49,min_max,1,0.5,3,0.2026
50,min_max,1,0.5,3,0.2097
51,min_max,1,0.5,3,0.2129
52,min_max,1,0.5,3,0.2135
53,min_max,1,0.5,3,0.2077
54,min_max,1,0.5,3,0.2081
55,min_max,1,0.5,3,0.2096
56,min_max,1,0.5,3,0.2092
57,min_max,1,0.5,3,0.2112
58,min_max,1,0.5,3,0.2158
59,min_max,1,0.5,3,0.2208
60,min_max,1,0.5,3,0.2199
61,min_max,1,0.5,3,0.2218
62,min_max,1,0.5,3,0.2285
63,min_max,1,0.5,3,0.2241
64,min_max,1,0.5,3,0.2234
65,min_max,1,0.5,3,0.2258
66,min_max,1,0.5,3,0.2301
67,min_max,1,0.5,3,0.233
68,min_max,1,0.5,3,0.2358
69,min_max,1,0.5,3,0.2303
70,min_max,1,0.5,3,0.2318
71,min_max,1,0.5,3,0.2301
72,min_max,1,0.5,3,0.2379
73,min_max,1,0.5,3,0.2356
74,min_max,1,0.5,3,0.2404
75,min_max,1,0.5,3,0.2389
76,min_max,1,0.5,3,0.2363
77,min_max,1,0.5,3,0.2368
78,min_max,1,0.5,3,0.2352
79,min_max,1,0.5,3,0.2341
80,min_max,1,0.5,3,0.2439
81,min_max,1,0.5,3,0.2471
82,min_max,1,0.5,3,0.2455
83,min_max,1,0.5,3,0.2522
84,min_max,1,0.5,3,0.253
85,min_max,1,0.5,3,0.2545
86,min_max,1,0.5,3,0.2561
87,min_max,1,0.5,3,0.2521
88,min_max,1,0.5,3,0.2548
89,min_max,1,0.5,3,0.2577
90,min_max,1,0.5,3,0.2543
91,min_max,1,0.5,3,0.2581
92,min_max,1,0.5,3,0.2553
93,min_max,1,0.5,3,0.2589
94,min_max,1,0.5,3,0.26
95,min_max,1,0.5,3,0.2579
96,min_max,1,0.5,3,0.2642
97,min_max,1,0.5,3,0.2617
98,min_max,1,0.5,3,0.2626
99,min_max,1,0.5,3,0.2645
100,min_max,1,0.5,3,0.261
