round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_max,1,0.5,3,0.01
2,min_max,1,0.5,3,0.0179
3,min_max,1,0.5,3,0.038
4,min_max,1,0.5,3,0.0615
5,min_max,1,0.5,3,0.0744
6,min_max,1,0.5,3,0.0803
7,min_max,1,0.5,3,0.0787
8,min_max,1,0.5,3,0.0885
9,min_max,1,0.5,3,0.0906
10,min_max,1,0.5,3,0.097
11,min_max,1,0.5,3,0.0987
12,min_max,1,0.5,3,0.1087
13,min_max,1,0.5,3,0.1116
14,min_max,1,0.5,3,0.1202
15,min_max,1,0.5,3,0.1205
16,min_max,1,0.5,3,0.1285
17,min_max,1,0.5,3,0.1249
18,min_max,1,0.5,3,0.1243
19,min_max,1,0.5,3,0.1348
20,min_max,1,0.5,3,0.1385
21,min_max,1,0.5,3,0.1515
22,min_max,1,0.5,3,0.1485
23,min_max,1,0.5,3,0.1532
24,min_max,1,0.5,3,0.1648
25,min_max,1,0.5,3,0.1627
26,min_max,1,0.5,3,0.1681
27,min_max,1,0.5,3,0.1773
28,min_max,1,0.5,3,0.1726
29,min_max,1,0.5,3,0.182
30,min_max,1,0.5,3,0.1884
31,min_max,1,0.5,3,0.1824
32,min_max,1,0.5,3,0.1848
33,min_max,1,0.5,3,0.1916
34,min_max,1,0.5,3,0.1889
35,min_max,1,0.5,3,0.1953
36,min_max,1,0.5,3,0.1966
37,min_max,1,0.5,3,0.2003
38,min_max,1,0.5,3,0.2067
39,min_max,1,0.5,3,0.2069
40,min_max,1,0.5,3,0.2111
41,min_max,1,0.5,3,0.207
42,min_max,1,0.5,3,0.2086
43,min_max,1,0.5,3,0.2106
44,min_max,1,0.5,3,0.2128
45,min_max,1,0.5,3,0.2086
46,min_max,1,0.5,3,0.2131
47,min_max,1,0.5,3,0.2194
48,min_max,1,0.5,3,0.2233
49,min_max,1,0.5,3,0.2248
50,min_max,1,0.5,3,0.2239
51,min_max,1,0.5,3,0.2291
52,min_max,1,0.5,3,0.2314
53,min_max,1,0.5,3,0.2305
54,min_max,1,0.5,3,0.2331
55,min_max,1,0.5,3,0.2358
56,min_max,1,0.5,3,0.2346
57,min_max,1,0.5,3,0.2348
58,min_max,1,0.5,3,0.2392
59,min_max,1,0.5,3,0.2395
60,min_max,1,0.5,3,0.2409
61,min_max,1,0.5,3,0.2429
62,min_max,1,0.5,3,0.2384
63,min_max,1,0.5,3,0.2389
64,min_max,1,0.5,3,0.2424
65,min_max,1,0.5,3,0.2451
66,min_max,1,0.5,3,0.2478
67,min_max,1,0.5,3,0.2476
68,min_max,1,0.5,3,0.253
69,min_max,1,0.5,3,0.2497
70,min_max,1,0.5,3,0.2522
71,min_max,1,0.5,3,0.2489
72,min_max,1,0.5,3,0.2511
73,min_max,1,0.5,3,0.2542
74,min_max,1,0.5,3,0.2528
75,min_max,1,0.5,3,0.2591
76,min_max,1,0.5,3,0.2551
77,min_max,1,0.5,3,0.256
78,min_max,1,0.5,3,0.2579
79,min_max,1,0.5,3,0.2609
80,min_max,1,0.5,3,0.2592
81,min_max,1,0.5,3,0.2622
82,min_max,1,0.5,3,0.264
83,min_max,1,0.5,3,0.2683
84,min_max,1,0.5,3,0.2675
85,min_max,1,0.5,3,0.2697
86,min_max,1,0.5,3,0.2707
87,min_max,1,0.5,3,0.2712
88,min_max,1,0.5,3,0.2691
89,min_max,1,0.5,3,0.2715
90,min_max,1,0.5,3,0.2646
91,min_max,1,0.5,3,0.2728
92,min_max,1,0.5,3,0.272
93,min_max,1,0.5,3,0.2772
94,min_max,1,0.5,3,0.278
95,min_max,1,0.5,3,0.2782
96,min_max,1,0.5,3,0.2827
97,min_max,1,0.5,3,0.2778
98,min_max,1,0.5,3,0.2767
99,min_max,1,0.5,3,0.2781
100,min_max,1,0.5,3,0.2818
