round,attack,seed,alpha,num_byzantine,test_accuracy
1,minsum,1,0.5,3,0.0088
2,minsum,1,0.5,3,0.02
3,minsum,1,0.5,3,0.0417
4,minsum,1,0.5,3,0.0571
5,minsum,1,0.5,3,0.0805
6,minsum,1,0.5,3,0.096
7,minsum,1,0.5,3,0.1059
8,minsum,1,0.5,3,0.1184
9,minsum,1,0.5,3,0.1324
10,minsum,1,0.5,3,0.1509
11,minsum,1,0.5,3,0.1491
12,minsum,1,0.5,3,0.1557
13,minsum,1,0.5,3,0.1736
14,minsum,1,0.5,3,0.1861
15,minsum,1,0.5,3,0.1819
16,minsum,1,0.5,3,0.197
17,minsum,1,0.5,3,0.1966
18,minsum,1,0.5,3,0.2121
19,minsum,1,0.5,3,0.2066
20,minsum,1,0.5,3,0.213
21,minsum,1,0.5,3,0.2174
22,minsum,1,0.5,3,0.2222
23,minsum,1,0.5,3,0.2244
24,minsum,1,0.5,3,0.239
25,minsum,1,0.5,3,0.2378
26,minsum,1,0.5,3,0.2416
27,minsum,1,0.5,3,0.2473
28,minsum,1,0.5,3,0.2492
29,minsum,1,0.5,3,0.2487
30,minsum,1,0.5,3,0.2562
31,minsum,1,0.5,3,0.2584
32,minsum,1,0.5,3,0.2656
33,minsum,1,0.5,3,0.2637
34,minsum,1,0.5,3,0.2691
35,minsum,1,0.5,3,0.2665
36,minsum,1,0.5,3,0.2747
37,minsum,1,0.5,3,0.28
38,minsum,1,0.5,3,0.2821
39,minsum,1,0.5,3,0.2848
40,minsum,1,0.5,3,0.2855
41,minsum,1,0.5,3,0.291
42,minsum,1,0.5,3,0.2949
43,minsum,1,0.5,3,0.3
44,minsum,1,0.5,3,0.3024
45,minsum,1,0.5,3,0.2988
46,minsum,1,0.5,3,0.3058
47,minsum,1,0.5,3,0.3116
48,minsum,1,0.5,3,0.312
49,minsum,1,0.5,3,0.3112
50,minsum,1,0.5,3,0.3129
51,minsum,1,0.5,3,0.314
52,minsum,1,0.5,3,0.3195
53,minsum,1,0.5,3,0.3201
54,minsum,1,0.5,3,0.32
55,minsum,1,0.5,3,0.3271
56,minsum,1,0.5,3,0.3307
57,minsum,1,0.5,3,0.3345
58,minsum,1,0.5,3,0.3345
59,minsum,1,0.5,3,0.3396
60,minsum,1,0.5,3,0.3353
61,minsum,1,0.5,3,0.338
62,minsum,1,0.5,3,0.3429
63,minsum,1,0.5,3,0.3452
64,minsum,1,0.5,3,0.345
65,minsum,1,0.5,3,0.3432
66,minsum,1,0.5,3,0.3485
67,minsum,1,0.5,3,0.3485
68,minsum,1,0.5,3,0.3473
69,minsum,1,0.5,3,0.357
70,minsum,1,0.5,3,0.3595
71,minsum,1,0.5,3,0.3585
72,minsum,1,0.5,3,0.3598
73,minsum,1,0.5,3,0.356
74,minsum,1,0.5,3,0.3585
75,minsum,1,0.5,3,0.3595
76,minsum,1,0.5,3,0.3655
77,minsum,1,0.5,3,0.3643
78,minsum,1,0.5,3,0.3667
79,minsum,1,0.5,3,0.3661
80,minsum,1,0.5,3,0.3658
81,minsum,1,0.5,3,0.37
82,minsum,1,0.5,3,0.3738
83,minsum,1,0.5,3,0.3704
84,minsum,1,0.5,3,0.3745
85,minsum,1,0.5,3,0.3791
86,minsum,1,0.5,3,0.3811
87,minsum,1,0.5,3,0.3785
88,minsum,1,0.5,3,0.3845
89,minsum,1,0.5,3,0.3851
90,minsum,1,0.5,3,0.3813
91,minsum,1,0.5,3,0.3855
92,minsum,1,0.5,3,0.3892
93,minsum,1,0.5,3,0.3888
94,minsum,1,0.5,3,0.3816
95,minsum,1,0.5,3,0.3901
96,minsum,1,0.5,3,0.3888
97,minsum,1,0.5,3,0.387
98,minsum,1,0.5,3,0.3846
99,minsum,1,0.5,3,0.3952
100,minsum,1,0.5,3,0.3993
