round,attack,seed,alpha,num_byzantine,test_accuracy
1,random,1,0.5,2,0.0095
2,random,1,0.5,2,0.0194
3,random,1,0.5,2,0.0343
4,random,1,0.5,2,0.0593
5,random,1,0.5,2,0.0777
6,random,1,0.5,2,0.0873
7,random,1,0.5,2,0.097
8,random,1,0.5,2,0.1045
9,random,1,0.5,2,0.1197
10,random,1,0.5,2,0.1278
11,random,1,0.5,2,0.1282
12,random,1,0.5,2,0.1478
13,random,1,0.5,2,0.1507
14,random,1,0.5,2,0.1692
15,random,1,0.5,2,0.1688
16,random,1,0.5,2,0.1764
17,random,1,0.5,2,0.185
18,random,1,0.5,2,0.1812
19,random,1,0.5,2,0.1899
20,random,1,0.5,2,0.2
21,random,1,0.5,2,0.2009
22,random,1,0.5,2,0.2009
23,random,1,0.5,2,0.2058
24,random,1,0.5,2,0.2209
25,random,1,0.5,2,0.2219
26,random,1,0.5,2,0.2316
27,random,1,0.5,2,0.2353
28,random,1,0.5,2,0.2386
29,random,1,0.5,2,0.2398
30,random,1,0.5,2,0.2408
31,random,1,0.5,2,0.2426
32,random,1,0.5,2,0.2462
33,random,1,0.5,2,0.249
34,random,1,0.5,2,0.2495
35,random,1,0.5,2,0.2508
36,random,1,0.5,2,0.2533
37,random,1,0.5,2,0.2567
38,random,1,0.5,2,0.2638
39,random,1,0.5,2,0.2644
40,random,1,0.5,2,0.2697
41,random,1,0.5,2,0.2693
42,random,1,0.5,2,0.2711
43,random,1,0.5,2,0.2738
44,random,1,0.5,2,0.2797
45,random,1,0.5,2,0.2745
46,random,1,0.5,2,0.28
47,random,1,0.5,2,0.2864
48,random,1,0.5,2,0.2896
49,random,1,0.5,2,0.2871
50,random,1,0.5,2,0.2893
51,random,1,0.5,2,0.2867
52,random,1,0.5,2,0.2887
53,random,1,0.5,2,0.2897
54,random,1,0.5,2,0.294
55,random,1,0.5,2,0.2968
56,random,1,0.5,2,0.2954
57,random,1,0.5,2,0.3046
58,random,1,0.5,2,0.3062
59,random,1,0.5,2,0.3048
60,random,1,0.5,2,0.3067
61,random,1,0.5,2,0.3104
62,random,1,0.5,2,0.317
63,random,1,0.5,2,0.3101
64,random,1,0.5,2,0.3142
65,random,1,0.5,2,0.3171
66,random,1,0.5,2,0.3164
67,random,1,0.5,2,0.3147
68,random,1,0.5,2,0.3228
69,random,1,0.5,2,0.3248
70,random,1,0.5,2,0.3246
71,random,1,0.5,2,0.3257
72,random,1,0.5,2,0.3286
73,random,1,0.5,2,0.3286
74,random,1,0.5,2,0.3288
75,random,1,0.5,2,0.3327
76,random,1,0.5,2,0.3339
77,random,1,0.5,2,0.3307
78,random,1,0.5,2,0.3334
79,random,1,0.5,2,0.3392
80,random,1,0.5,2,0.3381
81,random,1,0.5,2,0.3466
82,random,1,0.5,2,0.3403
83,random,1,0.5,2,0.3441
84,random,1,0.5,2,0.3468
85,random,1,0.5,2,0.3456
86,random,1,0.5,2,0.3463
87,random,1,0.5,2,0.3476
88,random,1,0.5,2,0.3457
89,random,1,0.5,2,0.3492
90,random,1,0.5,2,0.3506
91,random,1,0.5,2,0.3573
92,random,1,0.5,2,0.3559
93,random,1,0.5,2,0.3586
94,random,1,0.5,2,0.3563
95,random,1,0.5,2,0.3574
96,random,1,0.5,2,0.3606
97,random,1,0.5,2,0.3555
98,random,1,0.5,2,0.3581
99,random,1,0.5,2,0.3573
100,random,1,0.5,2,0.361
