round,attack,seed,alpha,num_byzantine,test_accuracy
1,none,1,0.5,0,0.0105
2,none,1,0.5,0,0.0177
3,none,1,0.5,0,0.0411
4,none,1,0.5,0,0.056
5,none,1,0.5,0,0.0751
6,none,1,0.5,0,0.0822
7,none,1,0.5,0,0.0989
8,none,1,0.5,0,0.1162
9,none,1,0.5,0,0.1378
10,none,1,0.5,0,0.1417
11,none,1,0.5,0,0.1457
12,none,1,0.5,0,0.1573
13,none,1,0.5,0,0.172
14,none,1,0.5,0,0.1765
15,none,1,0.5,0,0.175
16,none,1,0.5,0,0.1905
17,none,1,0.5,0,0.1943
18,none,1,0.5,0,0.2048
19,none,1,0.5,0,0.2027
20,none,1,0.5,0,0.2121
21,none,1,0.5,0,0.2192
22,none,1,0.5,0,0.2141
23,none,1,0.5,0,0.2302
24,none,1,0.5,0,0.2375
25,none,1,0.5,0,0.2407
26,none,1,0.5,0,0.2435
27,none,1,0.5,0,0.2493
28,none,1,0.5,0,0.2491
29,none,1,0.5,0,0.253
30,none,1,0.5,0,0.2575
31,none,1,0.5,0,0.262
32,none,1,0.5,0,0.2668
33,none,1,0.5,0,0.2706
34,none,1,0.5,0,0.2685
35,none,1,0.5,0,0.2658
36,none,1,0.5,0,0.2714
37,none,1,0.5,0,0.2854
38,none,1,0.5,0,0.2878
39,none,1,0.5,0,0.2899
40,none,1,0.5,0,0.2894
41,none,1,0.5,0,0.2977
42,none,1,0.5,0,0.2966
43,none,1,0.5,0,0.3054
44,none,1,0.5,0,0.3019
45,none,1,0.5,0,0.306
46,none,1,0.5,0,0.3096
47,none,1,0.5,0,0.3126
48,none,1,0.5,0,0.3095
49,none,1,0.5,0,0.3135
50,none,1,0.5,0,0.3085
51,none,1,0.5,0,0.3091
52,none,1,0.5,0,0.3204
53,none,1,0.5,0,0.3234
54,none,1,0.5,0,0.3202
55,none,1,0.5,0,0.3245
56,none,1,0.5,0,0.3282
57,none,1,0.5,0,0.3358
58,none,1,0.5,0,0.3361
59,none,1,0.5,0,0.3341
60,none,1,0.5,0,0.3333
61,none,1,0.5,0,0.3347
62,none,1,0.5,0,0.3431
63,none,1,0.5,0,0.345
64,none,1,0.5,0,0.3447
65,none,1,0.5,0,0.3439
66,none,1,0.5,0,0.3418
67,none,1,0.5,0,0.3469
68,none,1,0.5,0,0.3482
69,none,1,0.5,0,0.3521
70,none,1,0.5,0,0.3611
71,none,1,0.5,0,0.352
72,none,1,0.5,0,0.3572
73,none,1,0.5,0,0.3557
74,none,1,0.5,0,0.3568
75,none,1,0.5,0,0.3567
76,none,1,0.5,0,0.366
77,none,1,0.5,0,0.3649
78,none,1,0.5,0,0.3687
79,none,1,0.5,0,0.3717
80,none,1,0.5,0,0.3663
81,none,1,0.5,0,0.3691
82,none,1,0.5,0,0.3738
83,none,1,0.5,0,0.3723
84,none,1,0.5,0,0.373
85,none,1,0.5,0,0.3788
86,none,1,0.5,0,0.3765
87,none,1,0.5,0,0.3795
88,none,1,0.5,0,0.3824
89,none,1,0.5,0,0.3843
90,none,1,0.5,0,0.384
91,none,1,0.5,0,0.3883
92,none,1,0.5,0,0.3884
93,none,1,0.5,0,0.3842
94,none,1,0.5,0,0.3807
95,none,1,0.5,0,0.3833
96,none,1,0.5,0,0.3852
97,none,1,0.5,0,0.3841
98,none,1,0.5,0,0.3863
99,none,1,0.5,0,0.3897
100,none,1,0.5,0,0.3929
