round,attack,seed,alpha,num_byzantine,test_accuracy
1,orthogonal_gaussian,1,0.5,3,0.01
2,orthogonal_gaussian,1,0.5,3,0.0179
3,orthogonal_gaussian,1,0.5,3,0.038
4,orthogonal_gaussian,1,0.5,3,0.0606
5,orthogonal_gaussian,1,0.5,3,0.0737
6,orthogonal_gaussian,1,0.5,3,0.0101
7,orthogonal_gaussian,1,0.5,3,0.0071
8,orthogonal_gaussian,1,0.5,3,0.0096
9,orthogonal_gaussian,1,0.5,3,0.0104
10,orthogonal_gaussian,1,0.5,3,0.0106
11,orthogonal_gaussian,1,0.5,3,0.0115
12,orthogonal_gaussian,1,0.5,3,0.0087
13,orthogonal_gaussian,1,0.5,3,0.01
14,orthogonal_gaussian,1,0.5,3,0.0132
15,orthogonal_gaussian,1,0.5,3,0.0128
16,orthogonal_gaussian,1,0.5,3,0.0099
17,orthogonal_gaussian,1,0.5,3,0.0082
18,orthogonal_gaussian,1,0.5,3,0.0096
19,orthogonal_gaussian,1,0.5,3,0.0094
20,orthogonal_gaussian,1,0.5,3,0.0103
21,orthogonal_gaussian,1,0.5,3,0.0113
22,orthogonal_gaussian,1,0.5,3,0.0136
23,orthogonal_gaussian,1,0.5,3,0.011
24,orthogonal_gaussian,1,0.5,3,0.0092
25,orthogonal_gaussian,1,0.5,3,0.0091
26,orthogonal_gaussian,1,0.5,3,0.0101
27,orthogonal_gaussian,1,0.5,3,0.0124
28,orthogonal_gaussian,1,0.5,3,0.0078
29,orthogonal_gaussian,1,0.5,3,0.0106
30,orthogonal_gaussian,1,0.5,3,0.0112
31,orthogonal_gaussian,1,0.5,3,0.0079
32,orthogonal_gaussian,1,0.5,3,0.0073
33,orthogonal_gaussian,1,0.5,3,0.0082
34,orthogonal_gaussian,1,0.5,3,0.0084
35,orthogonal_gaussian,1,0.5,3,0.0111
36,orthogonal_gaussian,1,0.5,3,0.0109
37,orthogonal_gaussian,1,0.5,3,0.0106
38,orthogonal_gaussian,1,0.5,3,0.0096
39,orthogonal_gaussian,1,0.5,3,0.0115
40,orthogonal_gaussian,1,0.5,3,0.0112
41,orthogonal_gaussian,1,0.5,3,0.0124
42,orthogonal_gaussian,1,0.5,3,0.0096
43,orthogonal_gaussian,1,0.5,3,0.0106
44,orthogonal_gaussian,1,0.5,3,0.0096
45,orthogonal_gaussian,1,0.5,3,0.0072
46,orthogonal_gaussian,1,0.5,3,0.0104
47,orthogonal_gaussian,1,0.5,3,0.0117
48,orthogonal_gaussian,1,0.5,3,0.0131
49,orthogonal_gaussian,1,0.5,3,0.0091
50,orthogonal_gaussian,1,0.5,3,0.0072
51,orthogonal_gaussian,1,0.5,3,0.0093
52,orthogonal_gaussian,1,0.5,3,0.0101
53,orthogonal_gaussian,1,0.5,3,0.0103
54,orthogonal_gaussian,1,0.5,3,0.0103
55,orthogonal_gaussian,1,0.5,3,0.0131
56,orthogonal_gaussian,1,0.5,3,0.0114
57,orthogonal_gaussian,1,0.5,3,0.009
58,orthogonal_gaussian,1,0.5,3,0.0092
59,orthogonal_gaussian,1,0.5,3,0.0082
60,orthogonal_gaussian,1,0.5,3,0.0086
61,orthogonal_gaussian,1,0.5,3,0.0088
62,orthogonal_gaussian,1,0.5,3,0.0127
63,orthogonal_gaussian,1,0.5,3,0.0103
64,orthogonal_gaussian,1,0.5,3,0.0099
65,orthogonal_gaussian,1,0.5,3,0.0095
66,orthogonal_gaussian,1,0.5,3,0.0104
67,orthogonal_gaussian,1,0.5,3,0.0113
68,orthogonal_gaussian,1,0.5,3,0.0101
69,orthogonal_gaussian,1,0.5,3,0.0098
70,orthogonal_gaussian,1,0.5,3,0.0114
71,orthogonal_gaussian,1,0.5,3,0.011
72,orthogonal_gaussian,1,0.5,3,0.0122
73,orthogonal_gaussian,1,0.5,3,0.0153
74,orthogonal_gaussian,1,0.5,3,0.0096
75,orthogonal_gaussian,1,0.5,3,0.0089
76,orthogonal_gaussian,1,0.5,3,0.0087
77,orthogonal_gaussian,1,0.5,3,0.0094
78,orthogonal_gaussian,1,0.5,3,0.01
79,orthogonal_gaussian,1,0.5,3,0.0111
80,orthogonal_gaussian,1,0.5,3,0.011
81,orthogonal_gaussian,1,0.5,3,0.0121
82,orthogonal_gaussian,1,0.5,3,0.0125
83,orthogonal_gaussian,1,0.5,3,0.0112
84,orthogonal_gaussian,1,0.5,3,0.0112
85,orthogonal_gaussian,1,0.5,3,0.0077
86,orthogonal_gaussian,1,0.5,3,0.01
87,orthogonal_gaussian,1,0.5,3,0.0086
88,orthogonal_gaussian,1,0.5,3,0.0093
89,orthogonal_gaussian,1,0.5,3,0.0091
90,orthogonal_gaussian,1,0.5,3,0.0098
91,orthogonal_gaussian,1,0.5,3,0.0106
92,orthogonal_gaussian,1,0.5,3,0.0108
93,orthogonal_gaussian,1,0.5,3,0.0094
94,orthogonal_gaussian,1,0.5,3,0.0124
95,orthogonal_gaussian,1,0.5,3,0.0124
96,orthogonal_gaussian,1,0.5,3,0.0117
97,orthogonal_gaussian,1,0.5,3,0.0093
98,orthogonal_gaussian,1,0.5,3,0.0127
99,orthogonal_gaussian,1,0.5,3,0.011
100,orthogonal_gaussian,1,0.5,3,0.0102
