round,attack,seed,alpha,num_byzantine,test_accuracy
1,min_sum,1,0.5,1,0.01
2,min_sum,1,0.5,1,0.0179
3,min_sum,1,0.5,1,0.038
4,min_sum,1,0.5,1,0.0606
5,min_sum,1,0.5,1,0.0806
6,min_sum,1,0.5,1,0.0822
7,min_sum,1,0.5,1,0.0949
8,min_sum,1,0.5,1,0.1072
9,min_sum,1,0.5,1,0.125
10,min_sum,1,0.5,1,0.1299
11,min_sum,1,0.5,1,0.1337
12,min_sum,1,0.5,1,0.1469
13,min_sum,1,0.5,1,0.1533
14,min_sum,1,0.5,1,0.161
15,min_sum,1,0.5,1,0.1644
16,min_sum,1,0.5,1,0.1667
17,min_sum,1,0.5,1,0.1792
18,min_sum,1,0.5,1,0.1856
19,min_sum,1,0.5,1,0.185
20,min_sum,1,0.5,1,0.188
21,min_sum,1,0.5,1,0.198
22,min_sum,1,0.5,1,0.1984
23,min_sum,1,0.5,1,0.2084
24,min_sum,1,0.5,1,0.2197
25,min_sum,1,0.5,1,0.2199
26,min_sum,1,0.5,1,0.2288
27,min_sum,1,0.5,1,0.2272
28,min_sum,1,0.5,1,0.2365
29,min_sum,1,0.5,1,0.237
30,min_sum,1,0.5,1,0.2438
31,min_sum,1,0.5,1,0.2471
32,min_sum,1,0.5,1,0.2518
33,min_sum,1,0.5,1,0.2551
34,min_sum,1,0.5,1,0.2549
35,min_sum,1,0.5,1,0.255
36,min_sum,1,0.5,1,0.2595
37,min_sum,1,0.5,1,0.2656
38,min_sum,1,0.5,1,0.2692
39,min_sum,1,0.5,1,0.2656
40,min_sum,1,0.5,1,0.2714
41,min_sum,1,0.5,1,0.2764
42,min_sum,1,0.5,1,0.2756
43,min_sum,1,0.5,1,0.2802
44,min_sum,1,0.5,1,0.2861
45,min_sum,1,0.5,1,0.2857
46,min_sum,1,0.5,1,0.287
47,min_sum,1,0.5,1,0.2908
48,min_sum,1,0.5,1,0.2915
49,min_sum,1,0.5,1,0.2924
50,min_sum,1,0.5,1,0.29
51,min_sum,1,0.5,1,0.2907
52,min_sum,1,0.5,1,0.299
53,min_sum,1,0.5,1,0.3015
54,min_sum,1,0.5,1,0.3027
55,min_sum,1,0.5,1,0.3024
56,min_sum,1,0.5,1,0.3075
57,min_sum,1,0.5,1,0.3084
58,min_sum,1,0.5,1,0.3175
59,min_sum,1,0.5,1,0.3181
60,min_sum,1,0.5,1,0.3151
61,min_sum,1,0.5,1,0.3155
62,min_sum,1,0.5,1,0.3178
63,min_sum,1,0.5,1,0.3212
64,min_sum,1,0.5,1,0.327
65,min_sum,1,0.5,1,0.3262
66,min_sum,1,0.5,1,0.3236
67,min_sum,1,0.5,1,0.3322
68,min_sum,1,0.5,1,0.3349
69,min_sum,1,0.5,1,0.3293
70,min_sum,1,0.5,1,0.3405
71,min_sum,1,0.5,1,0.3347
72,min_sum,1,0.5,1,0.3363
73,min_sum,1,0.5,1,0.3365
74,min_sum,1,0.5,1,0.3364
75,min_sum,1,0.5,1,0.337
76,min_sum,1,0.5,1,0.3398
77,min_sum,1,0.5,1,0.3373
78,min_sum,1,0.5,1,0.3476
79,min_sum,1,0.5,1,0.3491
80,min_sum,1,0.5,1,0.3491
81,min_sum,1,0.5,1,0.3506
82,min_sum,1,0.5,1,0.3551
83,min_sum,1,0.5,1,0.3507
84,min_sum,1,0.5,1,0.3542
85,min_sum,1,0.5,1,0.3591
86,min_sum,1,0.5,1,0.3599
87,min_sum,1,0.5,1,0.3617
88,min_sum,1,0.5,1,0.3605
89,min_sum,1,0.5,1,0.3635
90,min_sum,1,0.5,1,0.3587
91,min_sum,1,0.5,1,0.3656
92,min_sum,1,0.5,1,0.3676
93,min_sum,1,0.5,1,0.3647
94,min_sum,1,0.5,1,0.3659
95,min_sum,1,0.5,1,0.3647
96,min_sum,1,0.5,1,0.3656
97,min_sum,1,0.5,1,0.3693
98,min_sum,1,0.5,1,0.3679
99,min_sum,1,0.5,1,0.3669
100,min_sum,1,0.5,1,0.3701
